"country","outcome","rep","arm","n_areas","spearman","topk"
"Ghana","women_b12",3,"domain_index",75,0.256947287726443,0.368421052631579
"Ghana","women_b12",3,"enet",75,-0.0319981489523053,0.315789473684211
"Ghana","women_b12",3,"rf",75,0.225503090836294,0.473684210526316
"Ghana","women_b12",3,"mean",75,-0.226368230925384,0.105263157894737
"Ghana","women_b12",4,"mse_discrete",75,-0.0799486262045088,0.157894736842105
"Ghana","women_b12",4,"mse_nnls",75,0.0113612244238133,0.263157894736842
"Ghana","women_b12",4,"rank_discrete",75,0.209600655495603,0.368421052631579
"Ghana","women_b12",4,"rank_nnls",75,0.214322203308096,0.368421052631579
"Ghana","women_b12",4,"domain_index",75,0.211567967084142,0.315789473684211
"Ghana","women_b12",4,"enet",75,-0.0937888131328373,0.263157894736842
"Ghana","women_b12",4,"rf",75,0.287424223085562,0.368421052631579
"Ghana","women_b12",4,"mean",75,-0.403296837136465,0.105263157894737
"Ghana","women_b12",5,"mse_discrete",75,0.0849765285996864,0.157894736842105
"Ghana","women_b12",5,"mse_nnls",75,0.242831827078675,0.473684210526316
"Ghana","women_b12",5,"rank_discrete",75,0.255225890086472,0.526315789473684
"Ghana","women_b12",5,"rank_nnls",75,0.269652841735758,0.473684210526316
"Ghana","women_b12",5,"domain_index",75,0.241864565547644,0.368421052631579
"Ghana","women_b12",5,"enet",75,0.129016307335005,0.421052631578947
"Ghana","women_b12",5,"rf",75,0.296309913760463,0.526315789473684
"Ghana","women_b12",5,"mean",75,-0.210055664395284,0.210526315789474
"Malawi","child_vitA",1,"mse_discrete",87,0.122722787410105,0.454545454545455
"Malawi","child_vitA",1,"mse_nnls",87,0.191061497985134,0.409090909090909
"Malawi","child_vitA",1,"rank_discrete",87,0.216116246761821,0.5
"Malawi","child_vitA",1,"rank_nnls",87,0.245902078419211,0.454545454545455
"Malawi","child_vitA",1,"domain_index",87,0.227358518154399,0.454545454545455
"Malawi","child_vitA",1,"enet",87,-0.0486637165675471,0.363636363636364
"Malawi","child_vitA",1,"rf",87,0.289909716563065,0.545454545454545
"Malawi","child_vitA",1,"mean",87,-0.098805794176794,0.227272727272727
"Malawi","child_vitA",2,"mse_discrete",87,0.0834296608527621,0.363636363636364
"Malawi","child_vitA",2,"mse_nnls",87,0.106654029367019,0.318181818181818
"Malawi","child_vitA",2,"rank_discrete",87,0.14866261840635,0.409090909090909
"Malawi","child_vitA",2,"rank_nnls",87,0.160437969560134,0.409090909090909
"Malawi","child_vitA",2,"domain_index",87,0.212460842684979,0.454545454545455
"Malawi","child_vitA",2,"enet",87,0.0308541759062526,0.272727272727273
"Malawi","child_vitA",2,"rf",87,0.162065766688103,0.363636363636364
"Malawi","child_vitA",2,"mean",87,-0.0537262577972144,0.272727272727273
"Malawi","child_vitA",3,"mse_discrete",87,-0.00405597378330941,0.318181818181818
"Malawi","child_vitA",3,"mse_nnls",87,0.165378476632741,0.545454545454545
"Malawi","child_vitA",3,"rank_discrete",87,0.159809696984427,0.409090909090909
"Malawi","child_vitA",3,"rank_nnls",87,0.139447953962644,0.454545454545455
"Malawi","child_vitA",3,"domain_index",87,0.182694049590489,0.5
"Malawi","child_vitA",3,"enet",87,0.0367384862653264,0.409090909090909
"Malawi","child_vitA",3,"rf",87,0.247406124888329,0.545454545454545
"Malawi","child_vitA",3,"mean",87,-0.105378273995929,0.181818181818182
"Malawi","child_vitA",4,"mse_discrete",87,0.0353669352934177,0.227272727272727
"Malawi","child_vitA",4,"mse_nnls",87,0.162122882376804,0.454545454545455
"Malawi","child_vitA",4,"rank_discrete",87,0.275602236543551,0.5
"Malawi","child_vitA",4,"rank_nnls",87,0.266644592698999,0.5
"Malawi","child_vitA",4,"domain_index",87,0.27642089474826,0.454545454545455
"Malawi","child_vitA",4,"enet",87,-0.00590256136995085,0.318181818181818
"Malawi","child_vitA",4,"rf",87,0.237163378048012,0.590909090909091
"Malawi","child_vitA",4,"mean",87,-0.174989239116551,0.0909090909090909
"Malawi","child_vitA",5,"mse_discrete",87,-0.0673716360249671,0.318181818181818
"Malawi","child_vitA",5,"mse_nnls",87,0.0571918429522539,0.409090909090909
"Malawi","child_vitA",5,"rank_discrete",87,0.16265596213801,0.409090909090909
"Malawi","child_vitA",5,"rank_nnls",87,0.155982945841483,0.454545454545455
"Malawi","child_vitA",5,"domain_index",87,0.172003896522017,0.454545454545455
"Malawi","child_vitA",5,"enet",87,-0.0374068828282658,0.272727272727273
"Malawi","child_vitA",5,"rf",87,0.166378001185002,0.454545454545455
"Malawi","child_vitA",5,"mean",87,-0.176645717770154,0.181818181818182
"Malawi","women_vitA",1,"mse_discrete",87,-0.0266361884546694,0.318181818181818
"Malawi","women_vitA",1,"mse_nnls",87,-0.0688003195925444,0.363636363636364
"Malawi","women_vitA",1,"rank_discrete",87,-0.0557631404268088,0.363636363636364
"Malawi","women_vitA",1,"rank_nnls",87,-0.121832912809096,0.318181818181818
"Malawi","women_vitA",1,"domain_index",87,-0.111305311715215,0.227272727272727
"Malawi","women_vitA",1,"enet",87,-0.0193278774722866,0.272727272727273
"Malawi","women_vitA",1,"rf",87,-0.0600878221355395,0.363636363636364
"Malawi","women_vitA",1,"mean",87,-0.14341588354836,0.272727272727273
"Malawi","women_vitA",2,"mse_discrete",87,-0.232364072767377,0.0909090909090909
"Malawi","women_vitA",2,"mse_nnls",87,-0.23091650302142,0.0909090909090909
"Malawi","women_vitA",2,"rank_discrete",87,-0.0604192758431429,0.0909090909090909
"Malawi","women_vitA",2,"rank_nnls",87,-0.0704418046206758,0.136363636363636
"Malawi","women_vitA",2,"domain_index",87,-0.0765973734761684,0.0909090909090909
"Malawi","women_vitA",2,"enet",87,0.0975475777069647,0.318181818181818
"Malawi","women_vitA",2,"rf",87,-0.193821501398588,0.227272727272727
"Malawi","women_vitA",2,"mean",87,-0.168811271666296,0.181818181818182
"Malawi","women_vitA",3,"mse_discrete",87,-0.0706856628251992,0.272727272727273
"Malawi","women_vitA",3,"mse_nnls",87,-0.124570621593852,0.272727272727273
"Malawi","women_vitA",3,"rank_discrete",87,-0.0318195559299311,0.272727272727273
"Malawi","women_vitA",3,"rank_nnls",87,-0.0339345462546388,0.272727272727273
"Malawi","women_vitA",3,"domain_index",87,0.0166516029296018,0.227272727272727
"Malawi","women_vitA",3,"enet",87,-0.016709140607249,0.272727272727273
"Malawi","women_vitA",3,"rf",87,0.0821531689559976,0.5
"Malawi","women_vitA",3,"mean",87,-0.0981181788939751,0.227272727272727
"Malawi","women_vitA",4,"mse_discrete",87,-0.196244412145108,0.272727272727273
"Malawi","women_vitA",4,"mse_nnls",87,-0.150250483563251,0.318181818181818
"Malawi","women_vitA",4,"rank_discrete",87,0.0374384854493038,0.272727272727273
"Malawi","women_vitA",4,"rank_nnls",87,-0.0649964937100477,0.227272727272727
"Malawi","women_vitA",4,"domain_index",87,-0.0712783306446273,0.318181818181818
"Malawi","women_vitA",4,"enet",87,-0.0270051539147634,0.454545454545455
"Malawi","women_vitA",4,"rf",87,-0.0200450575550657,0.227272727272727
"Malawi","women_vitA",4,"mean",87,-0.196244412145108,0.272727272727273
"Malawi","women_vitA",5,"mse_discrete",87,0.182142714167937,0.454545454545455
"Malawi","women_vitA",5,"mse_nnls",87,0.166669540782272,0.318181818181818
"Malawi","women_vitA",5,"rank_discrete",87,0.129661533712492,0.227272727272727
"Malawi","women_vitA",5,"rank_nnls",87,-0.0366650934648958,0.272727272727273
"Malawi","women_vitA",5,"domain_index",87,-0.0456143435701889,0.272727272727273
"Malawi","women_vitA",5,"enet",87,0.182142714167937,0.454545454545455
"Malawi","women_vitA",5,"rf",87,0.0248590280702586,0.318181818181818
"Malawi","women_vitA",5,"mean",87,-0.0509115915932373,0.409090909090909
"Malawi","child_iron",1,"mse_discrete",87,0.170153835722736,0.227272727272727
"Malawi","child_iron",1,"mse_nnls",87,0.133908587911729,0.318181818181818
"Malawi","child_iron",1,"rank_discrete",87,0.158470352470119,0.272727272727273
"Malawi","child_iron",1,"rank_nnls",87,0.110906445239519,0.227272727272727
"Malawi","child_iron",1,"domain_index",87,0.0774794615386279,0.272727272727273
"Malawi","child_iron",1,"enet",87,0.208727083143131,0.272727272727273
"Malawi","child_iron",1,"rf",87,0.130032334685841,0.272727272727273
"Malawi","child_iron",1,"mean",87,-0.176796666325658,0.181818181818182
"Malawi","child_iron",2,"mse_discrete",87,0.0284527971231952,0.318181818181818
"Malawi","child_iron",2,"mse_nnls",87,0.0862261129353959,0.409090909090909
"Malawi","child_iron",2,"rank_discrete",87,0.170901724580437,0.409090909090909
"Malawi","child_iron",2,"rank_nnls",87,0.210749607742563,0.5
"Malawi","child_iron",2,"domain_index",87,0.233067705727851,0.454545454545455
"Malawi","child_iron",2,"enet",87,0.115343247747969,0.318181818181818
"Malawi","child_iron",2,"rf",87,0.146130186318057,0.363636363636364
"Malawi","child_iron",2,"mean",87,-0.291342624176991,0.227272727272727
"Malawi","child_iron",3,"mse_discrete",87,0.0981017290772716,0.318181818181818
"Malawi","child_iron",3,"mse_nnls",87,0.15111915223467,0.363636363636364
"Malawi","child_iron",3,"rank_discrete",87,0.141177702784746,0.318181818181818
"Malawi","child_iron",3,"rank_nnls",87,0.179921993851973,0.454545454545455
"Malawi","child_iron",3,"domain_index",87,0.184281638656619,0.454545454545455
"Malawi","child_iron",3,"enet",87,0.28666944739501,0.5
"Malawi","child_iron",3,"rf",87,0.109675164803061,0.272727272727273
"Malawi","child_iron",3,"mean",87,-0.267075319953804,0.0909090909090909
"Malawi","child_iron",4,"mse_discrete",87,0.180213852918393,0.409090909090909
"Malawi","child_iron",4,"mse_nnls",87,0.159911406610567,0.409090909090909
"Malawi","child_iron",4,"rank_discrete",87,0.138806347870086,0.363636363636364
"Malawi","child_iron",4,"rank_nnls",87,0.170892603984611,0.409090909090909
"Malawi","child_iron",4,"domain_index",87,0.120574276814675,0.409090909090909
"Malawi","child_iron",4,"enet",87,0.338266040444679,0.5
"Malawi","child_iron",4,"rf",87,0.15288854782484,0.363636363636364
"Malawi","child_iron",4,"mean",87,-0.0160013409895122,0.272727272727273
"Malawi","child_iron",5,"mse_discrete",87,0.122003391595534,0.227272727272727
"Malawi","child_iron",5,"mse_nnls",87,0.129977611110887,0.318181818181818
"Malawi","child_iron",5,"rank_discrete",87,0.0745517502786044,0.272727272727273
"Malawi","child_iron",5,"rank_nnls",87,0.17545290189742,0.409090909090909
"Malawi","child_iron",5,"domain_index",87,0.189243242785755,0.409090909090909
"Malawi","child_iron",5,"enet",87,0.206745666175117,0.363636363636364
"Malawi","child_iron",5,"rf",87,0.193429596269714,0.318181818181818
"Malawi","child_iron",5,"mean",87,-0.292785444336022,0.136363636363636
"Malawi","women_iron",1,"mse_discrete",87,0.0248167547395695,0.363636363636364
"Malawi","women_iron",1,"mse_nnls",87,0.0411441446502121,0.227272727272727
"Malawi","women_iron",1,"rank_discrete",87,0.284889647703988,0.318181818181818
"Malawi","women_iron",1,"rank_nnls",87,0.222456069376501,0.409090909090909
"Malawi","women_iron",1,"domain_index",87,0.231138455806625,0.363636363636364
"Malawi","women_iron",1,"enet",87,-0.0272739696698948,0.227272727272727
"Malawi","women_iron",1,"rf",87,0.134697321248568,0.363636363636364
"Malawi","women_iron",1,"mean",87,-0.213100530928992,0.181818181818182
"Malawi","women_iron",2,"mse_discrete",87,-0.160394559734116,0.181818181818182
"Malawi","women_iron",2,"mse_nnls",87,0.0989033038442106,0.363636363636364
"Malawi","women_iron",2,"rank_discrete",87,0.14088051329049,0.318181818181818
"Malawi","women_iron",2,"rank_nnls",87,0.137714867065434,0.363636363636364
"Malawi","women_iron",2,"domain_index",87,0.171074484010173,0.363636363636364
"Malawi","women_iron",2,"enet",87,-0.142179129002105,0.136363636363636
"Malawi","women_iron",2,"rf",87,-0.0382376741394884,0.227272727272727
"Malawi","women_iron",2,"mean",87,-0.226387725731237,0.136363636363636
"Malawi","women_iron",3,"mse_discrete",87,-0.159381831869655,0.227272727272727
"Malawi","women_iron",3,"mse_nnls",87,-0.10706733884567,0.181818181818182
"Malawi","women_iron",3,"rank_discrete",87,0.129217606145548,0.227272727272727
"Malawi","women_iron",3,"rank_nnls",87,0.0860926185357981,0.227272727272727
"Malawi","women_iron",3,"domain_index",87,0.183413099267481,0.318181818181818
"Malawi","women_iron",3,"enet",87,-0.18158390325597,0.227272727272727
"Malawi","women_iron",3,"rf",87,0.0317397687301636,0.227272727272727
"Malawi","women_iron",3,"mean",87,-0.320390023548323,0.136363636363636
"Malawi","women_iron",4,"mse_discrete",87,-0.172917028044642,0.227272727272727
"Malawi","women_iron",4,"mse_nnls",87,-0.0477808941922148,0.272727272727273
"Malawi","women_iron",4,"rank_discrete",87,-0.0235849900042161,0.227272727272727
"Malawi","women_iron",4,"rank_nnls",87,0.0169297279111896,0.363636363636364
"Malawi","women_iron",4,"domain_index",87,0.0558708789895793,0.363636363636364
"Malawi","women_iron",4,"enet",87,-0.214780593052845,0.227272727272727
"Malawi","women_iron",4,"rf",87,-0.0391447891396506,0.318181818181818
"Malawi","women_iron",4,"mean",87,-0.108616795050697,0.227272727272727
"Malawi","women_iron",5,"mse_discrete",87,-0.0970664728703978,0.0909090909090909
"Malawi","women_iron",5,"mse_nnls",87,0.0415791895992694,0.363636363636364
"Malawi","women_iron",5,"rank_discrete",87,0.0766604737892141,0.318181818181818
"Malawi","women_iron",5,"rank_nnls",87,0.0682465193489345,0.318181818181818
"Malawi","women_iron",5,"domain_index",87,0.0766604737892141,0.318181818181818
"Malawi","women_iron",5,"enet",87,0.00584509988607529,0.318181818181818
"Malawi","women_iron",5,"rf",87,0.0760958409829907,0.181818181818182
"Malawi","women_iron",5,"mean",87,-0.0867092196888731,0.181818181818182
"Malawi","women_folate",1,"mse_discrete",87,0.208281551105651,0.363636363636364
"Malawi","women_folate",1,"mse_nnls",87,0.336592295259407,0.409090909090909
"Malawi","women_folate",1,"rank_discrete",87,0.39336588990492,0.5
"Malawi","women_folate",1,"rank_nnls",87,0.387352487356797,0.545454545454545
"Malawi","women_folate",1,"domain_index",87,0.393505519995047,0.5
"Malawi","women_folate",1,"enet",87,0.224748593067925,0.318181818181818
"Malawi","women_folate",1,"rf",87,0.383452153505925,0.5
"Malawi","women_folate",1,"mean",87,-0.299768303145393,0.181818181818182
"Malawi","women_folate",2,"mse_discrete",87,0.418331750019573,0.545454545454545
"Malawi","women_folate",2,"mse_nnls",87,0.39586061418185,0.5
"Malawi","women_folate",2,"rank_discrete",87,0.389819285615702,0.454545454545455
"Malawi","women_folate",2,"rank_nnls",87,0.399900578122849,0.5
"Malawi","women_folate",2,"domain_index",87,0.427063284988829,0.5
"Malawi","women_folate",2,"enet",87,0.165005531839051,0.363636363636364
"Malawi","women_folate",2,"rf",87,0.418331750019573,0.545454545454545
"Malawi","women_folate",2,"mean",87,-0.209542347611155,0.0909090909090909
"Malawi","women_folate",3,"mse_discrete",87,0.413165436684885,0.590909090909091
"Malawi","women_folate",3,"mse_nnls",87,0.40363335586557,0.545454545454545
"Malawi","women_folate",3,"rank_discrete",87,0.379635597709129,0.318181818181818
"Malawi","women_folate",3,"rank_nnls",87,0.398792846074511,0.454545454545455
"Malawi","women_folate",3,"domain_index",87,0.398913858819287,0.5
"Malawi","women_folate",3,"enet",87,0.196459536808257,0.318181818181818
"Malawi","women_folate",3,"rf",87,0.413165436684885,0.590909090909091
"Malawi","women_folate",3,"mean",87,-0.166524223291999,0.227272727272727
"Malawi","women_folate",4,"mse_discrete",87,0.374543753755842,0.545454545454545
"Malawi","women_folate",4,"mse_nnls",87,0.343769281891919,0.363636363636364
"Malawi","women_folate",4,"rank_discrete",87,0.422455492014648,0.5
"Malawi","women_folate",4,"rank_nnls",87,0.38468089829904,0.454545454545455
"Malawi","women_folate",4,"domain_index",87,0.409265102834013,0.5
"Malawi","women_folate",4,"enet",87,0.130154630084798,0.272727272727273
"Malawi","women_folate",4,"rf",87,0.374543753755842,0.545454545454545
"Malawi","women_folate",4,"mean",87,-0.171369462559395,0.136363636363636
"Malawi","women_folate",5,"mse_discrete",87,0.377019860687422,0.454545454545455
"Malawi","women_folate",5,"mse_nnls",87,0.385649000257252,0.5
"Malawi","women_folate",5,"rank_discrete",87,0.364695178065572,0.409090909090909
"Malawi","women_folate",5,"rank_nnls",87,0.368027682883263,0.409090909090909
"Malawi","women_folate",5,"domain_index",87,0.384513342190888,0.5
"Malawi","women_folate",5,"enet",87,0.257422034157572,0.363636363636364
"Malawi","women_folate",5,"rf",87,0.3834614621786,0.590909090909091
"Malawi","women_folate",5,"mean",87,-0.127225532645756,0.0909090909090909
"Malawi","women_b12",1,"mse_discrete",87,0.200882775216786,0.363636363636364
"Malawi","women_b12",1,"mse_nnls",87,0.269566459363351,0.454545454545455
"Malawi","women_b12",1,"rank_discrete",87,0.343158770441723,0.5
"Malawi","women_b12",1,"rank_nnls",87,0.340896103619253,0.454545454545455
"Malawi","women_b12",1,"domain_index",87,0.36306529275963,0.5
"Malawi","women_b12",1,"enet",87,0.0199065223179064,0.181818181818182
"Malawi","women_b12",1,"rf",87,0.283154824597748,0.363636363636364
"Malawi","women_b12",1,"mean",87,-0.342821850385898,0.0909090909090909
"Malawi","women_b12",2,"mse_discrete",87,0.383157279571181,0.5
"Malawi","women_b12",2,"mse_nnls",87,0.42879390930745,0.545454545454545
"Malawi","women_b12",2,"rank_discrete",87,0.411681718693796,0.545454545454545
"Malawi","women_b12",2,"rank_nnls",87,0.428781545007873,0.590909090909091
"Malawi","women_b12",2,"domain_index",87,0.406439255673428,0.5
"Malawi","women_b12",2,"enet",87,0.254160031637489,0.454545454545455
"Malawi","women_b12",2,"rf",87,0.383157279571181,0.5
"Malawi","women_b12",2,"mean",87,-0.0964915993291776,0.181818181818182
"Malawi","women_b12",3,"mse_discrete",87,0.30851400302882,0.363636363636364
"Malawi","women_b12",3,"mse_nnls",87,0.32037136632253,0.454545454545455
"Malawi","women_b12",3,"rank_discrete",87,0.322349654254744,0.409090909090909
"Malawi","women_b12",3,"rank_nnls",87,0.338534522400172,0.409090909090909
"Malawi","women_b12",3,"domain_index",87,0.345705816154449,0.454545454545455
"Malawi","women_b12",3,"enet",87,0.175279140313496,0.272727272727273
"Malawi","women_b12",3,"rf",87,0.30851400302882,0.363636363636364
"Malawi","women_b12",3,"mean",87,-0.189582363502504,0.136363636363636
"Malawi","women_b12",4,"mse_discrete",87,0.157104876425323,0.363636363636364
"Malawi","women_b12",4,"mse_nnls",87,0.249919587336548,0.409090909090909
"Malawi","women_b12",4,"rank_discrete",87,0.278122554670178,0.409090909090909
"Malawi","women_b12",4,"rank_nnls",87,0.27352303522778,0.409090909090909
"Malawi","women_b12",4,"domain_index",87,0.278122554670178,0.409090909090909
"Malawi","women_b12",4,"enet",87,0.0331857800628949,0.318181818181818
"Malawi","women_b12",4,"rf",87,0.240213612169121,0.409090909090909
"Malawi","women_b12",4,"mean",87,-0.306908021615763,0.136363636363636
"Malawi","women_b12",5,"mse_discrete",87,0.404324960445874,0.454545454545455
"Malawi","women_b12",5,"mse_nnls",87,0.378681403124546,0.409090909090909
"Malawi","women_b12",5,"rank_discrete",87,0.402420858311118,0.545454545454545
"Malawi","women_b12",5,"rank_nnls",87,0.397264945387784,0.5
"Malawi","women_b12",5,"domain_index",87,0.397771881670414,0.454545454545455
"Malawi","women_b12",5,"enet",87,0.206052233637053,0.318181818181818
"Malawi","women_b12",5,"rf",87,0.404324960445874,0.454545454545455
"Malawi","women_b12",5,"mean",87,-0.0870273085429508,0.272727272727273
"Malawi","child_zinc",1,"mse_discrete",87,-0.287538020152817,0.136363636363636
"Malawi","child_zinc",1,"mse_nnls",87,-0.352035327294823,0.0909090909090909
"Malawi","child_zinc",1,"rank_discrete",87,-0.227098498505939,0.136363636363636
"Malawi","child_zinc",1,"rank_nnls",87,-0.178657392274352,0.136363636363636
"Malawi","child_zinc",1,"domain_index",87,-0.0972323576894704,0.181818181818182
"Malawi","child_zinc",1,"enet",87,-0.282677285398419,0.136363636363636
"Malawi","child_zinc",1,"rf",87,-0.186488125000328,0.0909090909090909
"Malawi","child_zinc",1,"mean",87,-0.287538020152817,0.136363636363636
"Malawi","child_zinc",2,"mse_discrete",87,-0.162335540734296,0.181818181818182
"Malawi","child_zinc",2,"mse_nnls",87,-0.163284810432794,0.181818181818182
"Malawi","child_zinc",2,"rank_discrete",87,-0.115710699057983,0.227272727272727
"Malawi","child_zinc",2,"rank_nnls",87,-0.0952906276887338,0.272727272727273
"Malawi","child_zinc",2,"domain_index",87,-0.119858526054862,0.227272727272727
"Malawi","child_zinc",2,"enet",87,-0.0778692593324381,0.272727272727273
"Malawi","child_zinc",2,"rf",87,-0.0754084064135852,0.227272727272727
"Malawi","child_zinc",2,"mean",87,-0.0778692593324381,0.272727272727273
"Malawi","child_zinc",3,"mse_discrete",87,-0.198685059204217,0.272727272727273
"Malawi","child_zinc",3,"mse_nnls",87,-0.215458764449119,0.227272727272727
"Malawi","child_zinc",3,"rank_discrete",87,-0.171088902521559,0.136363636363636
"Malawi","child_zinc",3,"rank_nnls",87,-0.154454138039818,0.181818181818182
"Malawi","child_zinc",3,"domain_index",87,-0.063885651855223,0.227272727272727
"Malawi","child_zinc",3,"enet",87,-0.228615353455182,0.227272727272727
"Malawi","child_zinc",3,"rf",87,-0.139604005780663,0.181818181818182
"Malawi","child_zinc",3,"mean",87,-0.198457522694375,0.272727272727273
"Malawi","child_zinc",4,"mse_discrete",87,0.0253764746793984,0.227272727272727
"Malawi","child_zinc",4,"mse_nnls",87,-0.0963481524513796,0.272727272727273
"Malawi","child_zinc",4,"rank_discrete",87,-0.175477682824766,0.227272727272727
"Malawi","child_zinc",4,"rank_nnls",87,-0.100122162432351,0.272727272727273
"Malawi","child_zinc",4,"domain_index",87,-0.0817987948197654,0.227272727272727
"Malawi","child_zinc",4,"enet",87,0.0253764746793984,0.227272727272727
"Malawi","child_zinc",4,"rf",87,-0.0467017971538681,0.227272727272727
"Malawi","child_zinc",4,"mean",87,0.0253764746793984,0.227272727272727
"Malawi","child_zinc",5,"mse_discrete",87,-0.398194979995334,0.136363636363636
"Malawi","child_zinc",5,"mse_nnls",87,-0.398194979995334,0.136363636363636
"Malawi","child_zinc",5,"rank_discrete",87,-0.0708310395181715,0.227272727272727
"Malawi","child_zinc",5,"rank_nnls",87,-0.109065059759687,0.136363636363636
"Malawi","child_zinc",5,"domain_index",87,-0.0506399537750805,0.181818181818182
"Malawi","child_zinc",5,"enet",87,-0.398194979995334,0.136363636363636
"Malawi","child_zinc",5,"rf",87,-0.0746335376339485,0.0909090909090909
"Malawi","child_zinc",5,"mean",87,-0.362443977125809,0.136363636363636
"Malawi","women_zinc",1,"mse_discrete",87,-0.238639232739572,0.227272727272727
"Malawi","women_zinc",1,"mse_nnls",87,-0.238524883922975,0.227272727272727
"Malawi","women_zinc",1,"rank_discrete",87,-0.169172205286428,0.227272727272727
"Malawi","women_zinc",1,"rank_nnls",87,-0.200253976675286,0.227272727272727
"Malawi","women_zinc",1,"domain_index",87,-0.201268406732376,0.181818181818182
"Malawi","women_zinc",1,"enet",87,-0.238639232739572,0.227272727272727
"Malawi","women_zinc",1,"rf",87,-0.160243392982131,0.227272727272727
"Malawi","women_zinc",1,"mean",87,-0.238639232739572,0.227272727272727
"Malawi","women_zinc",2,"mse_discrete",87,-0.252401679013062,0.136363636363636
"Malawi","women_zinc",2,"mse_nnls",87,-0.22994874203408,0.181818181818182
"Malawi","women_zinc",2,"rank_discrete",87,-0.261805205814938,0.136363636363636
"Malawi","women_zinc",2,"rank_nnls",87,-0.281792219642468,0.136363636363636
"Malawi","women_zinc",2,"domain_index",87,-0.218541134731476,0.227272727272727
"Malawi","women_zinc",2,"enet",87,-0.252401679013062,0.136363636363636
"Malawi","women_zinc",2,"rf",87,-0.0937114036522628,0.318181818181818
"Malawi","women_zinc",2,"mean",87,-0.252401679013062,0.136363636363636
"Malawi","women_zinc",3,"mse_discrete",87,-0.0965329974296735,0.272727272727273
"Malawi","women_zinc",3,"mse_nnls",87,-0.139923133242831,0.227272727272727
"Malawi","women_zinc",3,"rank_discrete",87,-0.149630332027319,0.272727272727273
"Malawi","women_zinc",3,"rank_nnls",87,-0.197457439761146,0.227272727272727
"Malawi","women_zinc",3,"domain_index",87,-0.205627714275006,0.181818181818182
"Malawi","women_zinc",3,"enet",87,-0.155031586228466,0.227272727272727
"Malawi","women_zinc",3,"rf",87,-0.0964256894806929,0.318181818181818
"Malawi","women_zinc",3,"mean",87,-0.0965329974296735,0.272727272727273
"Malawi","women_zinc",4,"mse_discrete",87,-0.158571962867354,0.181818181818182
"Malawi","women_zinc",4,"mse_nnls",87,-0.218975922105759,0.136363636363636
"Malawi","women_zinc",4,"rank_discrete",87,-0.0810817307135603,0.181818181818182
"Malawi","women_zinc",4,"rank_nnls",87,-0.133621458240661,0.181818181818182
"Malawi","women_zinc",4,"domain_index",87,-0.170707558886348,0.136363636363636
"Malawi","women_zinc",4,"enet",87,-0.145030347073191,0.227272727272727
"Malawi","women_zinc",4,"rf",87,-0.0870399267002292,0.272727272727273
"Malawi","women_zinc",4,"mean",87,-0.145030347073191,0.227272727272727
"Malawi","women_zinc",5,"mse_discrete",87,-0.191419724600268,0.181818181818182
"Malawi","women_zinc",5,"mse_nnls",87,-0.1371908457919,0.227272727272727
"Malawi","women_zinc",5,"rank_discrete",87,-0.152412371965811,0.318181818181818
"Malawi","women_zinc",5,"rank_nnls",87,-0.186572879418856,0.227272727272727
"Malawi","women_zinc",5,"domain_index",87,-0.140110155002227,0.181818181818182
"Malawi","women_zinc",5,"enet",87,-0.186000555884483,0.181818181818182
"Malawi","women_zinc",5,"rf",87,-0.0283309295223342,0.363636363636364
"Malawi","women_zinc",5,"mean",87,-0.191419724600268,0.181818181818182
"SierraLeone","child_vitA",1,"mse_discrete",14,NA,NA
"SierraLeone","child_vitA",1,"mse_nnls",14,NA,NA
"SierraLeone","child_vitA",1,"rank_discrete",14,NA,NA
"SierraLeone","child_vitA",1,"rank_nnls",14,NA,NA
"SierraLeone","child_vitA",1,"domain_index",14,NA,NA
"SierraLeone","child_vitA",1,"enet",14,NA,NA
"SierraLeone","child_vitA",1,"rf",14,NA,NA
"SierraLeone","child_vitA",1,"mean",14,NA,NA
"SierraLeone","child_vitA",2,"mse_discrete",14,NA,NA
"SierraLeone","child_vitA",2,"mse_nnls",14,NA,NA
"SierraLeone","child_vitA",2,"rank_discrete",14,NA,NA
"SierraLeone","child_vitA",2,"rank_nnls",14,NA,NA
"SierraLeone","child_vitA",2,"domain_index",14,NA,NA
"SierraLeone","child_vitA",2,"enet",14,NA,NA
"SierraLeone","child_vitA",2,"rf",14,NA,NA
"SierraLeone","child_vitA",2,"mean",14,NA,NA
"SierraLeone","child_vitA",3,"mse_discrete",14,NA,NA
"SierraLeone","child_vitA",3,"mse_nnls",14,NA,NA
"SierraLeone","child_vitA",3,"rank_discrete",14,NA,NA
"SierraLeone","child_vitA",3,"rank_nnls",14,NA,NA
"SierraLeone","child_vitA",3,"domain_index",14,NA,NA
"SierraLeone","child_vitA",3,"enet",14,NA,NA
"SierraLeone","child_vitA",3,"rf",14,NA,NA
"SierraLeone","child_vitA",3,"mean",14,NA,NA
"SierraLeone","child_vitA",4,"mse_discrete",14,NA,NA
"SierraLeone","child_vitA",4,"mse_nnls",14,NA,NA
"SierraLeone","child_vitA",4,"rank_discrete",14,NA,NA
"SierraLeone","child_vitA",4,"rank_nnls",14,NA,NA
"SierraLeone","child_vitA",4,"domain_index",14,NA,NA
"SierraLeone","child_vitA",4,"enet",14,NA,NA
"SierraLeone","child_vitA",4,"rf",14,NA,NA
"SierraLeone","child_vitA",4,"mean",14,NA,NA
