"scope","fit","country","outcome","target","n_train","domain","share","n_axes"
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Anaemia and haemoglobin",0.0102789568600067,1
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Built environment",0.0335403732789181,4
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Child anthropometry",0.0437250317650827,3
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Climate and weather",0.124509521927535,5
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Ecosystem productivity/greenness",0.0472582753033147,3
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Education, employment, SES",0.0830124985130554,3
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Food fortification and supplementation",0.00429728563394827,1
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Food prices and supply",0.0192126143866601,3
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Household assets and characteristics",0.0405831611590492,2
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Household diet and consumption (HCES)",0.0320399965143262,2
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Immunisation",0.0220032529560995,4
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Infant and young child feeding",0.0566454084671007,3
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Infection and inflammation burden",0.0678464049406405,6
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Livestock density",0.0218108204974613,3
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Ruralness, population density, built environment",0.0350135220930318,1
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Satellite embedding",0.120256252333448,6
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Soil characteristics",0.103749168519105,7
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Water and coast proximity",0.0313938322455989,2
"loco","holdout_Malawi","Malawi","women_b12","level",89,"Water and sanitation",0.0600558970843762,4
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Agricultural production, land use",0.0412409145645318,4
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Anaemia and haemoglobin",0.00170453284778335,1
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Built environment",0.0406594218061722,4
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Child anthropometry",0.0420777842296767,4
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Climate and weather",0.16210247205913,6
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Ecosystem productivity/greenness",0.0597774796614282,4
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Education, employment, SES",0.0596338428143735,4
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Food fortification and supplementation",0.00091435511506847,1
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Food prices and supply",0.0168786953748286,3
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Household assets and characteristics",0.036022101586658,3
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Household diet and consumption (HCES)",0.0203568794890044,2
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Immunisation",0.00694427778731245,5
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Infant and young child feeding",0.0750607579346049,3
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Infection and inflammation burden",0.0620364342464166,8
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Livestock density",0.0271867544660731,3
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Ruralness, population density, built environment",0.0164558324802842,1
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Satellite embedding",0.131614639269903,10
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Soil characteristics",0.12003438346919,9
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Water and coast proximity",0.0218183595563386,2
"loco","holdout_SierraLeone","SierraLeone","women_b12","level",162,"Water and sanitation",0.0574800812412221,5
"pooled","all","all","women_b12","level",176,"Agricultural production, land use",0.0402270473334308,4
"pooled","all","all","women_b12","level",176,"Anaemia and haemoglobin",0.000413662206331029,1
"pooled","all","all","women_b12","level",176,"Built environment",0.0398611803794544,4
"pooled","all","all","women_b12","level",176,"Child anthropometry",0.0451921350347866,4
"pooled","all","all","women_b12","level",176,"Climate and weather",0.161250552344285,7
"pooled","all","all","women_b12","level",176,"Ecosystem productivity/greenness",0.057987498821145,4
"pooled","all","all","women_b12","level",176,"Education, employment, SES",0.0663613099106791,4
"pooled","all","all","women_b12","level",176,"Food fortification and supplementation",0.000920779040594261,1
"pooled","all","all","women_b12","level",176,"Food prices and supply",0.0125417333439602,3
"pooled","all","all","women_b12","level",176,"Household assets and characteristics",0.0385502763604392,3
"pooled","all","all","women_b12","level",176,"Household diet and consumption (HCES)",0.0228391824101532,2
"pooled","all","all","women_b12","level",176,"Immunisation",0.00945240100627266,5
"pooled","all","all","women_b12","level",176,"Infant and young child feeding",0.0757168358797477,3
"pooled","all","all","women_b12","level",176,"Infection and inflammation burden",0.0629192793070517,8
"pooled","all","all","women_b12","level",176,"Livestock density",0.0275637290026234,3
"pooled","all","all","women_b12","level",176,"Ruralness, population density, built environment",0.0187416226003733,1
"pooled","all","all","women_b12","level",176,"Satellite embedding",0.123761809924847,11
"pooled","all","all","women_b12","level",176,"Soil characteristics",0.112037230315764,10
"pooled","all","all","women_b12","level",176,"Water and coast proximity",0.023144464553461,2
"pooled","all","all","women_b12","level",176,"Water and sanitation",0.0605172702246008,6
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Agricultural production, land use",0.0429527009268997,3
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Anaemia and haemoglobin",0.0513575531247683,1
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Built environment",0.0386156873430149,4
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Child anthropometry",0.0231350195063798,4
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Climate and weather",0.182305216002538,5
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Ecosystem productivity/greenness",0.0475266598148429,4
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Education, employment, SES",0.0209530175363459,4
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Food fortification and supplementation",0.00422338652048976,1
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Food prices and supply",0.00686614752629075,3
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Household assets and characteristics",0.0199040925418377,3
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Household diet and consumption (HCES)",0.00851923904735219,2
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Immunisation",0.0233427699734839,6
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Infant and young child feeding",0.0640409232266264,3
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Infection and inflammation burden",0.0610070170144435,7
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Livestock density",0.0262465255120735,3
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Ruralness, population density, built environment",0.00593602439638573,2
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Satellite embedding",0.158845245856003,9
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Soil characteristics",0.136485948411598,8
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Water and coast proximity",0.0346983378122115,2
"loco","holdout_Ghana","Ghana","women_b12","prev",101,"Water and sanitation",0.0430384879064151,6
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Agricultural production, land use",0.0358322943952889,4
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Anaemia and haemoglobin",0.0145893019708992,1
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Built environment",0.0280363934489008,4
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Child anthropometry",0.0555183851325894,3
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Climate and weather",0.124388887856516,5
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Ecosystem productivity/greenness",0.0373756493257213,3
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Education, employment, SES",0.0718008018027666,3
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Food fortification and supplementation",0.00954835782502736,1
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Food prices and supply",0.0332173173829233,3
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Household assets and characteristics",0.0432220061844054,2
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Household diet and consumption (HCES)",0.0187626428145331,2
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Immunisation",0.0489340437090141,4
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Infant and young child feeding",0.0485103272005389,3
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Infection and inflammation burden",0.0658332616241234,6
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Livestock density",0.0129730510405382,3
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Ruralness, population density, built environment",0.0261153082869607,1
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Satellite embedding",0.121479782489515,6
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Soil characteristics",0.120127853228394,7
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Water and coast proximity",0.0349351437861955,2
"loco","holdout_Malawi","Malawi","women_b12","prev",89,"Water and sanitation",0.0487991904951483,4
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Agricultural production, land use",0.0381774788958434,4
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Anaemia and haemoglobin",0.0111196509922324,1
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Built environment",0.0378978742836595,4
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Child anthropometry",0.0395796213797554,4
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Climate and weather",0.167068154999622,6
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Ecosystem productivity/greenness",0.0586514192858689,4
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Education, employment, SES",0.0513248407019252,4
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Food fortification and supplementation",0.000418266139181732,1
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Food prices and supply",0.0133710069928524,3
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Household assets and characteristics",0.0331910845228577,3
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Household diet and consumption (HCES)",0.0137336644596744,2
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Immunisation",0.00544409925504118,5
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Infant and young child feeding",0.0754387688872541,3
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Infection and inflammation burden",0.0674323570133722,8
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Livestock density",0.0274197523031113,3
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Ruralness, population density, built environment",0.0221490610203484,1
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Satellite embedding",0.125830736682003,10
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Soil characteristics",0.127308366454518,9
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Water and coast proximity",0.0320146503048253,2
"loco","holdout_SierraLeone","SierraLeone","women_b12","prev",162,"Water and sanitation",0.0524291454260539,5
"pooled","all","all","women_b12","prev",176,"Agricultural production, land use",0.042111807177091,4
"pooled","all","all","women_b12","prev",176,"Anaemia and haemoglobin",0.0106032756918951,1
"pooled","all","all","women_b12","prev",176,"Built environment",0.0378553774497783,4
"pooled","all","all","women_b12","prev",176,"Child anthropometry",0.0389038620716205,4
