"group","predictor","meta_z","mu","tau2","k_countries","sign_agree","p_perm","p_fwer","domain","q_bh_perm"
"women_folate","soil_magnesium_stdev_0_20",-0.891442612464583,-0.51467463227353,0,3,2,0.343328335832084,1,"Soil characteristics",0.724268074296185
"women_folate","soil_magnesium_stdev_20_50",-0.666562544917646,-0.384840064739925,0,3,2,0.465767116441779,1,"Soil characteristics",0.772138375256816
"women_folate","soil_phosphorus_mean_0_20",1.40081808912955,0.945319065139347,0.366201021743664,3,2,0.119940029985007,1,"Soil characteristics",0.630054972513743
"women_folate","soil_phosphorus_mean_20_50",0.43035759074193,0.288636740383102,0.349477171826426,3,2,0.648175912043978,1,"Soil characteristics",0.870559401150489
"women_folate","soil_phosphorus_stdev_0_20",0.251358003638025,0.173149373296995,0.423566193297623,3,2,0.780609695152424,1,"Soil characteristics",0.901447109262706
"women_folate","soil_phosphorus_stdev_20_50",-0.840662863024942,-0.562195409416672,0.341689805216014,3,2,0.345327336331834,1,"Soil characteristics",0.724268074296185
"women_folate","soil_potassium_mean_0_20",0.488834925573798,0.427917061378476,1.29887842957236,3,2,0.584207896051974,1,"Soil characteristics",0.823003592543351
"women_folate","soil_potassium_mean_20_50",0.747856515757426,0.594562726098863,0.896182130702256,3,2,0.386806596701649,1,"Soil characteristics",0.741803457245736
"women_folate","soil_potassium_stdev_0_20",-1.72222653392691,-0.99432795296822,0,3,3,0.0634682658670665,1,"Soil characteristics",0.630054972513743
"women_folate","soil_potassium_stdev_20_50",-1.14772095210693,-0.66263700065351,0,3,3,0.214892553723138,1,"Soil characteristics",0.661964293443829
"women_folate","soil_sulfur_mean_0_20",-1.29333927761174,-0.746709780082653,0,3,2,0.146426786606697,1,"Soil characteristics",0.630054972513743
"women_folate","soil_sulfur_mean_20_50",-1.4349377800438,-0.828461713578653,0,3,2,0.114442778610695,1,"Soil characteristics",0.630054972513743
"women_folate","soil_sulfur_stdev_0_20",-0.167619138860108,-0.250023562278975,5.67476410330625,3,1,0.853073463268366,1,"Soil characteristics",0.922308411011885
"women_folate","soil_sulfur_stdev_20_50",-1.11302942259747,-1.45321135816683,4.11405662110836,3,2,0.223888055972014,1,"Soil characteristics",0.661964293443829
"women_folate","soil_totalcarbon_mean_0_20",1.33766914068922,1.59181175570506,3.24822248862609,3,2,0.131434282858571,1,"Soil characteristics",0.630054972513743
"women_folate","soil_totalcarbon_mean_20_50",0.678544763629069,0.466117153239031,0.415645193532614,3,2,0.448775612193903,1,"Soil characteristics",0.75649395033425
"women_folate","soil_zinc_mean_0_20",0.52991738492291,0.467228584081865,1.33218892074468,3,2,0.551224387806097,1,"Soil characteristics",0.823003592543351
"women_folate","soil_zinc_mean_20_50",0.683638431684392,0.526967410072722,0.782525827291807,3,2,0.43328335832084,1,"Soil characteristics",0.748204238894378
"women_folate","soil_zinc_stdev_0_20",-0.733082776661377,-0.423245538443724,0,3,2,0.413293353323338,1,"Soil characteristics",0.748204238894378
"women_folate","soil_zinc_stdev_20_50",-0.35162922676529,-0.20301322872788,0,3,2,0.705647176411794,1,"Soil characteristics",0.886216824247809
"women_folate","soilgrids_cec",0.440947633621799,0.267115048643018,0.100890017962185,3,1,0.620689655172414,1,"Soil characteristics",0.85077973833596
"women_folate","soilgrids_clay",1.44285708553745,0.833033926737208,0,3,3,0.104447776111944,1,"Soil characteristics",0.630054972513743
"women_folate","soilgrids_nitrogen",0.259147689595938,0.151512167797057,0.0254667805014373,3,1,0.778610694652674,1,"Soil characteristics",0.901447109262706
"women_folate","soilgrids_organic_carbon",0.160649108365809,0.0927508059600732,0,3,2,0.862068965517241,1,"Soil characteristics",0.929340243173211
"women_folate","soilgrids_ph",-0.205514422136424,-0.118653806942815,0,3,2,0.843078460769615,1,"Soil characteristics",0.922308411011885
"women_folate","soilgrids_sand",-0.296104121591254,-0.218237002536845,0.629630430184659,3,2,0.752623688155922,1,"Soil characteristics",0.900769551932894
"women_folate","soilgrids_silt",0.343497349122513,0.231095841195953,0.357871693577643,3,2,0.717141429285357,1,"Soil characteristics",0.887592627527296
"women_folate","spam_parea_total",-0.732774791918889,-0.423067723369742,0,3,2,0.418290854572714,1,"Agricultural production, land use",0.748204238894378
"women_folate","spam_prod_cereals",-0.251084169776646,-0.1449635130098,0,3,1,0.770114942528736,1,"Agricultural production, land use",0.901447109262706
"women_folate","spam_prod_oilcrops",-0.200483673828427,-0.34781421779808,8.02937920519351,3,2,0.84007996001999,1,"Agricultural production, land use",0.922308411011885
"women_folate","spam_prod_pulses",0.215804446381069,0.142611685349215,0.310118870885362,3,2,0.816591704147926,1,"Agricultural production, land use",0.922308411011885
"women_folate","spam_prod_roots",0.404087709658917,0.297501226001913,0.626100903745985,3,2,0.658170914542729,1,"Agricultural production, land use",0.870559401150489
"women_folate","spam_prod_total",-0.317081291873361,-0.205170652010698,0.256060313930156,3,1,0.729635182408796,1,"Agricultural production, land use",0.895243167889739
"women_folate","spam_prod_vegetables",-0.307605182271531,-0.264921888748502,1.225203039157,3,1,0.727136431784108,1,"Agricultural production, land use",0.895121746057664
"women_folate","spam_share_cereals",1.06835825125463,0.616816923952818,0,3,2,0.232383808095952,1,"Agricultural production, land use",0.663095932949556
"women_folate","spam_share_pulses",-0.0679271014116459,-0.0523900088257625,0.784563608474805,3,2,0.938030984507746,1,"Agricultural production, land use",0.966251121014835
"women_folate","spam_share_roots",0.539318017568664,0.418000283859643,0.802123496712922,3,2,0.572213893053473,1,"Agricultural production, land use",0.823003592543351
"women_folate","tclim_aet_t0",-0.0224008671077621,-0.0129331466547475,0,3,2,0.984007996001999,1,"Climate and weather",0.994674749346194
"women_folate","tclim_def_t0",0.687665648114328,0.397023947051266,0,3,2,0.430284857571214,1,"Climate and weather",0.748204238894378
"women_folate","tclim_pet_t0",0.807127591975467,0.465995332497411,0,3,2,0.363818090954523,1,"Climate and weather",0.724268074296185
"women_folate","tclim_pr_t0",-1.66458642917908,-0.961049422975943,0,3,3,0.0604697651174413,1,"Climate and weather",0.630054972513743
"women_folate","tclim_ro_t0",-1.57398906016415,-0.908743007587299,0,3,3,0.0814592703648176,1,"Climate and weather",0.630054972513743
"women_folate","tclim_soil_t0",-1.15348710665278,-0.665966091532745,0,3,3,0.216891554222889,1,"Climate and weather",0.661964293443829
"women_folate","tclim_srad_t0",-0.326354530287076,-0.188420875912497,0,3,2,0.715642178910545,1,"Climate and weather",0.887592627527296
"women_folate","tclim_tmmn_t0",0.735009415042336,0.578522621570982,0.858558097442127,3,1,0.428285857071464,1,"Climate and weather",0.748204238894378
"women_folate","tclim_vap_t0",0.375052477547197,0.301116760549328,0.933779876317837,3,1,0.68615692153923,1,"Climate and weather",0.876494971692236
"women_folate","tclim_vpd_t0",1.34893310924393,0.778806893740783,0,3,3,0.134432783608196,1,"Climate and weather",0.630054972513743
"women_folate","tclim_vs_t0",-1.41552601135416,-0.824459008611614,0.0177091559929311,3,2,0.112443778110945,1,"Climate and weather",0.630054972513743
"women_folate","wapor_mean_t0",-0.53231894890724,-0.351937170370281,0.311316961090216,3,1,0.565717141429285,1,"Ecosystem productivity/greenness",0.823003592543351
"women_folate","wapor_sd_t0",0.0146940455596478,0.00899959288913448,0.125341197908483,3,2,0.991504247876062,1,"Ecosystem productivity/greenness",0.996849284252752
"women_folate","wsf",-1.56915375699678,-0.905951344002003,0,3,3,0.0809595202398801,1,"Ruralness, population density, built environment",0.630054972513743
"women_folate","map_blooddisorders201201africahbcallelefrequency",0.114831666241943,0.0832383353909347,0.576321120779097,3,1,0.891554222888556,1,"Malaria incidence and treatment",0.950142071821232
"women_folate","map_blooddisorders201201globalg6pddallelefrequency",0.299997336766533,0.212000839681373,0.498171800610699,3,2,0.744127936031984,1,"Malaria incidence and treatment",0.900769551932894
"women_folate","map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency",-0.21740298989413,-0.125517674738005,0,3,1,0.796101949025487,1,"Malaria incidence and treatment",0.906459879816189
"women_folate","map_interventions202106africainsecticidetreatednetaccess",1.43484748546589,1.49059298188182,2.23763522910148,3,2,0.11544227886057,1,"Malaria incidence and treatment",0.630054972513743
"women_folate","map_interventions202106africainsecticidetreatednetuse",0.999712598957795,1.14656888820474,2.9461285631729,3,2,0.269865067466267,1,"Malaria incidence and treatment",0.684759660985834
"women_folate","map_interventions202106africainsecticidetreatednetuserate",1.25341354459758,1.36131717828085,2.5387602274289,3,2,0.158420789605197,1,"Malaria incidence and treatment",0.630054972513743
"women_folate","map_interventions202106africairscoverage",-0.814101523984601,-0.470021734020194,0,3,2,0.361319340329835,1,"Malaria incidence and treatment",0.724268074296185
"women_folate","map_interventions202106globalantimalarialeffectivetreatment",1.14126426935529,0.871585090045011,0.749719363705149,3,2,0.225387306346827,1,"Malaria incidence and treatment",0.661964293443829
"women_folate","map_interventions202406africainsecticidetreatednetaccess",1.36852974113926,1.43677032704899,2.30664426304821,3,2,0.131434282858571,1,"Malaria incidence and treatment",0.630054972513743
"women_folate","map_interventions202406africainsecticidetreatednetuse",1.02497071014575,1.16098130464358,2.84900785389242,3,2,0.254872563718141,1,"Malaria incidence and treatment",0.684759660985834
"women_folate","map_interventions202406africainsecticidetreatednetuserate",1.22375742043455,1.32165853526793,2.49920275983427,3,2,0.16791604197901,1,"Malaria incidence and treatment",0.630054972513743
"women_folate","map_interventions202406globalantimalarialeffectivetreatment",-0.379791799011901,-0.219272897395533,0,3,2,0.68215892053973,1,"Malaria incidence and treatment",0.876494971692236
"women_folate","map_malaria202202globalpfreproductivenumber",-0.927282641075696,-0.53536688243992,0,3,2,0.308345827086457,1,"Malaria incidence and treatment",0.703826874441567
"women_folate","map_malaria202206globalpfincidencerate",-1.00768288104601,-0.581785982629692,0,3,2,0.267366316841579,1,"Malaria incidence and treatment",0.684759660985834
"women_folate","map_malaria202206globalpfmortalitycount",-0.856924962169457,-0.494745857583846,0,3,2,0.345327336331834,1,"Malaria incidence and treatment",0.724268074296185
"women_folate","map_malaria202206globalpfmortalityrate",0.813920581974786,0.46991726710212,0,3,2,0.36431784107946,1,"Malaria incidence and treatment",0.724268074296185
"women_folate","map_malaria202206globalpfparasiterate",-0.988642954756977,-0.570793276061368,0,3,2,0.27736131934033,1,"Malaria incidence and treatment",0.691309974151997
"women_folate","map_malaria202406globalpfincidencerate",-1.14604966045238,-0.661672079966862,0,3,2,0.208895552223888,1,"Malaria incidence and treatment",0.661964293443829
"women_folate","map_malaria202406globalpfmortalitycount",-0.856924962169457,-0.494745857583846,0,3,2,0.345327336331834,1,"Malaria incidence and treatment",0.724268074296185
"women_folate","map_malaria202406globalpfmortalityrate",1.03994702481976,0.600413694722639,0,3,2,0.23888055972014,1,"Malaria incidence and treatment",0.672746333600117
"women_folate","map_malaria202406globalpfparasiterate",-1.15460973043789,-0.666614238677276,0,3,2,0.205397301349325,1,"Malaria incidence and treatment",0.660458563821538
"women_folate","dhs_w_iron_pregnancy",-0.611492718261496,-0.535626248162828,1.30177239761308,3,1,0.507246376811594,1,"Food fortification and supplementation",0.80829159888141
"women_folate","dhs_w_iron_days",0.221260846147883,0.127745009084605,0,3,1,0.79560219890055,1,"Food fortification and supplementation",0.906459879816189
"women_folate","dhs_w_iron_90plus",0.0555775573065591,0.0320877176718438,0,3,1,0.945527236381809,1,"Food fortification and supplementation",0.966251121014835
"women_folate","dhs_w_deworm_pregnancy",-0.945174663704078,-0.545696846520764,0,3,2,0.291354322838581,1,"Food fortification and supplementation",0.699904764598833
"women_folate","dhs_w_barrier_money",0.8380472355003,0.536364510126504,0.228865430261963,3,2,0.35832083958021,1,"Healthcare access",0.724268074296185
"women_folate","dhs_w_barrier_distance",0.400484352981721,0.23121974900023,0,3,2,0.655672163918041,1,"Healthcare access",0.870559401150489
"women_folate","dhs_w_barrier_alone",1.38663575920456,0.800574528844715,0,3,2,0.139930034982509,1,"Healthcare access",0.630054972513743
"women_folate","dhs_w_barrier_permission",-0.576504204334223,-0.332844857561315,0,3,3,0.541729135432284,1,"Healthcare access",0.823003592543351
"women_folate","dhs_w_barriers_n",0.743605142781617,0.429320629355757,0,3,2,0.430784607696152,1,"Healthcare access",0.748204238894378
"women_folate","dhs_w_health_insurance",1.08063564151567,0.623905278524977,0,3,2,0.224387806096952,1,"Healthcare access",0.661964293443829
"women_folate","dhs_w_working",-1.1703492235673,-0.714005966088839,0.116590666651908,3,2,0.198900549725137,1,"Education, employment, SES",0.660458563821538
"women_folate","dhs_w_occ_agric",-0.0125354536151495,-0.0088202419127824,0.48525881873223,3,1,0.990004997501249,1,"Education, employment, SES",0.996849284252752
"women_folate","dhs_w_decides_earnings",-0.304289316327023,-0.175681518692934,0,3,2,0.742128935532234,1,"Education, employment, SES",0.900769551932894
"women_folate","dhs_w_owns_house",0.252369238282289,0.14570544765746,0,3,1,0.774612693653173,1,"Education, employment, SES",0.901447109262706
"women_folate","dhs_w_sib_n",-0.372609757665576,-0.263474886381605,0,2,1,0.671164417791104,1,"Adult and maternal mortality",0.875723596535066
"women_folate","dhs_w_sib_dead_prop",0.33480367296625,0.236741947520598,0,2,1,0.714142928535732,1,"Adult and maternal mortality",0.887592627527296
"women_folate","dhs_w_sib_adult_deaths",0.916605499389172,0.648137964290965,0,2,2,0.298350824587706,1,"Adult and maternal mortality",0.699904764598833
"women_folate","dhs_w_sib_adult_death_any",0.909178791291171,0.642886488632976,0,2,2,0.311344327836082,1,"Adult and maternal mortality",0.703826874441567
"women_folate","dhs_w_sib_mean_age_death",-0.0840871289816148,-0.0594585791134077,0,2,1,0.926536731634183,1,"Adult and maternal mortality",0.964746039236649
"women_folate","dhs_w_sib_maternal_deaths",0.277467488917383,0.221106615779899,0.270016206085998,2,1,0.741129435282359,1,"Adult and maternal mortality",0.900769551932894
"women_folate","dhs_w_sib_maternal_any",0.269778235545446,0.215772511183278,0.279406072849169,2,1,0.751624187906047,1,"Adult and maternal mortality",0.900769551932894
"women_folate","dhs_w_sib_female_n",-1.48165828228828,-1.04769061880725,0,2,2,0.0924537731134433,1,"Adult and maternal mortality",0.630054972513743
"women_folate","dhs_w_sib_female_dead",-0.250883433510258,-0.177401377122468,0,2,1,0.786606696651674,1,"Adult and maternal mortality",0.905568820528008
"women_folate","dhs_c_fg_grains",-0.212173379917958,-0.136936218463137,0.249614702400467,3,2,0.819590204897551,1,"Dietary diversity",0.922308411011885
"women_folate","dhs_c_fg_roots",1.24982616998123,0.721587475678901,0,3,3,0.160419790104948,1,"Dietary diversity",0.630054972513743
