"country","outcome","cluster","Admin1","Admin2","lat","lon","urban","date_med","month_med","n_raw","n_raw_cont","n_kish","n_eff","n_eff_cont","y_prev","y_level","sd_level"
"Ghana","child_iron","89","Upper West","Lambussie-Karni",10.667313,-2.6577046,0,"2017-05-15",5,14,14,14,14,14,0.285714285714286,-3.06083359343329,1.00422019966624
"Ghana","child_iron","9","Central","Awutu Senya West",5.5510691,-0.5188412,0,"2017-05-15",5,12,12,12,12,12,0.166666666666667,-3.19616690018131,0.683760105642908
"Ghana","child_iron","90","Upper West","Wa Municipal",10.0611456,-2.544129,1,"2017-05-15",5,4,4,4,4,4,0.25,-3.13421688315599,0.633577132303379
"Ghana","women_iron","1","Western","Ellembelle",5.017846,-2.375969,0,"2017-05-15",5,10,10,10,10,10,0,-4.21946225263534,0.382637219815898
"Ghana","women_iron","10","Central","Twifo-Atti-Morkwa",5.523,-1.556,0,"2017-05-15",5,9,9,9,9,9,0.111111111111111,-3.58597416941072,0.665247618256037
"Ghana","women_iron","11","Central","Mfantseman",5.2751526,-1.0360195,1,"2017-05-15",5,5,5,5,5,5,0,-3.69320622056627,0.820978507486811
"Ghana","women_iron","12","Central","Asikuma-Odoben-Brakwa",5.6436273,-0.8965587,1,"2017-05-15",5,20,20,20,20,20,0.15,-3.63194917656723,0.656347720942705
"Ghana","women_iron","13","Central","Agona West",5.5358865,-0.7883488,1,"2017-05-15",5,11,11,11,11,11,0.181818181818182,-3.14348142912729,0.941166314222481
"Ghana","women_iron","14","Greater Accra","Weija Gbawe",5.5577407,-0.3056132,0,"2017-05-15",5,19,19,19,19,19,0.105263157894737,-3.52945585133871,0.654193686950451
"Ghana","women_iron","15","Greater Accra","Weija Gbawe",5.5577407,-0.3056288,1,"2017-05-15",5,9,9,9,9,9,0,-3.8337764919861,0.62916271954308
"Ghana","women_iron","16","Greater Accra","Ga East",5.7406066,-0.2074699,1,"2017-04-15",4,9,9,9,9,9,0.333333333333333,-3.2502383772404,0.955794634364967
"Ghana","women_iron","17","Greater Accra","Weija Gbawe",5.5547165,-0.2879468,1,"2017-05-15",5,10,10,10,10,10,0.2,-3.82401862667272,1.16780865518214
"Ghana","women_iron","18","Greater Accra","Ablekuma Central",5.5433644,-0.2335308,1,"2017-05-15",5,15,15,15,15,15,0.2,-3.51592328745498,0.874046781402874
"Ghana","women_iron","19","Greater Accra","Ablekuma North",5.58667,-0.211844,1,"2017-05-15",5,9,9,9,9,9,0.111111111111111,-3.61925520335,0.708360587038103
"Ghana","women_iron","2","Western","Prestea-Huni Valley",5.5083984,-2.1814457,0,"2017-05-15",5,17,17,17,17,17,0.0588235294117647,-4.17197086144751,0.685895297759144
"Ghana","women_iron","20","Greater Accra","Ablekuma North",5.5892704,-0.2610112,1,"2017-05-15",5,8,8,8,8,8,0,-3.78095137817161,0.610550286927348
"Ghana","women_iron","21","Greater Accra","Ayawaso West",5.648347,-0.164986,1,"2017-04-15",4,9,9,9,9,9,0,-3.79954586193706,0.467704557226843
"Ghana","women_iron","22","Greater Accra","Ashaiman",5.6958885,-0.0467018,1,"2017-05-15",5,13,13,13,13,13,0.307692307692308,-3.17088270437874,1.16006507106769
"Ghana","women_iron","23","Greater Accra","Tema West",5.683334,-0.0625948,1,"2017-05-15",5,13,13,13,13,13,0.153846153846154,-3.52253200210166,0.689229682732293
"Ghana","women_iron","24","Greater Accra","La-Dade-Kotopon",5.5939587,-0.1720692,1,"2017-06-15",6,9,9,9,9,9,0.111111111111111,-3.78489559494491,0.82387957191795
"Ghana","women_iron","25","Volta","Akatsi South",6.1774302,0.750668,0,"2017-05-15",5,8,8,8,8,8,0.25,-3.01809012969173,0.519112137073329
"Ghana","women_iron","26","Eastern","Kwahu Afram Plains North",6.5697438,0.0789159,0,"2017-05-15",5,11,11,11,11,11,0.181818181818182,-3.52194579934337,1.09493689707892
"Ghana","women_iron","27","Oti","Nkwanta South",8.2592698,0.4843417,0,"2017-05-15",5,9,9,9,9,9,0,-4.02193724527126,0.409095060409909
"Ghana","women_iron","28","Volta","Afadzato South",6.9045315,0.3804311,0,"2017-05-15",5,18,18,18,18,18,0.166666666666667,-3.70732870416598,0.867908062264037
"Ghana","women_iron","29","Volta","South Tongu",5.9991081,0.5634561,1,"2017-05-15",5,12,12,12,12,12,0.25,-3.11571006249766,0.846555881364604
"Ghana","women_iron","3","Western North","Sefwi-Akontombra",6.0428334,-2.8813362,0,"2017-04-15",4,7,7,7,7,7,0,-3.94458138207631,0.500424946378007
"Ghana","women_iron","30","Volta","Ho Municipal",6.6064605,0.4300437,1,"2017-05-15",5,8,8,8,8,8,0.125,-3.38227428849487,0.738131271422009
"Ghana","women_iron","31","Eastern","Akwapem North",5.955063,-0.190617,0,"2017-05-15",5,8,8,8,8,8,0,-4.01856621054678,0.5234119472057
"Ghana","women_iron","32","Eastern","Atiwa East",6.4252379,-0.6401635,0,"2017-05-15",5,14,14,14,14,14,0.0714285714285714,-3.80795271293457,0.746889972880963
"Ghana","women_iron","33","Ashanti","Adansi Asokwa",6.1923013,-1.3045118,0,"2017-05-15",5,16,16,16,16,16,0.0625,-3.89053866123641,0.616886293325826
"Ghana","women_iron","34","Eastern","Kwahu Afram Plains North",7.0464577,-0.0930901,0,"2017-05-15",5,10,10,10,10,10,0.2,-3.48210390678681,1.11846832981475
"Ghana","women_iron","35","Eastern","Kwahu Afram Plains North",6.897436,-0.139268,0,"2017-05-15",5,11,11,11,11,11,0,-4.15006125222449,0.569176164895684
"Ghana","women_iron","36","Eastern","Akwapem North",5.936396,-0.117721,1,"2017-05-15",5,12,12,12,12,12,0.25,-3.05795699951346,0.786892593286089
"Ghana","women_iron","37","Eastern","Abuakwa South",6.1422828,-0.575924,1,"2017-04-15",4,10,10,10,10,10,0.2,-3.44710115667886,0.707266745466608
"Ghana","women_iron","38","Eastern","Denkyembour",6.05,-0.8,1,"2017-05-15",5,15,15,15,15,15,0.266666666666667,-3.42878501485618,1.0107630090165
"Ghana","women_iron","39","Ashanti","Atwima-Mponua",6.3770993,-2.1882247,0,"2017-04-15",4,10,10,10,10,10,0.1,-3.91253114150681,0.638121340719015
"Ghana","women_iron","4","Western","Mpohor",4.9730397,-1.9031669,0,"2017-05-15",5,6,6,6,6,6,0,-4.17293684080435,0.747342594950571
"Ghana","women_iron","40","Ashanti","Obuasi",6.2108212,-1.7543935,0,"2017-05-15",5,6,6,6,6,6,0,-3.5859036701688,0.205769737940741
"Ghana","women_iron","41","Ashanti","Asante-Akim South",6.5948673,-1.0816384,0,"2017-05-15",5,22,22,22,22,22,0.136363636363636,-3.82273148990914,0.762943211335308
"Ghana","women_iron","42","Ashanti","Atwima-Mponua",6.5898316,-1.8623255,0,"2017-05-15",5,26,26,26,26,26,0.0384615384615385,-4.00519164877998,0.558125110939498
"Ghana","women_iron","43","Ahafo","Tano North",7.210234,-2.1949193,0,"2017-05-15",5,16,16,16,16,16,0.0625,-3.96300321828498,0.820341385209247
"Ghana","women_iron","44","Ashanti","Sekyere Kumawu",6.9,-1.2667,0,"2017-05-15",5,14,14,14,14,14,0.142857142857143,-3.74399108605593,0.749131913764697
"Ghana","women_iron","45","Ashanti","Bekwai",6.453716,-1.5978028,1,"2017-05-15",5,14,14,14,14,14,0.142857142857143,-3.57616621195986,0.785917677902245
"Ghana","women_iron","46","Ashanti","Kwadaso",6.6926966,-1.6610385,1,"2017-05-15",5,15,15,15,15,15,0.2,-3.46685145423902,0.836712211025292
"Ghana","women_iron","47","Ashanti","Kumasi",6.6792809,-1.6100658,1,"2017-05-15",5,17,17,17,17,17,0.235294117647059,-3.20626424112366,1.00537070943094
"Ghana","women_iron","48","Ashanti","Asokwa",6.663829,-1.6040998,1,"2017-05-15",5,12,12,12,12,12,0,-4.16114194401278,0.614046309328251
"Ghana","women_iron","49","Ashanti","Kumasi",6.7050999,-1.6225863,1,"2017-05-15",5,10,10,10,10,10,0.2,-3.75394158692545,0.9519441707301
"Ghana","women_iron","5","Western","Jomoro",5.04733,-2.629322,1,"2017-05-15",5,5,5,5,5,5,0,-3.68191653424238,0.827600448990931
"Ghana","women_iron","50","Ashanti","Atwima-Nwabiagya South",6.7238738,-1.664858,1,"2017-05-15",5,14,14,14,14,14,0.142857142857143,-3.64266967336596,0.881523299726695
"Ghana","women_iron","51","Bono East","Sene West",7.7135007,-0.7554818,1,"2017-05-15",5,12,12,12,12,12,0.0833333333333333,-3.59149595962676,0.776336035958161
"Ghana","women_iron","52","Ashanti","Sekyere South",7.116617,-1.603976,1,"2017-05-15",5,13,13,13,13,13,0,-4.596941164178,0.387113312138193
"Ghana","women_iron","53","Ashanti","Asokore-Mampong",6.717806,-1.5817633,1,"2017-05-15",5,14,14,14,14,14,0.214285714285714,-3.51261823668612,0.798170390605614
"Ghana","women_iron","54","Ahafo","Asunafo North",6.6476136,-2.8288648,0,"2017-05-15",5,14,14,14,14,14,0.0714285714285714,-4.05818906351524,0.544337588027012
"Ghana","women_iron","55","Ahafo","Tano North",7.2256894,-2.3045681,0,"2017-05-15",5,12,12,12,12,12,0,-3.82450826890084,0.647793791694723
"Ghana","women_iron","56","Bono","Wenchi",7.7405556,-2.140189,0,"2017-05-15",5,16,16,16,16,16,0,-3.90443661511311,0.616499550720678
"Ghana","women_iron","57","Bono East","Kintampo North",8.0726334,-1.5772807,0,"2017-05-15",5,15,15,15,15,15,0.133333333333333,-3.67267026942721,0.778502522415354
"Ghana","women_iron","58","Bono","Sunyani West",7.337944,-2.3837363,1,"2017-04-15",4,7,7,7,7,7,0,-4.02255446171789,0.529948025771524
"Ghana","women_iron","59","Bono East","Techiman",7.4671766,-1.9883539,1,"2017-05-15",5,13,13,13,13,13,0.0769230769230769,-4.03345952402812,0.71289578540768
"Ghana","women_iron","6","Western","Effia Kwesimintsim",4.9317383,-1.7812657,1,"2017-05-15",5,4,4,4,4,4,0,-3.36723230936901,0.656990992433328
"Ghana","women_iron","60","Bono","Dormaa West",7.019553,-3.008481,1,"2017-05-15",5,9,9,9,9,9,0.111111111111111,-3.98825935331312,0.824105997037955
"Ghana","women_iron","61","Savannah","Sawla-Tuna-Kalba",9.407912,-2.40378,0,"2017-05-15",5,9,9,9,9,9,0,-3.89500552416188,0.566247903922407
"Ghana","women_iron","62","Savannah","Central Gonja",8.9378796,-1.9537373,0,"2017-05-15",5,9,9,9,9,9,0.111111111111111,-3.67132616200589,0.583328527761386
"Ghana","women_iron","63","Savannah","Central Gonja",8.7230913,-1.6372672,0,"2017-05-15",5,9,9,9,9,9,0,-3.60817860975768,0.58258423100421
"Ghana","women_iron","64","Northern","Kpandai",8.4693159,-0.0195695,0,"2017-05-15",5,6,6,6,6,6,0,-3.82584577043343,0.716628069019966
"Ghana","women_iron","65","Savannah","North East Gonja",8.8763223,-0.4257769,0,"2017-05-15",5,10,10,10,10,10,0.1,-3.71890451983442,0.595476730343611
"Ghana","women_iron","66","Northern","Tamale",9.3711986,-0.7170885,0,"2017-05-15",5,18,18,18,18,18,0.166666666666667,-3.14570226317855,0.660962188337364
"Ghana","women_iron","67","Northern","Tolon",9.4306381,-1.0700649,0,"2017-05-15",5,13,13,13,13,13,0.230769230769231,-3.20243651450089,0.871524069912362
"Ghana","women_iron","68","Northern","Gushegu",9.9230716,-0.2280522,0,"2017-05-15",5,8,8,8,8,8,0.25,-3.31093630308276,0.656114863318525
"Ghana","women_iron","69","North East","Chereponi",10.138256,0.2824258,0,"2017-05-15",5,7,7,7,7,7,0.142857142857143,-3.43214862787057,0.679988755771078
"Ghana","women_iron","7","Western","Mpohor",5.0291401,-1.8106554,1,"2017-05-15",5,2,2,2,2,2,0,-3.91708871597067,0.305690740012805
"Ghana","women_iron","70","North East","Yunyoo-Nasuan",10.516667,-0.1,0,"2017-05-15",5,12,12,12,12,12,0,-4.03965192323816,0.501957099482313
"Ghana","women_iron","71","Upper West","Sissala East",10.2980231,-1.6478357,0,"2017-05-15",5,7,7,7,7,7,0.142857142857143,-3.23936273287715,0.854624808576975
"Ghana","women_iron","72","Northern","Sagnerigu",9.4134965,-0.8688037,0,"2017-04-15",4,9,9,9,9,9,0.222222222222222,-3.50002991441099,1.03589815012254
"Ghana","women_iron","73","Northern","Tatale Sanguli",9.3529921,0.4877106,0,"2017-05-15",5,9,9,9,9,9,0,-3.6621250542089,0.596879477852658
"Ghana","women_iron","74","Savannah","Bole",9.0299227,-2.5244531,1,"2017-05-15",5,5,5,5,5,5,0,-4.15611068590848,0.741990047358158
"Ghana","women_iron","75","Northern","Nanumba South",8.8577215,0.040469,1,"2017-05-15",5,10,10,10,10,10,0.2,-3.69789353202454,0.814888781662364
"Ghana","women_iron","76","Northern","Sagnerigu",9.4214047,-0.9137785,1,"2017-05-15",5,11,11,11,11,11,0.454545454545455,-3.14967757829803,1.12719824257602
"Ghana","women_iron","77","Northern","Savelugu",9.6124893,-0.8621272,1,"2017-05-15",5,16,16,16,16,16,0.375,-3.06199200415481,0.840908751300204
"Ghana","women_iron","78","North East","West Mamprusi",10.3491164,-0.8158638,1,"2017-05-15",5,15,15,15,15,15,0.4,-3.17327533239062,0.753157920520125
"Ghana","women_iron","79","Upper East","Builsa South",10.7334292,-1.4779749,0,"2017-05-15",5,2,2,2,2,2,0.5,-3.14712222330991,0.658197615876799
"Ghana","women_iron","8","Central","Twifo-Hemang-Lower Denkyira",5.2539255,-1.3398312,0,"2017-05-15",5,3,3,3,3,3,0.333333333333333,-3.28424517145153,0.882159689763837
"Ghana","women_iron","80","Upper East","Kasena Nankana East",10.843374,-1.071469,0,"2017-05-15",5,9,9,9,9,9,0.444444444444444,-2.9286838839723,0.828402768169461
"Ghana","women_iron","81","Upper East","Kasena Nankana East",10.7031972,-1.0103264,0,"2017-05-15",5,8,8,8,8,8,0.25,-3.10086406934226,0.557629609919915
"Ghana","women_iron","82","Upper East","Talensi",10.7786816,-0.7527056,0,"2017-05-15",5,12,12,12,12,12,0.25,-3.29115785548002,0.892660257027739
"Ghana","women_iron","83","Upper East","Bawku West",10.7938041,-0.3493934,0,"2017-05-15",5,11,11,11,11,11,0.181818181818182,-3.37590226816605,0.601023976045169
"Ghana","women_iron","84","Upper East","Binduri",10.9721382,-0.317123,0,"2017-05-15",5,7,7,7,7,7,0.285714285714286,-3.48281421809979,1.17434412555187
"Ghana","women_iron","85","Upper East","Binduri",11.0589339,-0.2752224,1,"2017-05-15",5,9,9,9,9,9,0.222222222222222,-3.53751815099944,0.946156774774297
"Ghana","women_iron","86","Upper West","Wa Municipal",10.039751,-2.536176,0,"2017-05-15",5,9,9,9,9,9,0.111111111111111,-3.71170218333992,0.551861861487131
"Ghana","women_iron","87","Upper West","Wa East",9.9820414,-2.0997754,0,"2017-05-15",5,10,10,10,10,10,0,-3.90124392551826,0.636754894616737
"Ghana","women_iron","88","Upper West","Jirapa",10.5228756,-2.7191593,0,"2017-05-15",5,8,8,8,8,8,0,-4.03970601939222,0.688589505495587
"Ghana","women_iron","89","Upper West","Lambussie-Karni",10.667313,-2.6577046,0,"2017-05-15",5,7,7,7,7,7,0,-4.16963362293904,0.360954077111909
"Ghana","women_iron","9","Central","Awutu Senya West",5.5510691,-0.5188412,0,"2017-05-15",5,11,11,11,11,11,0.0909090909090909,-4.04602827129408,0.862106960060534
"Ghana","women_iron","90","Upper West","Wa Municipal",10.0611456,-2.544129,1,"2017-05-15",5,10,10,10,10,10,0.2,-3.77266479910094,0.886962367263354
"Ghana","women_folate","1","Western","Ellembelle",5.017846,-2.375969,0,"2017-05-15",5,4,4,4,4,4,0,-3.54730062074707,0.236754204246924
"Ghana","women_folate","10","Central","Twifo-Atti-Morkwa",5.523,-1.556,0,"2017-05-15",5,6,6,6,6,6,0.833333333333333,-2.06183618226102,0.650161767436497
"Ghana","women_folate","11","Central","Mfantseman",5.2751526,-1.0360195,1,"2017-05-15",5,2,2,2,2,2,0,-2.77697450887605,0.196054858880055
"Ghana","women_folate","12","Central","Asikuma-Odoben-Brakwa",5.6436273,-0.8965587,1,"2017-05-15",5,9,9,9,9,9,0.555555555555556,-2.31297585763859,0.819592486928746
"Ghana","women_folate","13","Central","Agona West",5.5358865,-0.7883488,1,"2017-05-15",5,5,5,5,5,5,0.2,-2.72907555576925,0.843109553217585
"Ghana","women_folate","14","Greater Accra","Weija Gbawe",5.5577407,-0.3056132,0,"2017-05-15",5,10,10,10,10,10,0.3,-2.77367903244526,0.6448422939829
"Ghana","women_folate","15","Greater Accra","Weija Gbawe",5.5577407,-0.3056288,1,"2017-05-15",5,4,4,4,4,4,0.5,-2.52693523414766,0.807404028732865
"Ghana","women_folate","16","Greater Accra","Ga East",5.7406066,-0.2074699,1,"2017-04-15",4,3,3,3,3,3,0.333333333333333,-2.51153318893866,0.471379155814148
"Ghana","women_folate","17","Greater Accra","Weija Gbawe",5.5547165,-0.2879468,1,"2017-05-15",5,7,7,7,7,7,0.428571428571429,-2.36364476627103,0.60697130115944
"Ghana","women_folate","18","Greater Accra","Ablekuma Central",5.5433644,-0.2335308,1,"2017-05-15",5,7,7,7,7,7,0.714285714285714,-2.06108679262555,0.510816461051113
"Ghana","women_folate","19","Greater Accra","Ablekuma North",5.58667,-0.211844,1,"2017-05-15",5,4,4,4,4,4,0.5,-2.42697910250047,0.6916853695025
"Ghana","women_folate","2","Western","Prestea-Huni Valley",5.5083984,-2.1814457,0,"2017-05-15",5,8,8,8,8,8,0,-2.82262818599583,0.434152755468361
"Ghana","women_folate","20","Greater Accra","Ablekuma North",5.5892704,-0.2610112,1,"2017-05-15",5,3,3,3,3,3,0.666666666666667,-2.16415594846259,1.10176411864519
"Ghana","women_folate","21","Greater Accra","Ayawaso West",5.648347,-0.164986,1,"2017-04-15",4,5,5,5,5,5,0.4,-2.51214984270498,0.801305828959341
"Ghana","women_folate","22","Greater Accra","Ashaiman",5.6958885,-0.0467018,1,"2017-05-15",5,8,8,8,8,8,0.75,-2.03362108241426,0.580057935378274
"Ghana","women_folate","23","Greater Accra","Tema West",5.683334,-0.0625948,1,"2017-05-15",5,6,6,6,6,6,0.833333333333333,-2.16880078203378,0.546931153768059
"Ghana","women_folate","24","Greater Accra","La-Dade-Kotopon",5.5939587,-0.1720692,1,"2017-06-15",6,5,5,5,5,5,0.2,-2.86854601414875,0.904005572194544
"Ghana","women_folate","25","Volta","Akatsi South",6.1774302,0.750668,0,"2017-05-15",5,4,4,4,4,4,0.25,-2.53188829268679,0.721810895224602
"Ghana","women_folate","26","Eastern","Kwahu Afram Plains North",6.5697438,0.0789159,0,"2017-05-15",5,4,4,4,4,4,1,-1.7513701474566,0.258634765193112
"Ghana","women_folate","27","Oti","Nkwanta South",8.2592698,0.4843417,0,"2017-05-15",5,4,4,4,4,4,1,-1.59259027940872,0.0931336633855152
"Ghana","women_folate","28","Volta","Afadzato South",6.9045315,0.3804311,0,"2017-05-15",5,10,10,10,10,10,0.7,-2.08954084486242,0.615462797464471
"Ghana","women_folate","29","Volta","South Tongu",5.9991081,0.5634561,1,"2017-05-15",5,4,4,4,4,4,0.75,-2.18041005713359,0.453283698506153
"Ghana","women_folate","3","Western North","Sefwi-Akontombra",6.0428334,-2.8813362,0,"2017-04-15",4,3,3,3,3,3,0,-3.01437291836615,0.609663454614068
"Ghana","women_folate","30","Volta","Ho Municipal",6.6064605,0.4300437,1,"2017-05-15",5,4,4,4,4,4,0.75,-1.85554202634712,0.468148387948019
"Ghana","women_folate","31","Eastern","Akwapem North",5.955063,-0.190617,0,"2017-05-15",5,5,5,5,5,5,0.4,-2.8646572227495,0.856949172795521
"Ghana","women_folate","32","Eastern","Atiwa East",6.4252379,-0.6401635,0,"2017-05-15",5,9,9,9,9,9,0.777777777777778,-1.97598772152662,0.548541367088649
"Ghana","women_folate","33","Ashanti","Adansi Asokwa",6.1923013,-1.3045118,0,"2017-05-15",5,6,6,6,6,6,0.333333333333333,-2.86693184076438,0.700249223645461
"Ghana","women_folate","34","Eastern","Kwahu Afram Plains North",7.0464577,-0.0930901,0,"2017-05-15",5,4,4,4,4,4,0.75,-1.89942067552042,0.410085043982745
"Ghana","women_folate","35","Eastern","Kwahu Afram Plains North",6.897436,-0.139268,0,"2017-05-15",5,4,4,4,4,4,0.25,-2.34115322151634,0.324821908153074
"Ghana","women_folate","36","Eastern","Akwapem North",5.936396,-0.117721,1,"2017-05-15",5,6,6,6,6,6,0.166666666666667,-2.49882408544554,0.458642677679009
"Ghana","women_folate","37","Eastern","Abuakwa South",6.1422828,-0.575924,1,"2017-04-15",4,4,4,4,4,4,0.75,-1.93569729335636,0.63833986002856
"Ghana","women_folate","38","Eastern","Denkyembour",6.05,-0.8,1,"2017-05-15",5,7,7,7,7,7,0.571428571428571,-2.31697657200689,0.819373208060017
"Ghana","women_folate","39","Ashanti","Atwima-Mponua",6.3770993,-2.1882247,0,"2017-04-15",4,4,4,4,4,4,0.5,-2.43724148143239,0.822344656330774
"Ghana","women_folate","4","Western","Mpohor",4.9730397,-1.9031669,0,"2017-05-15",5,2,2,2,2,2,0.5,-2.50046719606656,1.10743124371307
"Ghana","women_folate","40","Ashanti","Obuasi",6.2108212,-1.7543935,0,"2017-05-15",5,3,3,3,3,3,0,-2.58475027324662,0.0993467985727459
"Ghana","women_folate","41","Ashanti","Asante-Akim South",6.5948673,-1.0816384,0,"2017-05-15",5,10,10,10,10,10,0.8,-2.08065481505359,0.650160424041515
"Ghana","women_folate","42","Ashanti","Atwima-Mponua",6.5898316,-1.8623255,0,"2017-05-15",5,12,12,12,12,12,0.333333333333333,-2.7180261187689,0.533811640433139
"Ghana","women_folate","43","Ahafo","Tano North",7.210234,-2.1949193,0,"2017-05-15",5,8,8,8,8,8,0.375,-2.42497566476364,0.671990331025374
"Ghana","women_folate","44","Ashanti","Sekyere Kumawu",6.9,-1.2667,0,"2017-05-15",5,7,7,7,7,7,0.714285714285714,-2.28709100435632,0.590818328916725
"Ghana","women_folate","45","Ashanti","Bekwai",6.453716,-1.5978028,1,"2017-05-15",5,6,6,6,6,6,0.333333333333333,-2.76901377782185,0.856679792306827
"Ghana","women_folate","46","Ashanti","Kwadaso",6.6926966,-1.6610385,1,"2017-05-15",5,8,8,8,8,8,0.375,-2.54923740722338,0.666506027889772
"Ghana","women_folate","47","Ashanti","Kumasi",6.6792809,-1.6100658,1,"2017-05-15",5,9,9,9,9,9,0.555555555555556,-2.47744714578356,0.919076231421023
"Ghana","women_folate","48","Ashanti","Asokwa",6.663829,-1.6040998,1,"2017-05-15",5,6,6,6,6,6,0.666666666666667,-2.35509820116789,0.922017061694999
