indicator_id,level1,level2
FE_AAFB_W_M20,Fertility,Median age at first birth
FE_AAFB_W_M25,Fertility,Median age at first birth
FE_AAFB_W_M2A,Fertility,Median age at first birth
FE_AAFB_W_M2B,Fertility,Median age at first birth
FE_AAFB_W_M30,Fertility,Median age at first birth
FE_AAFB_W_M35,Fertility,Median age at first birth
FE_AAFB_W_M40,Fertility,Median age at first birth
FE_AAFB_W_M45,Fertility,Median age at first birth
FE_ABRT_W_A10,Fertility,Induced abortion rates
FE_ABRT_W_A15,Fertility,Induced abortion rates
FE_ABRT_W_A20,Fertility,Induced abortion rates
FE_ABRT_W_A25,Fertility,Induced abortion rates
FE_ABRT_W_A30,Fertility,Induced abortion rates
FE_ABRT_W_A35,Fertility,Induced abortion rates
FE_ABRT_W_A40,Fertility,Induced abortion rates
FE_ABRT_W_A45,Fertility,Induced abortion rates
FE_ABRT_W_GAR,Fertility,Induced abortion rates
FE_ABRT_W_TAR,Fertility,Induced abortion rates
FE_BBAG_W_A15,Fertility,First birth by exact age
FE_BBAG_W_A18,Fertility,First birth by exact age
FE_BBAG_W_A20,Fertility,First birth by exact age
FE_BBAG_W_A22,Fertility,First birth by exact age
FE_BBAG_W_A25,Fertility,First birth by exact age
FE_BBAG_W_NEV,Fertility,First birth by exact age
FE_BBAG_W_NUM,Fertility,First birth by exact age
FE_BBAG_W_UNW,Fertility,First birth by exact age
FE_BBAY_W_A15,Fertility,First birth by exact age (women age 20-24)
FE_BBAY_W_A18,Fertility,First birth by exact age (women age 20-24)
FE_BBAY_W_A20,Fertility,First birth by exact age (women age 20-24)
FE_BBAY_W_MED,Fertility,First birth by exact age (women age 20-24)
FE_BBAY_W_NEV,Fertility,First birth by exact age (women age 20-24)
FE_BBAY_W_NUM,Fertility,First birth by exact age (women age 20-24)
FE_BBAY_W_UNW,Fertility,First birth by exact age (women age 20-24)
FE_BINT_C_I07,Fertility,Birth intervals
FE_BINT_C_I18,Fertility,Birth intervals
FE_BINT_C_I24,Fertility,Birth intervals
FE_BINT_C_I36,Fertility,Birth intervals
FE_BINT_C_I3Y,Fertility,Birth intervals
FE_BINT_C_I48,Fertility,Birth intervals
FE_BINT_C_I60,Fertility,Birth intervals
FE_BINT_C_MED,Fertility,Birth intervals
FE_BINT_C_NUM,Fertility,Birth intervals
FE_BINT_C_TOT,Fertility,Birth intervals
FE_BINT_C_UNW,Fertility,Birth intervals
FE_BORD_C_BO1,Fertility,Birth order
FE_BORD_C_BO2,Fertility,Birth order
FE_BORD_C_BO3,Fertility,Birth order
FE_BORD_C_BO4,Fertility,Birth order
FE_BORD_C_BO5,Fertility,Birth order
FE_BORD_C_NUM,Fertility,Birth order
FE_BORD_C_TOT,Fertility,Birth order
FE_BORD_C_UNW,Fertility,Birth order
FE_CEBA_W_C10,Fertility,Children ever born to all women
FE_CEBA_W_CH0,Fertility,Children ever born to all women
FE_CEBA_W_CH1,Fertility,Children ever born to all women
FE_CEBA_W_CH2,Fertility,Children ever born to all women
FE_CEBA_W_CH3,Fertility,Children ever born to all women
FE_CEBA_W_CH4,Fertility,Children ever born to all women
FE_CEBA_W_CH5,Fertility,Children ever born to all women
FE_CEBA_W_CH6,Fertility,Children ever born to all women
FE_CEBA_W_CH7,Fertility,Children ever born to all women
FE_CEBA_W_CH8,Fertility,Children ever born to all women
FE_CEBA_W_CH9,Fertility,Children ever born to all women
FE_CEBA_W_MNC,Fertility,Children ever born to all women
FE_CEBA_W_MND,Fertility,Children ever born to all women
FE_CEBA_W_MNL,Fertility,Children ever born to all women
FE_CEBA_W_NUM,Fertility,Children ever born to all women
FE_CEBA_W_TOT,Fertility,Children ever born to all women
FE_CEBA_W_UNW,Fertility,Children ever born to all women
FE_CEBM_W_C10,Fertility,Children ever born to currently married women
FE_CEBM_W_CH0,Fertility,Children ever born to currently married women
FE_CEBM_W_CH1,Fertility,Children ever born to currently married women
FE_CEBM_W_CH2,Fertility,Children ever born to currently married women
FE_CEBM_W_CH3,Fertility,Children ever born to currently married women
FE_CEBM_W_CH4,Fertility,Children ever born to currently married women
FE_CEBM_W_CH5,Fertility,Children ever born to currently married women
FE_CEBM_W_CH6,Fertility,Children ever born to currently married women
FE_CEBM_W_CH7,Fertility,Children ever born to currently married women
FE_CEBM_W_CH8,Fertility,Children ever born to currently married women
FE_CEBM_W_CH9,Fertility,Children ever born to currently married women
FE_CEBM_W_MNC,Fertility,Children ever born to currently married women
FE_CEBM_W_MND,Fertility,Children ever born to currently married women
FE_CEBM_W_MNL,Fertility,Children ever born to currently married women
FE_CEBM_W_NUM,Fertility,Children ever born to currently married women
FE_CEBM_W_TOT,Fertility,Children ever born to currently married women
FE_CEBM_W_UNW,Fertility,Children ever born to currently married women
FE_FRTR_W_A10,Fertility,Fertility rates
FE_FRTR_W_A15,Fertility,Fertility rates
FE_FRTR_W_A20,Fertility,Fertility rates
FE_FRTR_W_A25,Fertility,Fertility rates
FE_FRTR_W_A30,Fertility,Fertility rates
FE_FRTR_W_A35,Fertility,Fertility rates
FE_FRTR_W_A40,Fertility,Fertility rates
FE_FRTR_W_A45,Fertility,Fertility rates
FE_FRTR_W_CBR,Fertility,Fertility rates
FE_FRTR_W_GFR,Fertility,Fertility rates
FE_FRTR_W_TF4,Fertility,Fertility rates
FE_FRTR_W_TFR,Fertility,Fertility rates
FE_FRTT_W_A10,Fertility,Fertility trends
FE_FRTT_W_A15,Fertility,Fertility trends
FE_FRTT_W_A20,Fertility,Fertility trends
FE_FRTT_W_A25,Fertility,Fertility trends
FE_FRTT_W_A30,Fertility,Fertility trends
FE_FRTT_W_A35,Fertility,Fertility trends
FE_FRTT_W_A40,Fertility,Fertility trends
FE_FRTT_W_A45,Fertility,Fertility trends
FE_FRTY_W_MNC,Fertility,Fertility
FE_FRTY_W_N49,Fertility,Fertility
FE_FRTY_W_NPG,Fertility,Fertility
FE_FRTY_W_PRG,Fertility,Fertility
FE_FRTY_W_U49,Fertility,Fertility
FE_FRTY_W_UPG,Fertility,Fertility
FE_MENA_W_M10,Fertility,First menstruation
FE_MENA_W_M11,Fertility,First menstruation
FE_MENA_W_M12,Fertility,First menstruation
FE_MENA_W_M13,Fertility,First menstruation
FE_MENA_W_M14,Fertility,First menstruation
FE_MENA_W_M15,Fertility,First menstruation
FE_MENA_W_M16,Fertility,First menstruation
FE_MENA_W_MAM,Fertility,First menstruation
FE_MENA_W_MDK,Fertility,First menstruation
FE_MENA_W_MNV,Fertility,First menstruation
FE_MENA_W_NUM,Fertility,First menstruation
FE_MENA_W_TOT,Fertility,First menstruation
FE_MENA_W_UNW,Fertility,First menstruation
FE_MENO_W_NUM,Fertility,Menopause
FE_MENO_W_PCT,Fertility,Menopause
FE_MENO_W_UNW,Fertility,Menopause
FE_PPID_W_MDA,Fertility,Postpartum insusceptibility duration
FE_PPID_W_MDB,Fertility,Postpartum insusceptibility duration
FE_PPID_W_MDI,Fertility,Postpartum insusceptibility duration
FE_PPIS_W_ABS,Fertility,Postpartum insusceptibility
FE_PPIS_W_AMN,Fertility,Postpartum insusceptibility
FE_PPIS_W_INS,Fertility,Postpartum insusceptibility
FE_PPIS_W_MNA,Fertility,Postpartum insusceptibility
FE_PPIS_W_MNB,Fertility,Postpartum insusceptibility
FE_PPIS_W_MNI,Fertility,Postpartum insusceptibility
FE_PPIS_W_NUM,Fertility,Postpartum insusceptibility
FE_PPIS_W_UNW,Fertility,Postpartum insusceptibility
FE_PRGO_W_NUM,Fertility,Pregnancy outcome
FE_PRGO_W_POA,Fertility,Pregnancy outcome
FE_PRGO_W_POL,Fertility,Pregnancy outcome
FE_PRGO_W_POM,Fertility,Pregnancy outcome
FE_PRGO_W_POS,Fertility,Pregnancy outcome
FE_PRGO_W_TOT,Fertility,Pregnancy outcome
FE_PRGO_W_UNW,Fertility,Pregnancy outcome
FE_TNBH_M_BTH,Fertility,Teen sexual health behaviors before age 15
FE_TNBH_M_MAR,Fertility,Teen sexual health behaviors before age 15
FE_TNBH_M_NUM,Fertility,Teen sexual health behaviors before age 15
FE_TNBH_M_SEX,Fertility,Teen sexual health behaviors before age 15
FE_TNBH_M_UNW,Fertility,Teen sexual health behaviors before age 15
FE_TNBH_W_BTH,Fertility,Teen sexual health behaviors before age 15
FE_TNBH_W_MAR,Fertility,Teen sexual health behaviors before age 15
FE_TNBH_W_NUM,Fertility,Teen sexual health behaviors before age 15
FE_TNBH_W_PRG,Fertility,Teen sexual health behaviors before age 15
FE_TNBH_W_SEX,Fertility,Teen sexual health behaviors before age 15
FE_TNBH_W_UNW,Fertility,Teen sexual health behaviors before age 15
FE_TNPG_W_CBR,Fertility,Teenage pregnancy
FE_TNPG_W_CPG,Fertility,Teenage pregnancy
FE_TNPG_W_DKM,Fertility,Teenage pregnancy
FE_TNPG_W_EPG,Fertility,Teenage pregnancy
FE_TNPG_W_LVB,Fertility,Teenage pregnancy
FE_TNPG_W_NUM,Fertility,Teenage pregnancy
FE_TNPG_W_PGL,Fertility,Teenage pregnancy
FE_TNPG_W_PRG,Fertility,Teenage pregnancy
FE_TNPG_W_UNW,Fertility,Teenage pregnancy
FG_ACCG_C_A00,Female Genital Cutting,Age at circumcision of girls 0-14
FG_ACCG_C_A01,Female Genital Cutting,Age at circumcision of girls 0-14
FG_ACCG_C_A05,Female Genital Cutting,Age at circumcision of girls 0-14
FG_ACCG_C_A10,Female Genital Cutting,Age at circumcision of girls 0-14
FG_ACCG_C_DKM,Female Genital Cutting,Age at circumcision of girls 0-14
FG_ACCG_C_NON,Female Genital Cutting,Age at circumcision of girls 0-14
FG_ACCG_C_NUM,Female Genital Cutting,Age at circumcision of girls 0-14
FG_ACCG_C_TOT,Female Genital Cutting,Age at circumcision of girls 0-14
FG_ACCG_C_UNW,Female Genital Cutting,Age at circumcision of girls 0-14
FG_AFCC_W_A00,Female Genital Cutting,Age at circumcision
FG_AFCC_W_A05,Female Genital Cutting,Age at circumcision
FG_AFCC_W_A10,Female Genital Cutting,Age at circumcision
FG_AFCC_W_A15,Female Genital Cutting,Age at circumcision
FG_AFCC_W_DKM,Female Genital Cutting,Age at circumcision
FG_AFCC_W_NUM,Female Genital Cutting,Age at circumcision
FG_AFCC_W_TOT,Female Genital Cutting,Age at circumcision
FG_AFCC_W_UNW,Female Genital Cutting,Age at circumcision
FG_INFB_C_DKM,Female Genital Cutting,Infibulation among circumcised girls
FG_INFB_C_NSW,Female Genital Cutting,Infibulation among circumcised girls
FG_INFB_C_NUM,Female Genital Cutting,Infibulation among circumcised girls
FG_INFB_C_SWN,Female Genital Cutting,Infibulation among circumcised girls
FG_INFB_C_TOT,Female Genital Cutting,Infibulation among circumcised girls
FG_INFB_C_UNW,Female Genital Cutting,Infibulation among circumcised girls
FG_KFCC_M_HFC,Female Genital Cutting,Knowledge of female circumcision
FG_KFCC_M_NUM,Female Genital Cutting,Knowledge of female circumcision
FG_KFCC_M_UNW,Female Genital Cutting,Knowledge of female circumcision
FG_KFCC_W_HFC,Female Genital Cutting,Knowledge of female circumcision
FG_KFCC_W_NUM,Female Genital Cutting,Knowledge of female circumcision
FG_KFCC_W_UNW,Female Genital Cutting,Knowledge of female circumcision
FG_OFCC_M_CNT,Female Genital Cutting,Opinions about whether the practice of circumcision should continue
FG_OFCC_M_DKM,Female Genital Cutting,Opinions about whether the practice of circumcision should continue
FG_OFCC_M_NCN,Female Genital Cutting,Opinions about whether the practice of circumcision should continue
FG_OFCC_M_NUM,Female Genital Cutting,Opinions about whether the practice of circumcision should continue
FG_OFCC_M_TOT,Female Genital Cutting,Opinions about whether the practice of circumcision should continue
FG_OFCC_M_UNW,Female Genital Cutting,Opinions about whether the practice of circumcision should continue
FG_OFCC_W_CNT,Female Genital Cutting,Opinions about whether the practice of circumcision should continue
FG_OFCC_W_DKM,Female Genital Cutting,Opinions about whether the practice of circumcision should continue
FG_OFCC_W_NCN,Female Genital Cutting,Opinions about whether the practice of circumcision should continue
FG_OFCC_W_NUM,Female Genital Cutting,Opinions about whether the practice of circumcision should continue
FG_OFCC_W_TOT,Female Genital Cutting,Opinions about whether the practice of circumcision should continue
FG_OFCC_W_UNW,Female Genital Cutting,Opinions about whether the practice of circumcision should continue
FG_OFCR_M_DKM,Female Genital Cutting,Opinions about whether circumcision is required by religion
FG_OFCR_M_NRQ,Female Genital Cutting,Opinions about whether circumcision is required by religion
FG_OFCR_M_NUM,Female Genital Cutting,Opinions about whether circumcision is required by religion
FG_OFCR_M_REQ,Female Genital Cutting,Opinions about whether circumcision is required by religion
FG_OFCR_M_TOT,Female Genital Cutting,Opinions about whether circumcision is required by religion
FG_OFCR_M_UNW,Female Genital Cutting,Opinions about whether circumcision is required by religion
FG_OFCR_W_DKM,Female Genital Cutting,Opinions about whether circumcision is required by religion
FG_OFCR_W_NRQ,Female Genital Cutting,Opinions about whether circumcision is required by religion
FG_OFCR_W_NUM,Female Genital Cutting,Opinions about whether circumcision is required by religion
FG_OFCR_W_REQ,Female Genital Cutting,Opinions about whether circumcision is required by religion
FG_OFCR_W_TOT,Female Genital Cutting,Opinions about whether circumcision is required by religion
FG_OFCR_W_UNW,Female Genital Cutting,Opinions about whether circumcision is required by religion
FG_PFCC_W_NUM,Female Genital Cutting,Prevalence of female circumcision
FG_PFCC_W_UNW,Female Genital Cutting,Prevalence of female circumcision
FG_PFCC_W_WCC,Female Genital Cutting,Prevalence of female circumcision
FG_PFCG_C_GC1,Female Genital Cutting,Prevalence of circumcision of girls
FG_PFCG_C_GC2,Female Genital Cutting,Prevalence of circumcision of girls
FG_PFCG_C_GC3,Female Genital Cutting,Prevalence of circumcision of girls
FG_PFCG_C_GC4,Female Genital Cutting,Prevalence of circumcision of girls
FG_PFCG_C_NM1,Female Genital Cutting,Prevalence of circumcision of girls
FG_PFCG_C_NM2,Female Genital Cutting,Prevalence of circumcision of girls
FG_PFCG_C_NM3,Female Genital Cutting,Prevalence of circumcision of girls
FG_PFCG_C_NM4,Female Genital Cutting,Prevalence of circumcision of girls
FG_PFCG_C_UN1,Female Genital Cutting,Prevalence of circumcision of girls
FG_PFCG_C_UN2,Female Genital Cutting,Prevalence of circumcision of girls
FG_PFCG_C_UN3,Female Genital Cutting,Prevalence of circumcision of girls
FG_PFCG_C_UN4,Female Genital Cutting,Prevalence of circumcision of girls
FG_PFCT_W_CFR,Female Genital Cutting,Type of female circumcision
FG_PFCT_W_CNF,Female Genital Cutting,Type of female circumcision
FG_PFCT_W_DKM,Female Genital Cutting,Type of female circumcision
FG_PFCT_W_NUM,Female Genital Cutting,Type of female circumcision
FG_PFCT_W_SWN,Female Genital Cutting,Type of female circumcision
FG_PFCT_W_TOT,Female Genital Cutting,Type of female circumcision
FG_PFCT_W_UNW,Female Genital Cutting,Type of female circumcision
FG_PPCG_C_DKM,Female Genital Cutting,Person who performed the circumcision of girls
FG_PPCG_C_DOC,Female Genital Cutting,Person who performed the circumcision of girls
FG_PPCG_C_MED,Female Genital Cutting,Person who performed the circumcision of girls
FG_PPCG_C_NRS,Female Genital Cutting,Person who performed the circumcision of girls
FG_PPCG_C_NUM,Female Genital Cutting,Person who performed the circumcision of girls
FG_PPCG_C_OHP,Female Genital Cutting,Person who performed the circumcision of girls
FG_PPCG_C_OTR,Female Genital Cutting,Person who performed the circumcision of girls
FG_PPCG_C_TBA,Female Genital Cutting,Person who performed the circumcision of girls
FG_PPCG_C_TCC,Female Genital Cutting,Person who performed the circumcision of girls
FG_PPCG_C_TOT,Female Genital Cutting,Person who performed the circumcision of girls
FG_PPCG_C_TRD,Female Genital Cutting,Person who performed the circumcision of girls
FG_PPCG_C_UNW,Female Genital Cutting,Person who performed the circumcision of girls
FG_PPCW_W_DKM,Female Genital Cutting,Person who performed the circumcision of women
FG_PPCW_W_DOC,Female Genital Cutting,Person who performed the circumcision of women
FG_PPCW_W_MED,Female Genital Cutting,Person who performed the circumcision of women
FG_PPCW_W_NRS,Female Genital Cutting,Person who performed the circumcision of women
FG_PPCW_W_NUM,Female Genital Cutting,Person who performed the circumcision of women
FG_PPCW_W_OHP,Female Genital Cutting,Person who performed the circumcision of women
FG_PPCW_W_OTH,Female Genital Cutting,Person who performed the circumcision of women
FG_PPCW_W_OTR,Female Genital Cutting,Person who performed the circumcision of women
FG_PPCW_W_TBA,Female Genital Cutting,Person who performed the circumcision of women
FG_PPCW_W_TCC,Female Genital Cutting,Person who performed the circumcision of women
FG_PPCW_W_TOT,Female Genital Cutting,Person who performed the circumcision of women
FG_PPCW_W_TRD,Female Genital Cutting,Person who performed the circumcision of women
FG_PPCW_W_UNW,Female Genital Cutting,Person who performed the circumcision of women
FI_CSFI_W_NUM,Fistula,Fistula treatment
FI_CSFI_W_OPR,Fistula,Fistula treatment
FI_CSFI_W_TRT,Fistula,Fistula treatment
FI_CSFI_W_UNW,Fistula,Fistula treatment
FI_DAFI_W_D00,Fistula,Days after reported fistula cause that symptoms began
FI_DAFI_W_D02,Fistula,Days after reported fistula cause that symptoms began
FI_DAFI_W_D05,Fistula,Days after reported fistula cause that symptoms began
