iso3,analysis_group,region_number,year,pop_under5,pop_npw_15_49,sdi
SLB,East Asia & Pacific,1,2027,109765,176009.375,-0.19171874225139618
SLB,East Asia & Pacific,1,2028,111252,180125.3125,-0.19171874225139618
SLB,East Asia & Pacific,1,2029,112871,184403.421875,-0.19171874225139618
SLB,East Asia & Pacific,1,2030,114499,188847.328125,-0.19171874225139618
SLE,Sub-Saharan Africa,7,2000,788650,902935.0625,-0.378473699092865
SLE,Sub-Saharan Africa,7,2001,816501,940766.375,-0.37645238637924194
SLE,Sub-Saharan Africa,7,2002,850398,988646.5625,-0.3720485270023346
SLE,Sub-Saharan Africa,7,2003,889037,1042274.0625,-0.36652126908302307
SLE,Sub-Saharan Africa,7,2004,926543,1096460.625,-0.3609473407268524
SLE,Sub-Saharan Africa,7,2005,956871,1148030.875,-0.3572002351284027
SLE,Sub-Saharan Africa,7,2006,989622,1190867,-0.35390475392341614
SLE,Sub-Saharan Africa,7,2007,1014154,1230221,-0.348299115896225
SLE,Sub-Saharan Africa,7,2008,1031010,1267907.875,-0.34128832817077637
SLE,Sub-Saharan Africa,7,2009,1043249,1306400.375,-0.33441177010536194
SLE,Sub-Saharan Africa,7,2010,1054666,1347485,-0.3280077576637268
SLE,Sub-Saharan Africa,7,2011,1071346,1386827.125,-0.32186082005500793
SLE,Sub-Saharan Africa,7,2012,1081577,1428649.375,-0.31366369128227234
SLE,Sub-Saharan Africa,7,2013,1088091,1472374.875,-0.3025034964084625
SLE,Sub-Saharan Africa,7,2014,1094228,1517258.375,-0.29220515489578247
SLE,Sub-Saharan Africa,7,2015,1102635,1562978.375,-0.28533676266670227
SLE,Sub-Saharan Africa,7,2016,1110513,1609149.875,-0.27806469798088074
SLE,Sub-Saharan Africa,7,2017,1121384,1655809,-0.27072733640670776
SLE,Sub-Saharan Africa,7,2018,1134401,1703649,-0.263820618391037
SLE,Sub-Saharan Africa,7,2019,1147311,1753286,-0.25835922360420227
SLE,Sub-Saharan Africa,7,2020,1158651,1804911.625,-0.25835922360420227
SLE,Sub-Saharan Africa,7,2021,1172729,1855491,-0.25835922360420227
SLE,Sub-Saharan Africa,7,2022,1181771,1908399.75,-0.25835922360420227
SLE,Sub-Saharan Africa,7,2023,1187262,1962942.75,-0.25835922360420227
SLE,Sub-Saharan Africa,7,2024,1191870,2018026.625,-0.25835922360420227
SLE,Sub-Saharan Africa,7,2025,1197731,2073011.375,-0.25835922360420227
SLE,Sub-Saharan Africa,7,2026,1204282,2126961.5,-0.25835922360420227
SLE,Sub-Saharan Africa,7,2027,1210522,2180864,-0.25835922360420227
SLE,Sub-Saharan Africa,7,2028,1216767,2234790.5,-0.25835922360420227
SLE,Sub-Saharan Africa,7,2029,1222783,2288996.5,-0.25835922360420227
SLE,Sub-Saharan Africa,7,2030,1228644,2343557,-0.25835922360420227
SLV,Latin America & Caribbean,4,2000,752599,1424382.875,-0.13414530456066132
SLV,Latin America & Caribbean,4,2001,734098,1441782.75,-0.12299932539463043
SLV,Latin America & Caribbean,4,2002,713135,1458393.125,-0.1141078919172287
SLV,Latin America & Caribbean,4,2003,691281,1474601,-0.10586757957935333
SLV,Latin America & Caribbean,4,2004,670863,1490937.75,-0.0986495167016983
SLV,Latin America & Caribbean,4,2005,653223,1507830,-0.09094975888729095
SLV,Latin America & Caribbean,4,2006,630490,1529161.875,-0.08305482566356659
SLV,Latin America & Caribbean,4,2007,618547,1549383.25,-0.0759766548871994
SLV,Latin America & Caribbean,4,2008,613806,1569270.75,-0.07099847495555878
SLV,Latin America & Caribbean,4,2009,611002,1589396.75,-0.06718181073665619
SLV,Latin America & Caribbean,4,2010,606673,1609864.5,-0.06273584067821503
SLV,Latin America & Caribbean,4,2011,609094,1629897.25,-0.058042511343955994
SLV,Latin America & Caribbean,4,2012,604675,1650921.375,-0.05291406810283661
SLV,Latin America & Caribbean,4,2013,595795,1671565.875,-0.0472174733877182
SLV,Latin America & Caribbean,4,2014,587168,1689887.5,-0.041934892535209656
SLV,Latin America & Caribbean,4,2015,582374,1705004.125,-0.03679667413234711
SLV,Latin America & Caribbean,4,2016,578844,1719357.25,-0.031526729464530945
SLV,Latin America & Caribbean,4,2017,577369,1730463,-0.026407582685351372
SLV,Latin America & Caribbean,4,2018,577579,1738833,-0.020995302125811577
SLV,Latin America & Caribbean,4,2019,577564,1745706.625,-0.016370398923754692
SLV,Latin America & Caribbean,4,2020,576216,1751876.875,-0.016370398923754692
SLV,Latin America & Caribbean,4,2021,575529,1758254.125,-0.016370398923754692
SLV,Latin America & Caribbean,4,2022,571872,1764015.875,-0.016370398923754692
SLV,Latin America & Caribbean,4,2023,565980,1768928.5,-0.016370398923754692
SLV,Latin America & Caribbean,4,2024,559302,1772646.375,-0.016370398923754692
SLV,Latin America & Caribbean,4,2025,552861,1775130.5,-0.016370398923754692
SLV,Latin America & Caribbean,4,2026,544850,1778821.875,-0.016370398923754692
SLV,Latin America & Caribbean,4,2027,537455,1781255.75,-0.016370398923754692
SLV,Latin America & Caribbean,4,2028,530485,1782737,-0.016370398923754692
SLV,Latin America & Caribbean,4,2029,523365,1783766.5,-0.016370398923754692
SLV,Latin America & Caribbean,4,2030,515716,1784622,-0.016370398923754692
SOM,Sub-Saharan Africa,7,2000,1777544,1652254.125,-0.5355358123779297
SOM,Sub-Saharan Africa,7,2001,1850264,1700661.625,-0.533415675163269
SOM,Sub-Saharan Africa,7,2002,1902306,1754237.375,-0.5319226980209351
SOM,Sub-Saharan Africa,7,2003,1939748,1811780.75,-0.5306516289710999
SOM,Sub-Saharan Africa,7,2004,1973814,1871703.875,-0.52934730052948
SOM,Sub-Saharan Africa,7,2005,2013800,1933486.5,-0.528010368347168
SOM,Sub-Saharan Africa,7,2006,2057311,1988364.75,-0.5266727805137634
SOM,Sub-Saharan Africa,7,2007,2107786,2044208.25,-0.5253375768661499
SOM,Sub-Saharan Africa,7,2008,2163094,2103156,-0.5239973068237305
SOM,Sub-Saharan Africa,7,2009,2217124,2168382,-0.5226288437843323
SOM,Sub-Saharan Africa,7,2010,2266662,2241364,-0.5212984681129456
SOM,Sub-Saharan Africa,7,2011,2326521,2312836.5,-0.5200716257095337
SOM,Sub-Saharan Africa,7,2012,2369874,2393222.5,-0.5188881158828735
SOM,Sub-Saharan Africa,7,2013,2403782,2480550.5,-0.517657995223999
SOM,Sub-Saharan Africa,7,2014,2440156,2571306,-0.516398549079895
SOM,Sub-Saharan Africa,7,2015,2488333,2663621.5,-0.5150871276855469
SOM,Sub-Saharan Africa,7,2016,2539176,2756144.5,-0.5137191414833069
SOM,Sub-Saharan Africa,7,2017,2601316,2849747.5,-0.5123354196548462
SOM,Sub-Saharan Africa,7,2018,2673108,2945805,-0.5110088586807251
SOM,Sub-Saharan Africa,7,2019,2749175,3046824.5,-0.5099602937698364
SOM,Sub-Saharan Africa,7,2020,2826505,3153990.5,-0.5099602937698364
SOM,Sub-Saharan Africa,7,2021,2915062,3262058,-0.5099602937698364
SOM,Sub-Saharan Africa,7,2022,2993930,3377352.25,-0.5099602937698364
SOM,Sub-Saharan Africa,7,2023,3066434,3498640.5,-0.5099602937698364
SOM,Sub-Saharan Africa,7,2024,3138577,3623988,-0.5099602937698364
SOM,Sub-Saharan Africa,7,2025,3215573,3752481.75,-0.5099602937698364
SOM,Sub-Saharan Africa,7,2026,3299171,3880803,-0.5099602937698364
SOM,Sub-Saharan Africa,7,2027,3378490,4013289.5,-0.5099602937698364
SOM,Sub-Saharan Africa,7,2028,3455170,4150481.5,-0.5099602937698364
SOM,Sub-Saharan Africa,7,2029,3529688,4293719,-0.5099602937698364
SOM,Sub-Saharan Africa,7,2030,3603319,4443808.5,-0.5099602937698364
SRB,Europe & Central Asia,2,2000,598343,2249354.25,0.0664447695016861
SRB,Europe & Central Asia,2,2001,583708,2220919.25,0.0701652318239212
SRB,Europe & Central Asia,2,2002,570788,2194617.5,0.07508178055286407
SRB,Europe & Central Asia,2,2003,558442,2171124.75,0.08124800026416779
SRB,Europe & Central Asia,2,2004,546601,2150524.25,0.0897502452135086
SRB,Europe & Central Asia,2,2005,536006,2132511.75,0.09687961637973785
SRB,Europe & Central Asia,2,2006,529277,2113034,0.10192085802555084
SRB,Europe & Central Asia,2,2007,520038,2096671.5,0.1066674143075943
SRB,Europe & Central Asia,2,2008,509685,2082280.25,0.11238910257816315
SRB,Europe & Central Asia,2,2009,499311,2068359.25,0.11936666071414948
SRB,Europe & Central Asia,2,2010,489480,2054122.875,0.1263207346200943
SRB,Europe & Central Asia,2,2011,477377,2042222.625,0.13222630321979523
SRB,Europe & Central Asia,2,2012,465274,2029894.75,0.13804002106189728
SRB,Europe & Central Asia,2,2013,453840,2016802.25,0.14415152370929718
SRB,Europe & Central Asia,2,2014,443994,2002703.75,0.1512560397386551
SRB,Europe & Central Asia,2,2015,436166,1987378.25,0.1580546647310257
SRB,Europe & Central Asia,2,2016,426291,1980687.125,0.16094805300235748
SRB,Europe & Central Asia,2,2017,422422,1973093,0.16264446079730988
SRB,Europe & Central Asia,2,2018,422179,1964582.25,0.16588349640369415
SRB,Europe & Central Asia,2,2019,421905,1955073.25,0.1692894846200943
SRB,Europe & Central Asia,2,2020,419057,1944338.125,0.1692894846200943
SRB,Europe & Central Asia,2,2021,419470,1927597.75,0.1692894846200943
SRB,Europe & Central Asia,2,2022,414085,1910017.125,0.1692894846200943
SRB,Europe & Central Asia,2,2023,404718,1891339.875,0.1692894846200943
SRB,Europe & Central Asia,2,2024,394883,1871206.75,0.1692894846200943
SRB,Europe & Central Asia,2,2025,387086,1849588.375,0.1692894846200943
SRB,Europe & Central Asia,2,2026,378057,1827121.75,0.1692894846200943
SRB,Europe & Central Asia,2,2027,371961,1803094.125,0.1692894846200943
SRB,Europe & Central Asia,2,2028,368160,1778217.75,0.1692894846200943
SRB,Europe & Central Asia,2,2029,364898,1753638.25,0.1692894846200943
SRB,Europe & Central Asia,2,2030,361023,1729935.875,0.1692894846200943
SSD,Sub-Saharan Africa,7,2000,1104315,1227996.5,-0.31704965233802795
SSD,Sub-Saharan Africa,7,2001,1145360,1279450,-0.31344765424728394
SSD,Sub-Saharan Africa,7,2002,1175841,1332625.625,-0.3096478283405304
SSD,Sub-Saharan Africa,7,2003,1201267,1390003.375,-0.3056625425815582
SSD,Sub-Saharan Africa,7,2004,1232917,1454609.875,-0.30140945315361023
SSD,Sub-Saharan Africa,7,2005,1280804,1527950.25,-0.2966912090778351
SSD,Sub-Saharan Africa,7,2006,1335359,1611120.75,-0.291542649269104
SSD,Sub-Saharan Africa,7,2007,1400483,1702198.375,-0.2861894965171814
SSD,Sub-Saharan Africa,7,2008,1471204,1796930,-0.2809319496154785
SSD,Sub-Saharan Africa,7,2009,1535793,1890572.5,-0.2755644917488098
SSD,Sub-Saharan Africa,7,2010,1583166,1980068.375,-0.270104318857193
SSD,Sub-Saharan Africa,7,2011,1638493,2054800.375,-0.26426076889038086
SSD,Sub-Saharan Africa,7,2012,1679888,2123602.25,-0.25822535157203674
SSD,Sub-Saharan Africa,7,2013,1705975,2185955.25,-0.2530047595500946
SSD,Sub-Saharan Africa,7,2014,1718034,2241227.25,-0.24799348413944244
SSD,Sub-Saharan Africa,7,2015,1717444,2289909.25,-0.24316023290157318
SSD,Sub-Saharan Africa,7,2016,1718480,2324412.25,-0.23775933682918549
SSD,Sub-Saharan Africa,7,2017,1712106,2350319,-0.23075668513774872
SSD,Sub-Saharan Africa,7,2018,1702482,2374312.75,-0.2243581861257553
SSD,Sub-Saharan Africa,7,2019,1697855,2404430,-0.21909354627132416
SSD,Sub-Saharan Africa,7,2020,1707392,2445391.75,-0.21909354627132416
SSD,Sub-Saharan Africa,7,2021,1720407,2499863,-0.21909354627132416
SSD,Sub-Saharan Africa,7,2022,1739885,2567863.75,-0.21909354627132416
SSD,Sub-Saharan Africa,7,2023,1766046,2645205.25,-0.21909354627132416
SSD,Sub-Saharan Africa,7,2024,1795278,2726136.5,-0.21909354627132416
SSD,Sub-Saharan Africa,7,2025,1823750,2806791.5,-0.21909354627132416
SSD,Sub-Saharan Africa,7,2026,1852261,2883470.25,-0.21909354627132416
SSD,Sub-Saharan Africa,7,2027,1874159,2961315.5,-0.21909354627132416
SSD,Sub-Saharan Africa,7,2028,1891518,3040505.25,-0.21909354627132416
SSD,Sub-Saharan Africa,7,2029,1908104,3121510.5,-0.21909354627132416
SSD,Sub-Saharan Africa,7,2030,1927292,3204661,-0.21909354627132416
STP,Sub-Saharan Africa,7,2000,23065,30172.662109375,-0.25029897689819336
STP,Sub-Saharan Africa,7,2001,23855,30910.443359375,-0.24460841715335846
STP,Sub-Saharan Africa,7,2002,24660,31656.048828125,-0.23671220242977142
STP,Sub-Saharan Africa,7,2003,25544,32385.994140625,-0.22920207679271698
STP,Sub-Saharan Africa,7,2004,26458,33110.203125,-0.2199120968580246
STP,Sub-Saharan Africa,7,2005,27346,33842.28125,-0.20938493311405182
STP,Sub-Saharan Africa,7,2006,28144,34788.6171875,-0.200394406914711
STP,Sub-Saharan Africa,7,2007,28739,35758.91796875,-0.19205601513385773
STP,Sub-Saharan Africa,7,2008,29162,36730.921875,-0.18491806089878082
STP,Sub-Saharan Africa,7,2009,29486,37646.33203125,-0.1782769113779068
STP,Sub-Saharan Africa,7,2010,29765,38501.96484375,-0.1690288633108139
STP,Sub-Saharan Africa,7,2011,29925,39314.58203125,-0.16046567261219025
STP,Sub-Saharan Africa,7,2012,30189,40050.62890625,-0.15249429643154144
STP,Sub-Saharan Africa,7,2013,30516,40756.01171875,-0.14431942999362946
STP,Sub-Saharan Africa,7,2014,30828,41499.15625,-0.13559575378894806
STP,Sub-Saharan Africa,7,2015,31045,42301.4921875,-0.12725074589252472
STP,Sub-Saharan Africa,7,2016,31175,43188.3984375,-0.11911289393901825
STP,Sub-Saharan Africa,7,2017,31301,44111.046875,-0.11102835834026337
STP,Sub-Saharan Africa,7,2018,31419,45112.34765625,-0.10297037661075592
STP,Sub-Saharan Africa,7,2019,31556,46189.0546875,-0.09627144038677216
STP,Sub-Saharan Africa,7,2020,31754,47354.5546875,-0.09627144038677216
STP,Sub-Saharan Africa,7,2021,31995,48687.61328125,-0.09627144038677216
STP,Sub-Saharan Africa,7,2022,32274,50097.2421875,-0.09627144038677216
STP,Sub-Saharan Africa,7,2023,32602,51556.6953125,-0.09627144038677216
STP,Sub-Saharan Africa,7,2024,32988,53002.2265625,-0.09627144038677216
STP,Sub-Saharan Africa,7,2025,33449,54406.84765625,-0.09627144038677216
STP,Sub-Saharan Africa,7,2026,34018,55857.421875,-0.09627144038677216
STP,Sub-Saharan Africa,7,2027,34588,57263.58203125,-0.09627144038677216
STP,Sub-Saharan Africa,7,2028,35154,58639.4296875,-0.09627144038677216
STP,Sub-Saharan Africa,7,2029,35726,60013.96875,-0.09627144038677216
STP,Sub-Saharan Africa,7,2030,36304,61403.0546875,-0.09627144038677216
SUR,Latin America & Caribbean,4,2000,53650,114118.6953125,-0.05876265466213226
SUR,Latin America & Caribbean,4,2001,53602,115978.0625,-0.053629741072654724
SUR,Latin America & Caribbean,4,2002,53531,117709.734375,-0.04098491370677948
SUR,Latin America & Caribbean,4,2003,53460,119369.328125,-0.031123680993914604
SUR,Latin America & Caribbean,4,2004,53380,121025.6796875,-0.022600097581744194
SUR,Latin America & Caribbean,4,2005,53281,122751.75,-0.016505999490618706
SUR,Latin America & Caribbean,4,2006,53171,124703.3984375,-0.014679772779345512
SUR,Latin America & Caribbean,4,2007,52952,126776.8359375,-0.012178821489214897
SUR,Latin America & Caribbean,4,2008,52679,128858.1796875,-0.007857365533709526
SUR,Latin America & Caribbean,4,2009,52454,130727.3203125,-0.0031527115497738123
SUR,Latin America & Caribbean,4,2010,52358,132259.953125,0.0021128819789737463
SUR,Latin America & Caribbean,4,2011,52273,133564.890625,0.007327811326831579
SUR,Latin America & Caribbean,4,2012,52384,134520.109375,0.012525634840130806
SUR,Latin America & Caribbean,4,2013,52618,135245.671875,0.016690509393811226
SUR,Latin America & Caribbean,4,2014,52837,135966.359375,0.01965518482029438
SUR,Latin America & Caribbean,4,2015,52926,136809.46875,0.024518029764294624
SUR,Latin America & Caribbean,4,2016,53122,137727.4375,0.029470102861523628
SUR,Latin America & Caribbean,4,2017,53044,138813.015625,0.03340323269367218
SUR,Latin America & Caribbean,4,2018,52772,139960.09375,0.03746999800205231
SUR,Latin America & Caribbean,4,2019,52451,140993.015625,0.040630295872688293
SUR,Latin America & Caribbean,4,2020,52186,141814.8125,0.040630295872688293
SUR,Latin America & Caribbean,4,2021,51858,142587.21875,0.040630295872688293
SUR,Latin America & Caribbean,4,2022,51644,143140.484375,0.040630295872688293
SUR,Latin America & Caribbean,4,2023,51510,143589.359375,0.040630295872688293
SUR,Latin America & Caribbean,4,2024,51369,144120.46875,0.040630295872688293
SUR,Latin America & Caribbean,4,2025,51165,144840.546875,0.040630295872688293
SUR,Latin America & Caribbean,4,2026,51035,145761.609375,0.040630295872688293
SUR,Latin America & Caribbean,4,2027,50820,146858.28125,0.040630295872688293
SUR,Latin America & Caribbean,4,2028,50535,148032.546875,0.040630295872688293
SUR,Latin America & Caribbean,4,2029,50232,149111.796875,0.040630295872688293
SUR,Latin America & Caribbean,4,2030,49942,149990.640625,0.040630295872688293
SVK,High Income,3,2000,286865,1418169.75,0.14505620300769806
SVK,High Income,3,2001,271926,1421598.375,0.15123458206653595
SVK,High Income,3,2002,263410,1421270.375,0.15660227835178375
SVK,High Income,3,2003,259839,1418177.625,0.16086991131305695
SVK,High Income,3,2004,258906,1413701.875,0.16537155210971832
SVK,High Income,3,2005,259078,1408576.125,0.17094744741916656
SVK,High Income,3,2006,263919,1400360.125,0.17665107548236847
SVK,High Income,3,2007,268564,1391750.5,0.18181021511554718
SVK,High Income,3,2008,272780,1382631.5,0.18612636625766754
SVK,High Income,3,2009,276565,1372694.875,0.18982703983783722
SVK,High Income,3,2010,280029,1361803.25,0.19468040764331818
SVK,High Income,3,2011,286100,1350190.375,0.19949181377887726
SVK,High Income,3,2012,287441,1338544.75,0.20330412685871124
SVK,High Income,3,2013,285907,1326592.25,0.2058287411928177
SVK,High Income,3,2014,283999,1314372.875,0.20759005844593048
SVK,High Income,3,2015,283337,1302123.5,0.20879144966602325
SVK,High Income,3,2016,279218,1291806.875,0.21125800907611847
SVK,High Income,3,2017,279229,1281184.5,0.21492202579975128
SVK,High Income,3,2018,281740,1270425.625,0.2185848504304886
SVK,High Income,3,2019,283881,1259627.75,0.22219909727573395
SVK,High Income,3,2020,283691,1248653.375,0.22219909727573395
SVK,High Income,3,2021,284075,1237703.5,0.22219909727573395
SVK,High Income,3,2022,281468,1226899,0.22219909727573395
SVK,High Income,3,2023,276615,1215673.125,0.22219909727573395
SVK,High Income,3,2024,271280,1203174.25,0.22219909727573395
SVK,High Income,3,2025,266609,1189009.75,0.22219909727573395
SVK,High Income,3,2026,260874,1174446.25,0.22219909727573395
SVK,High Income,3,2027,256615,1158193.875,0.22219909727573395
SVK,High Income,3,2028,253452,1140941,0.22219909727573395
SVK,High Income,3,2029,250432,1123775,0.22219909727573395
SVK,High Income,3,2030,246921,1107306.875,0.22219909727573395
SVN,High Income,3,2000,90018,504072.8125,0.1861748844385147
SVN,High Income,3,2001,89927,502551,0.1946779042482376
SVN,High Income,3,2002,88877,500333.34375,0.20026667416095734
SVN,High Income,3,2003,87419,497482.15625,0.20324505865573883
SVN,High Income,3,2004,86718,494108.375,0.20740313827991486
SVN,High Income,3,2005,87612,490286,0.21192605793476105
SVN,High Income,3,2006,88723,486017.625,0.21608902513980865
SVN,High Income,3,2007,91920,481227.65625,0.21937574446201324
SVN,High Income,3,2008,96465,476050.75,0.22264619171619415
SVN,High Income,3,2009,100908,470724.75,0.22511793673038483
SVN,High Income,3,2010,104205,465376.75,0.22732998430728912
SVN,High Income,3,2011,108591,459963.59375,0.2291964441537857
SVN,High Income,3,2012,110444,454927.78125,0.23055167496204376
SVN,High Income,3,2013,110357,449949.0625,0.23206652700901031
SVN,High Income,3,2014,109483,444723.34375,0.2340155988931656
SVN,High Income,3,2015,108667,439201.96875,0.2360595017671585
SVN,High Income,3,2016,106944,433756.71875,0.23827822506427765
