country,year,Indicator,mn_group,Population,Mean,Geomean,Median,Prevalenceofdeficiency,Prevalenceofmarginaldeficienc,Prevalenceofinsufficiency,Prevalenceofinadequacy,Prevalenceoflowvalues,Prevalenceofmarginalvalues,Prevalenceofelevated,Prevalenceofexcess,PrevalenceofseverevitaminAd,Prevalenceofmicrocyticanaemia,Prevalenceofmacrocyticanaemia,PrevalenceofmildlyelevatedHc,Prevalencep97byage,Prevalencep97byBSA,PrevalenceofMyexoedematous,Prevalenceofneurological,Dataadjustedfor,Surveymethodology,Agefrom,Ageto
Côte d'Ivoire,2021,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,National representatives surveys using a two stage stratified sampling covered the 14 administrative districts in the country.,6,59
Côte d'Ivoire,2021,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,National representatives surveys using a two stage stratified sampling covered the 14 administrative districts in the country.,15,49
Côte d'Ivoire,2011,Haemoglobin,Haemoglobin,Men,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey of individuals who reside in ordinary households across the country. Representative nationally, as well as of urban and rural areas and the eleven fields of study, corresponding to the ten former administrative regions and the city of Abidjan.",15,49
Côte d'Ivoire,2011,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey of individuals who reside in ordinary households across the country. Representative nationally, as well as of urban and rural areas and the eleven fields of study, corresponding to the ten former administrative regions and the city of Abidjan.",6,59
Côte d'Ivoire,2011,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey of individuals who reside in ordinary households across the country. Representative nationally, as well as of urban and rural areas and the eleven fields of study, corresponding to the ten former administrative regions and the city of Abidjan.",15,49
Côte d'Ivoire,2021,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,National representatives surveys using a two stage stratified sampling covered the 14 administrative districts in the country.,6,59
Côte d'Ivoire,2021,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,National representatives surveys using a two stage stratified sampling covered the 14 administrative districts in the country.,15,49
Côte d'Ivoire,2011,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey of individuals who reside in ordinary households across the country. Representative nationally, as well as of urban and rural areas and the eleven fields of study, corresponding to the ten former administrative regions and the city of Abidjan.",6,59
Côte d'Ivoire,2011,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey of individuals who reside in ordinary households across the country. Representative nationally, as well as of urban and rural areas and the eleven fields of study, corresponding to the ten former administrative regions and the city of Abidjan.",15,49
Côte d'Ivoire,2021,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,National representatives surveys using a two stage stratified sampling covered the 14 administrative districts in the country.,6,59
Côte d'Ivoire,2021,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,National representatives surveys using a two stage stratified sampling covered the 14 administrative districts in the country.,15,49
Côte d'Ivoire,2011,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey of individuals who reside in ordinary households across the country. Representative nationally, as well as of urban and rural areas and the eleven fields of study, corresponding to the ten former administrative regions and the city of Abidjan.",6,59
Côte d'Ivoire,2011,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey of individuals who reside in ordinary households across the country. Representative nationally, as well as of urban and rural areas and the eleven fields of study, corresponding to the ten former administrative regions and the city of Abidjan.",15,49
Côte d'Ivoire,2021,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,National representatives surveys using a two stage stratified sampling covered the 14 administrative districts in the country.,6,59
Côte d'Ivoire,2021,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,National representatives surveys using a two stage stratified sampling covered the 14 administrative districts in the country.,15,49
Ethiopia,1999,Haemoglobin,Haemoglobin,Adolescents,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Specified,Stratified with reference to the amount of dietary iron consumption and prevalence of parasitic diseases between 1990 and 1994. 13 sites represented 6 main staple diet areas. Northern part of country excluded due to security problems.,15,19
Ethiopia,1999,Haemoglobin,Haemoglobin,Lactating women (LW),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Specified,Stratified with reference to the amount of dietary iron consumption and prevalence of parasitic diseases between 1990 and 1994. 13 sites represented 6 main staple diet areas. Northern part of country excluded due to security problems.,15,49
Ethiopia,1999,Haemoglobin,Haemoglobin,Pregnant women,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Specified,Stratified with reference to the amount of dietary iron consumption and prevalence of parasitic diseases between 1990 and 1994. 13 sites represented 6 main staple diet areas. Northern part of country excluded due to security problems.,15,49
Ethiopia,1999,Haemoglobin,Haemoglobin,Women of reproductive age,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Specified,Stratified with reference to the amount of dietary iron consumption and prevalence of parasitic diseases between 1990 and 1994. 13 sites represented 6 main staple diet areas. Northern part of country excluded due to security problems.,15,49
Ethiopia,1999,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Specified,Stratified with reference to the amount of dietary iron consumption and prevalence of parasitic diseases between 1990 and 1994. 13 sites represented 6 main staple diet areas. Northern part of country excluded due to security problems.,20,24
Ethiopia,1999,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Specified,Stratified with reference to the amount of dietary iron consumption and prevalence of parasitic diseases between 1990 and 1994. 13 sites represented 6 main staple diet areas. Northern part of country excluded due to security problems.,25,29
Ethiopia,1999,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Specified,Stratified with reference to the amount of dietary iron consumption and prevalence of parasitic diseases between 1990 and 1994. 13 sites represented 6 main staple diet areas. Northern part of country excluded due to security problems.,30,34
Ethiopia,1999,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Specified,Stratified with reference to the amount of dietary iron consumption and prevalence of parasitic diseases between 1990 and 1994. 13 sites represented 6 main staple diet areas. Northern part of country excluded due to security problems.,35,39
Ethiopia,1999,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Specified,Stratified with reference to the amount of dietary iron consumption and prevalence of parasitic diseases between 1990 and 1994. 13 sites represented 6 main staple diet areas. Northern part of country excluded due to security problems.,40,44
Ethiopia,1999,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Specified,Stratified with reference to the amount of dietary iron consumption and prevalence of parasitic diseases between 1990 and 1994. 13 sites represented 6 main staple diet areas. Northern part of country excluded due to security problems.,45,49
Ethiopia,2005,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The sample was designed to provide estimates for the health and demographic variables of interest for the following domains: Ethiopia as a whole; urban and rural areas of Ethiopia (each as a separate domain); and 11 geographic areas using a stratified, clustered and selected in two stages. In the first stage, 540 clusters (145 urban and 395 rural) were selected from the list of enumeration areas (EA) from the 1994 Population and Housing Census sample frame. The second stage, a complete household listing was carried out in each selected cluster.",6,8
Ethiopia,2005,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The sample was designed to provide estimates for the health and demographic variables of interest for the following domains: Ethiopia as a whole; urban and rural areas of Ethiopia (each as a separate domain); and 11 geographic areas using a stratified, clustered and selected in two stages. In the first stage, 540 clusters (145 urban and 395 rural) were selected from the list of enumeration areas (EA) from the 1994 Population and Housing Census sample frame. The second stage, a complete household listing was carried out in each selected cluster.",9,11
Ethiopia,2005,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The sample was designed to provide estimates for the health and demographic variables of interest for the following domains: Ethiopia as a whole; urban and rural areas of Ethiopia (each as a separate domain); and 11 geographic areas using a stratified, clustered and selected in two stages. In the first stage, 540 clusters (145 urban and 395 rural) were selected from the list of enumeration areas (EA) from the 1994 Population and Housing Census sample frame. The second stage, a complete household listing was carried out in each selected cluster.",12,17
Ethiopia,2005,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The sample was designed to provide estimates for the health and demographic variables of interest for the following domains: Ethiopia as a whole; urban and rural areas of Ethiopia (each as a separate domain); and 11 geographic areas using a stratified, clustered and selected in two stages. In the first stage, 540 clusters (145 urban and 395 rural) were selected from the list of enumeration areas (EA) from the 1994 Population and Housing Census sample frame. The second stage, a complete household listing was carried out in each selected cluster.",18,23
Ethiopia,2005,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The sample was designed to provide estimates for the health and demographic variables of interest for the following domains: Ethiopia as a whole; urban and rural areas of Ethiopia (each as a separate domain); and 11 geographic areas using a stratified, clustered and selected in two stages. In the first stage, 540 clusters (145 urban and 395 rural) were selected from the list of enumeration areas (EA) from the 1994 Population and Housing Census sample frame. The second stage, a complete household listing was carried out in each selected cluster.",24,35
Ethiopia,2005,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The sample was designed to provide estimates for the health and demographic variables of interest for the following domains: Ethiopia as a whole; urban and rural areas of Ethiopia (each as a separate domain); and 11 geographic areas using a stratified, clustered and selected in two stages. In the first stage, 540 clusters (145 urban and 395 rural) were selected from the list of enumeration areas (EA) from the 1994 Population and Housing Census sample frame. The second stage, a complete household listing was carried out in each selected cluster.",36,47
Ethiopia,2005,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The sample was designed to provide estimates for the health and demographic variables of interest for the following domains: Ethiopia as a whole; urban and rural areas of Ethiopia (each as a separate domain); and 11 geographic areas using a stratified, clustered and selected in two stages. In the first stage, 540 clusters (145 urban and 395 rural) were selected from the list of enumeration areas (EA) from the 1994 Population and Housing Census sample frame. The second stage, a complete household listing was carried out in each selected cluster.",48,59
Ethiopia,2005,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The sample was designed to provide estimates for the health and demographic variables of interest for the following domains: Ethiopia as a whole; urban and rural areas of Ethiopia (each as a separate domain); and 11 geographic areas using a stratified, clustered and selected in two stages. In the first stage, 540 clusters (145 urban and 395 rural) were selected from the list of enumeration areas (EA) from the 1994 Population and Housing Census sample frame. The second stage, a complete household listing was carried out in each selected cluster.",6,59
Ethiopia,2005,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"The sample was designed to provide estimates for the health and demographic variables of interest for the following domains: Ethiopia as a whole; urban and rural areas of Ethiopia (each as a separate domain); and 11 geographic areas using a stratified, clustered and selected in two stages. In the first stage, 540 clusters (145 urban and 395 rural) were selected from the list of enumeration areas (EA) from the 1994 Population and Housing Census sample frame. The second stage, a complete household listing was carried out in each selected cluster.",6,59
Ethiopia,2010,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey representative at national, urban/rural, and regional levels. The sample was selected using a stratified, two-stage cluster design, and enumeration areas (EAs) were the sampling units for the first stage. The sample included 624 EAs, 187 in urban areas and 437 in rural areas. Households comprised the second stage of sampling. A representative sample of 17817 households was selected for the survey.",6,8
