"country","outcome","Admin1","Admin2","rank","variable","shap","direction"
"Malawi","women_iron","Nkhata Bay","SC Malanda",2,"dhs2015_c_wasted_adm2.x",-0.0104355285565058,"decreases risk"
"Malawi","women_iron","Nkhata Bay","SC Malanda",3,"gee_globalhumanmodification_2016",-0.00990470151106517,"decreases risk"
"Malawi","women_iron","Nkhata Bay","SC Malanda",4,"gee_trmm_2017",0.00798350175221761,"increases risk"
"Malawi","women_iron","Nkhata Bay","SC Malanda",5,"dhs2015_c_mean_haz_adm2.x",0.00740861892700195,"increases risk"
"Malawi","women_iron","Nkhata Bay","TA Fukamapiri",1,"dhs2015_c_wasted_adm2.x",-0.00713097254435221,"decreases risk"
"Malawi","women_iron","Nkhata Bay","TA Fukamapiri",2,"dhs2015_c_mean_haz_adm2.x",-0.00696332653363546,"decreases risk"
"Malawi","women_iron","Nkhata Bay","TA Fukamapiri",3,"MAP_202206_Pf_Mortality_Rate",-0.00692639748255412,"decreases risk"
"Malawi","women_iron","Nkhata Bay","TA Fukamapiri",4,"gee_ccnl_2013",-0.00565673212210337,"decreases risk"
"Malawi","women_iron","Nkhata Bay","TA Fukamapiri",5,"gee_trmm_2017",0.00527179539203644,"increases risk"
"Malawi","women_iron","Rumphi","SC Chapinduka",1,"dhs2015_c_wasted_adm2.x",-0.00767772446076075,"decreases risk"
"Malawi","women_iron","Rumphi","SC Chapinduka",2,"MAP_202206_Pf_Mortality_Rate",-0.00723202079534531,"decreases risk"
"Malawi","women_iron","Rumphi","SC Chapinduka",3,"gee_globalhumanmodification_2016",-0.00626401752233505,"decreases risk"
"Malawi","women_iron","Rumphi","SC Chapinduka",4,"gee_productivity_2015_annual_min",0.00622957199811935,"increases risk"
"Malawi","women_iron","Rumphi","SC Chapinduka",5,"gee_trmm_2017",0.00560454924901327,"increases risk"
"Malawi","women_iron","Rumphi","TA Chikulamayembe",1,"MAP_202206_Pf_Mortality_Rate",0.00935460073607309,"increases risk"
"Malawi","women_iron","Rumphi","TA Chikulamayembe",2,"gee_trmm_2017",-0.00683707680021014,"decreases risk"
"Malawi","women_iron","Rumphi","TA Chikulamayembe",3,"dhs2015_c_mean_haz_adm2.x",0.00656302145549229,"increases risk"
"Malawi","women_iron","Rumphi","TA Chikulamayembe",4,"gee_productivity_2015_annual_min",-0.00656071262700217,"decreases risk"
"Malawi","women_iron","Rumphi","TA Chikulamayembe",5,"dhs2015_c_wasted_adm2.x",-0.0064342588186264,"decreases risk"
"Malawi","women_iron","Karonga","Karonga Town",1,"MAP_202206_Pf_Mortality_Rate",-0.0151497155427933,"decreases risk"
"Malawi","women_iron","Karonga","Karonga Town",2,"dhs2015_c_diarrhea_2wk_adm2.y",0.0114758394658566,"increases risk"
"Malawi","women_iron","Karonga","Karonga Town",3,"dhs2015_c_mean_haz_adm2.x",0.0101347856223583,"increases risk"
"Malawi","women_iron","Karonga","Karonga Town",4,"gee_trmm_2017",0.00990968868136406,"increases risk"
"Malawi","women_iron","Karonga","Karonga Town",5,"gee_productivity_2015_annual_min",0.00879490822553635,"increases risk"
"Malawi","women_iron","Karonga","TA Wasambo",1,"dhs2015_c_wasted_adm2.x",-0.0117176240682602,"decreases risk"
"Malawi","women_iron","Karonga","TA Wasambo",2,"dhs2015_c_diarrhea_2wk_adm2.y",0.011226122379303,"increases risk"
"Malawi","women_iron","Karonga","TA Wasambo",3,"gee_globalhumanmodification_2016",-0.0106386119127274,"decreases risk"
"Malawi","women_iron","Karonga","TA Wasambo",4,"MAP_202206_Pf_Mortality_Rate",-0.0101533591747284,"decreases risk"
"Malawi","women_iron","Karonga","TA Wasambo",5,"gee_productivity_2015_annual_min",0.0097894686460495,"increases risk"
"Malawi","women_iron","Rumphi","SC Kachulu",1,"dhs2015_c_wasted_adm2.x",-0.0143822968006134,"decreases risk"
"Malawi","women_iron","Rumphi","SC Kachulu",2,"MAP_202206_Pf_Mortality_Rate",0.0142831511795521,"increases risk"
"Malawi","women_iron","Rumphi","SC Kachulu",3,"dhs2015_c_diarrhea_2wk_adm2.y",0.0132739305496216,"increases risk"
"Malawi","women_iron","Rumphi","SC Kachulu",4,"dhs2015_c_mean_haz_adm2.x",0.0128058902919292,"increases risk"
"Malawi","women_iron","Rumphi","SC Kachulu",5,"gee_globalhumanmodification_2016",-0.0125066846609116,"decreases risk"
"Malawi","women_iron","Nsanje","SC Mbenje",1,"MAP_202206_Pf_Mortality_Rate",-0.0123443759977818,"decreases risk"
"Malawi","women_iron","Nsanje","SC Mbenje",2,"dhs2015_c_diarrhea_2wk_adm2.y",0.010609408468008,"increases risk"
"Malawi","women_iron","Nsanje","SC Mbenje",3,"dhs2015_c_wasted_adm2.x",0.0088715061545372,"increases risk"
"Malawi","women_iron","Nsanje","SC Mbenje",4,"dhs2015_c_mean_haz_adm2.x",0.00834818854928017,"increases risk"
"Malawi","women_iron","Nsanje","SC Mbenje",5,"gee_productivity_2015_annual_min",0.00735184401273727,"increases risk"
"Malawi","women_iron","Chikwawa","TA Kasisi",1,"MAP_202206_Pf_Mortality_Rate",-0.00826202109456062,"decreases risk"
"Malawi","women_iron","Chikwawa","TA Kasisi",2,"dhs2015_c_mean_haz_adm2.x",0.00731239542365074,"increases risk"
"Malawi","women_iron","Chikwawa","TA Kasisi",3,"gee_productivity_2015_annual_min",-0.00716791376471519,"decreases risk"
"Malawi","women_iron","Chikwawa","TA Kasisi",4,"gee_trmm_2017",-0.00672478526830673,"decreases risk"
"Malawi","women_iron","Chikwawa","TA Kasisi",5,"dhs2015_c_wasted_adm2.x",0.00651639699935913,"increases risk"
"Malawi","women_iron","Chikwawa","TA Lundu",1,"gee_trmm_2017",-0.0104357317090034,"decreases risk"
"Malawi","women_iron","Chikwawa","TA Lundu",2,"MAP_202206_Pf_Mortality_Rate",-0.0097981870174408,"decreases risk"
"Malawi","women_iron","Chikwawa","TA Lundu",3,"dhs2015_c_wasted_adm2.x",0.00963295251131058,"increases risk"
"Malawi","women_iron","Chikwawa","TA Lundu",4,"gee_productivity_2015_annual_min",-0.00901962146162987,"decreases risk"
"Malawi","women_iron","Chikwawa","TA Lundu",5,"dhs2015_c_mean_haz_adm2.x",0.00899470075964928,"increases risk"
"Malawi","women_iron","Thyolo","TA Bvumbwe",1,"MAP_202206_Pf_Mortality_Rate",-0.00969629049301148,"decreases risk"
"Malawi","women_iron","Thyolo","TA Bvumbwe",2,"dhs2015_c_mean_haz_adm2.x",0.00744914710521698,"increases risk"
"Malawi","women_iron","Thyolo","TA Bvumbwe",3,"gee_productivity_2015_annual_min",-0.00685850083827972,"decreases risk"
"Malawi","women_iron","Thyolo","TA Bvumbwe",4,"gee_globalhumanmodification_2016",0.00631742417812347,"increases risk"
"Malawi","women_iron","Thyolo","TA Bvumbwe",5,"gee_trmm_2017",-0.0063094824552536,"decreases risk"
"Malawi","women_iron","Neno","TA Symon",1,"MAP_202206_Pf_Mortality_Rate",0.0114838023980459,"increases risk"
"Malawi","women_iron","Neno","TA Symon",2,"dhs2015_c_wasted_adm2.x",0.00924681921799978,"increases risk"
"Malawi","women_iron","Neno","TA Symon",3,"gee_productivity_2015_annual_min",-0.00895375361045202,"decreases risk"
"Malawi","women_iron","Neno","TA Symon",4,"gee_globalhumanmodification_2016",0.00800159821907679,"increases risk"
"Malawi","women_iron","Neno","TA Symon",5,"dhs2015_c_diarrhea_2wk_adm2.y",-0.00789289077123006,"decreases risk"
"Malawi","women_iron","Kasungu","SC Kawamba",1,"dhs2015_c_diarrhea_2wk_adm2.y",0.00686879853407542,"increases risk"
"Malawi","women_iron","Kasungu","SC Kawamba",2,"MAP_202206_Pf_Mortality_Rate",-0.00642595837513606,"decreases risk"
"Malawi","women_iron","Kasungu","SC Kawamba",3,"dhs2015_c_wasted_adm2.x",-0.00618450889984767,"decreases risk"
"Malawi","women_iron","Kasungu","SC Kawamba",4,"gee_trmm_2017",-0.0058575302362442,"decreases risk"
"Malawi","women_iron","Kasungu","SC Kawamba",5,"dhs2015_c_mean_haz_adm2.x",0.00576145499944687,"increases risk"
"Malawi","women_iron","Salima","TA Khombedza",1,"MAP_202206_Pf_Mortality_Rate",-0.0090782622496287,"decreases risk"
"Malawi","women_iron","Salima","TA Khombedza",2,"dhs2015_c_wasted_adm2.x",-0.00876887838045756,"decreases risk"
"Malawi","women_iron","Salima","TA Khombedza",3,"dhs2015_c_mean_haz_adm2.x",-0.00657005806763967,"decreases risk"
"Malawi","women_iron","Salima","TA Khombedza",4,"gee_productivity_2015_annual_min",0.00539197822411855,"increases risk"
"Malawi","women_iron","Salima","TA Khombedza",5,"gee_trmm_2017",0.0051677664120992,"increases risk"
"Malawi","women_iron","Salima","SC Kambwiri",1,"MAP_202206_Pf_Mortality_Rate",-0.00930904388427734,"decreases risk"
"Malawi","women_iron","Salima","SC Kambwiri",2,"gee_productivity_2015_annual_min",-0.0071110737323761,"decreases risk"
"Malawi","women_iron","Salima","SC Kambwiri",3,"dhs2015_c_wasted_adm2.x",-0.00635041415691376,"decreases risk"
"Malawi","women_iron","Salima","SC Kambwiri",4,"gee_globalhumanmodification_2016",-0.00631459593772888,"decreases risk"
"Malawi","women_iron","Salima","SC Kambwiri",5,"dhs2015_c_diarrhea_2wk_adm2.y",-0.0059144514799118,"decreases risk"
"Malawi","women_iron","Ntchisi","SC Chilooko",1,"dhs2015_c_wasted_adm2.x",-0.00592390179634094,"decreases risk"
"Malawi","women_iron","Ntchisi","SC Chilooko",2,"dhs2015_c_mean_haz_adm2.x",-0.00581022679805756,"decreases risk"
"Malawi","women_iron","Ntchisi","SC Chilooko",3,"gee_productivity_2015_annual_min",0.00448594927787781,"increases risk"
"Malawi","women_iron","Ntchisi","SC Chilooko",4,"MAP_202206_Pf_Mortality_Rate",0.00418139100074768,"increases risk"
"Malawi","women_iron","Ntchisi","SC Chilooko",5,"dhs2015_c_diarrhea_2wk_adm2.y",-0.00412758111953735,"decreases risk"
"Malawi","women_iron","Salima","TA Karonga",1,"MAP_202206_Pf_Mortality_Rate",0.0147224166563579,"increases risk"
"Malawi","women_iron","Salima","TA Karonga",2,"dhs2015_c_diarrhea_2wk_adm2.y",0.0140266239643097,"increases risk"
"Malawi","women_iron","Salima","TA Karonga",3,"dhs2015_c_wasted_adm2.x",-0.0123960839850562,"decreases risk"
"Malawi","women_iron","Salima","TA Karonga",4,"gee_globalhumanmodification_2016",-0.0106477626732418,"decreases risk"
"Malawi","women_iron","Salima","TA Karonga",5,"gee_trmm_2017",0.00990009946482522,"increases risk"
"Malawi","women_iron","Dowa","SC Kayembe",1,"gee_productivity_2015_annual_min",-0.00801832675933838,"decreases risk"
"Malawi","women_iron","Dowa","SC Kayembe",2,"MAP_202206_Pf_Mortality_Rate",-0.00702646300196648,"decreases risk"
"Malawi","women_iron","Dowa","SC Kayembe",3,"dhs2015_c_diarrhea_2wk_adm2.y",0.00681884288787842,"increases risk"
"Malawi","women_iron","Dowa","SC Kayembe",4,"gee_trmm_2017",-0.00570581927895546,"decreases risk"
"Malawi","women_iron","Dowa","SC Kayembe",5,"dhs2015_c_mean_haz_adm2.x",-0.00569630488753319,"decreases risk"
"Malawi","women_iron","Dowa","SC Mkukula",1,"MAP_202206_Pf_Mortality_Rate",-0.00859206736087799,"decreases risk"
"Malawi","women_iron","Dowa","SC Mkukula",2,"dhs2015_c_wasted_adm2.x",-0.00692133069038391,"decreases risk"
"Malawi","women_iron","Dowa","SC Mkukula",3,"gee_productivity_2015_annual_min",0.00643230020999908,"increases risk"
"Malawi","women_iron","Dowa","SC Mkukula",4,"gee_trmm_2017",-0.00629098415374756,"decreases risk"
"Malawi","women_iron","Dowa","SC Mkukula",5,"dhs2015_c_mean_haz_adm2.x",-0.00588931262493134,"decreases risk"
"Malawi","women_iron","Dowa","SC Mponela",1,"MAP_202206_Pf_Mortality_Rate",-0.0127511814236641,"decreases risk"
"Malawi","women_iron","Dowa","SC Mponela",2,"dhs2015_c_diarrhea_2wk_adm2.y",0.010488522797823,"increases risk"
"Malawi","women_iron","Dowa","SC Mponela",3,"dhs2015_c_wasted_adm2.x",-0.00964647978544235,"decreases risk"
"Malawi","women_iron","Dowa","SC Mponela",4,"gee_trmm_2017",-0.00850029811263084,"decreases risk"
"Malawi","women_iron","Dowa","SC Mponela",5,"gee_productivity_2015_annual_min",0.00783116072416306,"increases risk"
"Malawi","women_iron","Mchinji","TA Zulu",1,"MAP_202206_Pf_Mortality_Rate",-0.00619340360164642,"decreases risk"
"Malawi","women_iron","Mchinji","TA Zulu",2,"gee_productivity_2015_annual_min",-0.00594392240047455,"decreases risk"
"Malawi","women_iron","Mchinji","TA Zulu",3,"dhs2015_c_mean_haz_adm2.x",-0.005437291264534,"decreases risk"
"Malawi","women_iron","Mchinji","TA Zulu",4,"gee_globalhumanmodification_2016",-0.00504873812198639,"decreases risk"
"Malawi","women_iron","Mchinji","TA Zulu",5,"dhs2015_c_wasted_adm2.x",0.0049959409236908,"increases risk"
"Malawi","women_iron","Dedza","TA Tambala",1,"gee_globalhumanmodification_2016",-0.0071214035153389,"decreases risk"
"Malawi","women_iron","Dedza","TA Tambala",2,"MAP_202206_Pf_Mortality_Rate",0.00701652616262436,"increases risk"
"Malawi","women_iron","Dedza","TA Tambala",3,"gee_productivity_2015_annual_min",0.00553915202617645,"increases risk"
"Malawi","women_iron","Dedza","TA Tambala",4,"gee_trmm_2017",-0.00528939440846443,"decreases risk"
"Malawi","women_iron","Dedza","TA Tambala",5,"dhs2015_c_diarrhea_2wk_adm2.y",-0.00520249903202057,"decreases risk"
"Malawi","women_iron","Ntcheu","SC Goodson Ganya",1,"dhs2015_c_mean_haz_adm2.x",0.00908527885164533,"increases risk"
"Malawi","women_iron","Ntcheu","SC Goodson Ganya",2,"MAP_202206_Pf_Mortality_Rate",0.00900434766496931,"increases risk"
"Malawi","women_iron","Ntcheu","SC Goodson Ganya",3,"dhs2015_c_wasted_adm2.x",-0.00890535627092634,"decreases risk"
"Malawi","women_iron","Ntcheu","SC Goodson Ganya",4,"gee_trmm_2017",-0.00791333658354623,"decreases risk"
"Malawi","women_iron","Ntcheu","SC Goodson Ganya",5,"dhs2015_c_diarrhea_2wk_adm2.y",-0.00724469252995082,"decreases risk"
"Malawi","women_iron","Ntcheu","TA Phambala",1,"MAP_202206_Pf_Mortality_Rate",-0.00753599603970846,"decreases risk"
"Malawi","women_iron","Ntcheu","TA Phambala",2,"dhs2015_c_mean_haz_adm2.x",-0.0060489018758138,"decreases risk"
"Malawi","women_iron","Ntcheu","TA Phambala",3,"gee_productivity_2015_annual_min",-0.00562298099199931,"decreases risk"
"Malawi","women_iron","Ntcheu","TA Phambala",4,"gee_ccnl_2013",-0.00510305464267731,"decreases risk"
"Malawi","women_iron","Ntcheu","TA Phambala",5,"gee_globalhumanmodification_2016",-0.00500143567721049,"decreases risk"
"Malawi","women_iron","Dedza","TA Pemba",1,"dhs2015_c_mean_haz_adm2.x",0.00772447764873505,"increases risk"
"Malawi","women_iron","Dedza","TA Pemba",2,"dhs2015_c_wasted_adm2.x",-0.00616875052452087,"decreases risk"
"Malawi","women_iron","Dedza","TA Pemba",3,"gee_productivity_2015_annual_min",-0.0061401104927063,"decreases risk"
"Malawi","women_iron","Dedza","TA Pemba",4,"dhs2015_c_diarrhea_2wk_adm2.y",-0.00562058210372925,"decreases risk"
"Malawi","women_iron","Dedza","TA Pemba",5,"MAP_202206_Pf_Mortality_Rate",0.00546694457530975,"increases risk"
"Malawi","women_iron","Mchinji","TA Mlonyeni",1,"MAP_202206_Pf_Mortality_Rate",-0.0116452567279339,"decreases risk"
"Malawi","women_iron","Mchinji","TA Mlonyeni",2,"dhs2015_c_diarrhea_2wk_adm2.y",0.0116173166781664,"increases risk"
"Malawi","women_iron","Mchinji","TA Mlonyeni",3,"dhs2015_c_wasted_adm2.x",-0.00887951925396919,"decreases risk"
"Malawi","women_iron","Mchinji","TA Mlonyeni",4,"gee_globalhumanmodification_2016",0.00764220431447029,"increases risk"
"Malawi","women_iron","Mchinji","TA Mlonyeni",5,"dhs2015_c_mean_haz_adm2.x",-0.00747865438461304,"decreases risk"
"Malawi","women_iron","Dedza","TA Kaphuka",1,"dhs2015_c_mean_haz_adm2.x",-0.00841525048017502,"decreases risk"
"Malawi","women_iron","Dedza","TA Kaphuka",2,"MAP_202206_Pf_Mortality_Rate",0.00614510029554367,"increases risk"
"Malawi","women_iron","Dedza","TA Kaphuka",3,"gee_globalhumanmodification_2016",-0.00610847175121307,"decreases risk"
"Malawi","women_iron","Dedza","TA Kaphuka",4,"gee_productivity_2015_annual_min",-0.00590167492628098,"decreases risk"
"Malawi","women_iron","Dedza","TA Kaphuka",5,"dhs2015_c_wasted_adm2.x",0.00544312745332718,"increases risk"
"Malawi","women_iron","Mulanje","TA Mabuka",1,"MAP_202206_Pf_Mortality_Rate",-0.0103451508283615,"decreases risk"
"Malawi","women_iron","Mulanje","TA Mabuka",2,"dhs2015_c_mean_haz_adm2.x",0.00667807579040527,"increases risk"
"Malawi","women_iron","Mulanje","TA Mabuka",3,"dhs2015_c_wasted_adm2.x",0.00618339538574219,"increases risk"
"Malawi","women_iron","Mulanje","TA Mabuka",4,"gee_globalhumanmodification_2016",0.00547521889209747,"increases risk"
"Malawi","women_iron","Mulanje","TA Mabuka",5,"gee_trmm_2017",0.00543677151203156,"increases risk"
"Malawi","women_iron","Chiradzulu","TA Mpama",1,"MAP_202206_Pf_Mortality_Rate",0.0123852699995041,"increases risk"
"Malawi","women_iron","Chiradzulu","TA Mpama",2,"dhs2015_c_diarrhea_2wk_adm2.y",0.0122340922554334,"increases risk"
"Malawi","women_iron","Chiradzulu","TA Mpama",3,"dhs2015_c_wasted_adm2.x",0.0106890911857287,"increases risk"
"Malawi","women_iron","Chiradzulu","TA Mpama",4,"gee_productivity_2015_annual_min",-0.0106369525194168,"decreases risk"
"Malawi","women_iron","Chiradzulu","TA Mpama",5,"gee_globalhumanmodification_2016",0.0100343376398087,"increases risk"
"Malawi","women_iron","Chiradzulu","TA Kadewere",1,"dhs2015_c_wasted_adm2.x",-0.00806303322315216,"decreases risk"
"Malawi","women_iron","Chiradzulu","TA Kadewere",2,"MAP_202206_Pf_Mortality_Rate",-0.00795509964227676,"decreases risk"
"Malawi","women_iron","Chiradzulu","TA Kadewere",3,"gee_trmm_2017",-0.00645587046941121,"decreases risk"
"Malawi","women_iron","Chiradzulu","TA Kadewere",4,"dhs2015_c_mean_haz_adm2.x",0.00629495233297348,"increases risk"
"Malawi","women_iron","Chiradzulu","TA Kadewere",5,"gee_productivity_2015_annual_min",-0.0060459166765213,"decreases risk"
"Malawi","women_iron","Chiradzulu","TA Nchema",1,"dhs2015_c_mean_haz_adm2.x",-0.0067908946956907,"decreases risk"
"Malawi","women_iron","Chiradzulu","TA Nchema",2,"gee_trmm_2017",-0.0066674326147352,"decreases risk"
"Malawi","women_iron","Chiradzulu","TA Nchema",3,"gee_productivity_2015_annual_min",-0.0065247050353459,"decreases risk"
"Malawi","women_iron","Chiradzulu","TA Nchema",4,"MAP_202206_Pf_Mortality_Rate",-0.00618771655218942,"decreases risk"
"Malawi","women_iron","Chiradzulu","TA Nchema",5,"gee_globalhumanmodification_2016",0.00602453010422843,"increases risk"
"Malawi","women_iron","Ntcheu","SC Makwangwala",1,"MAP_202206_Pf_Mortality_Rate",-0.00888281265894572,"decreases risk"
"Malawi","women_iron","Ntcheu","SC Makwangwala",2,"gee_ccnl_2013",-0.00706122517585754,"decreases risk"
"Malawi","women_iron","Ntcheu","SC Makwangwala",3,"dhs2015_c_mean_haz_adm2.x",-0.00602107544740041,"decreases risk"
"Malawi","women_iron","Ntcheu","SC Makwangwala",4,"gee_productivity_2015_annual_min",0.00573601027329763,"increases risk"
"Malawi","women_iron","Ntcheu","SC Makwangwala",5,"gee_globalhumanmodification_2016",0.00556733111540476,"increases risk"
"Malawi","women_iron","Ntcheu","TA Njolomole",1,"dhs2015_c_diarrhea_2wk_adm2.y",0.00866079202720097,"increases risk"
"Malawi","women_iron","Ntcheu","TA Njolomole",2,"dhs2015_c_mean_haz_adm2.x",-0.0079871769462313,"decreases risk"
"Malawi","women_iron","Ntcheu","TA Njolomole",3,"MAP_202206_Pf_Mortality_Rate",0.00790270056043352,"increases risk"
"Malawi","women_iron","Ntcheu","TA Njolomole",4,"gee_productivity_2015_annual_min",0.00787304980414254,"increases risk"
"Malawi","women_iron","Ntcheu","TA Njolomole",5,"dhs2015_c_wasted_adm2.x",0.00696982826505389,"increases risk"
"Malawi","women_iron","Dowa","TA Dzoole",1,"dhs2015_c_mean_haz_adm2.x",-0.00891857594251633,"decreases risk"
"Malawi","women_iron","Dowa","TA Dzoole",2,"dhs2015_c_wasted_adm2.x",-0.00879806727170944,"decreases risk"
"Malawi","women_iron","Dowa","TA Dzoole",3,"MAP_202206_Pf_Mortality_Rate",0.00843713879585266,"increases risk"
"Malawi","women_iron","Dowa","TA Dzoole",4,"gee_trmm_2017",-0.00832851380109787,"decreases risk"
"Malawi","women_iron","Dowa","TA Dzoole",5,"gee_globalhumanmodification_2016",0.00819327980279922,"increases risk"
"Malawi","women_iron","Mzimba","TA M'Mbelwa",1,"MAP_202206_Pf_Mortality_Rate",-0.00968187352021535,"decreases risk"
"Malawi","women_iron","Mzimba","TA M'Mbelwa",2,"dhs2015_c_mean_haz_adm2.x",-0.00844381948312124,"decreases risk"
"Malawi","women_iron","Mzimba","TA M'Mbelwa",3,"dhs2015_c_wasted_adm2.x",0.0078080693880717,"increases risk"
"Malawi","women_iron","Mzimba","TA M'Mbelwa",4,"gee_productivity_2015_annual_min",-0.00712890972693761,"decreases risk"
"Malawi","women_iron","Mzimba","TA M'Mbelwa",5,"gee_globalhumanmodification_2016",0.00675010134776433,"increases risk"
"Malawi","women_iron","Mzimba","TA Mabulabo",1,"dhs2015_c_diarrhea_2wk_adm2.y",0.00638835827509562,"increases risk"
"Malawi","women_iron","Mzimba","TA Mabulabo",2,"dhs2015_c_mean_haz_adm2.x",-0.00631415049235026,"decreases risk"
