country,outcome,Admin1,Admin2,svy_prev,svy_prev_se,svy_prev_low,svy_prev_upp,n_svy,svy_cv,svy_ci_width,region_target,v_d,tau2,tau2_source,lambda_emp,lambda,eb_prev,eb_source,rank,rank_lo,rank_hi,r_max_emp,admin2_released,suppression_reason,calibration_status
Ghana,women_iron,Ashanti,Asokwa,0,0,0,0,12,NA,0,0.125654,0.00462278,0.00337441,split_half_reliability,0.1474,0.4219,0.072635,region,58,31,71,0.3839,TRUE,NA,passed
Ghana,women_iron,Ahafo,Asunafo North,0.07142857142857142,5.204170427930427e-18,0.07142857142857141,0.07142857142857144,14,7.285838599102597e-17,2.7755575615628914e-17,0.136313,0.00964286,0.00337441,split_half_reliability,0.1474,0.2592,0.119493,national,45,15,66,0.3839,TRUE,NA,passed
Ghana,women_iron,Eastern,Atiwa East,0.07142857142857142,5.204170427930427e-18,0.07142857142857141,0.07142857142857144,14,7.285838599102597e-17,2.7755575615628914e-17,0.166418,0.00964286,0.00337441,split_half_reliability,0.1474,0.2592,0.141795,region,29,12,60,0.3839,TRUE,NA,passed
Ghana,women_iron,Ashanti,Atwima-Mponua,0.05555555555555556,0.017757900055014233,0.020259806342578263,0.09085130476853286,36,0.31964220099025614,0.0705914984259546,0.131737,0.00262509,0.00337441,split_half_reliability,0.1474,0.5624,0.088889,region,55,29,67,0.3839,TRUE,NA,passed
Ghana,women_iron,Ashanti,Atwima-Nwabiagya South,0.14285714285714285,3.816391647148975e-17,0.14285714285714277,0.14285714285714293,14,2.6714741530042824e-16,1.6653345369377348e-16,0.116402,0.01488095,0.00337441,split_half_reliability,0.1474,0.1848,0.121292,region,43,14,65,0.3839,TRUE,NA,passed
Ghana,women_iron,Central,Awutu Senya West,0.0909090909090909,1.0408340855860853e-17,0.09090909090909088,0.09090909090909091,11,1.144917494144694e-16,2.7755575615628914e-17,0.145833,0.01491477,0.00337441,split_half_reliability,0.1474,0.1845,0.1357,region,32,12,62,0.3839,TRUE,NA,passed
Ghana,women_iron,Greater Accra,Ayawaso West,0,0,0,0,9,NA,0,0.157895,0.00791667,0.00337441,split_half_reliability,0.1474,0.2989,0.110707,region,46,17,66,0.3839,TRUE,NA,passed
Ghana,women_iron,Upper East,Bawku West,0.18181818181818182,2.77555756156289e-17,0.18181818181818177,0.18181818181818188,11,1.5265566588595895e-16,1.1102230246251565e-16,0.297872,0.02249053,0.00337441,split_half_reliability,0.1474,0.1305,0.282732,region,1,1,17,0.3839,TRUE,NA,passed
Ghana,women_iron,Ashanti,Bekwai,0.14285714285714285,2.428612866367531e-17,0.1428571428571428,0.1428571428571429,14,1.7000290064572717e-16,1.1102230246251565e-16,0.116402,0.01488095,0.00337441,split_half_reliability,0.1474,0.1848,0.121292,region,43,15,65,0.3839,TRUE,NA,passed
Ghana,women_iron,Upper East,Binduri,0.25,0.022474842257127384,0.20532881740232561,0.2946711825976744,16,0.08989936902850953,0.08934236519534877,0.285714,0.01824719,0.00337441,split_half_reliability,0.1474,0.1561,0.28014,region,2,1,17.049999999999955,0.3839,TRUE,NA,passed
Ghana,women_iron,Savannah,Bole,0,0,0,0,5,NA,0,0.054054,0.02291667,0.00337441,split_half_reliability,0.1474,0.1283,0.047116,region,64,35,74,0.3839,TRUE,NA,passed
Ghana,women_iron,Upper East,Builsa South,0.5,0,0.5,0.5,2,0,0,0.267857,0.1875,0.00337441,split_half_reliability,0.1474,0.0177,0.271961,region,4,1,22,0.3839,TRUE,NA,passed
Ghana,women_iron,Savannah,Central Gonja,0.05555555555555555,0.03995527512378201,-0.023859880173643336,0.13497099128475443,18,0.7191949522280763,0.15883087145839775,0.041667,0.00605956,0.00337441,split_half_reliability,0.1474,0.3577,0.046635,region,65,39,74,0.3839,TRUE,NA,passed
Ghana,women_iron,North East,Chereponi,0.14285714285714288,1.387778780781445e-17,0.14285714285714285,0.1428571428571429,7,9.714451465470114e-17,5.551115123125783e-17,0.222222,0.03264509,0.00337441,split_half_reliability,0.1474,0.0937,0.214787,region,12,3,38,0.3839,TRUE,NA,passed
Ghana,women_iron,Eastern,Denkyembour,0.26666666666666666,2.0816681711721707e-17,0.2666666666666666,0.2666666666666667,15,7.80625564189564e-17,1.1102230246251565e-16,0.129134,0.02021484,0.00337441,split_half_reliability,0.1474,0.143,0.148808,region,24,9,58.049999999999955,0.3839,TRUE,NA,passed
Ghana,women_iron,Bono,Dormaa West,0.11111111111111112,3.4694469519536126e-18,0.11111111111111112,0.11111111111111112,9,3.122502256758251e-17,0,0,0.02125,0.00337441,split_half_reliability,0.1474,0.137,0.015226,region,75,45,75,0.3839,TRUE,NA,passed
Ghana,women_iron,Western,Effia Kwesimintsim,0,0,0,0,4,NA,0,0.025,0.03375,0.00337441,split_half_reliability,0.1474,0.0909,0.022728,region,70,43,75,0.3839,TRUE,NA,passed
Ghana,women_iron,Western,Ellembelle,0,0,0,0,10,NA,0,0.029412,0.00650826,0.00337441,split_half_reliability,0.1474,0.3414,0.019369,region,74,48,75,0.3839,TRUE,NA,passed
Ghana,women_iron,Greater Accra,Ga East,0.3333333333333333,4.1633363423443413e-17,0.33333333333333326,0.33333333333333337,9,1.2490009027033026e-16,1.1102230246251565e-16,0.131579,0.03791667,0.00337441,split_half_reliability,0.1474,0.0817,0.148067,region,26,9,59,0.3839,TRUE,NA,passed
Ghana,women_iron,Northern,Gushegu,0.25,0,0.25,0.25,8,0,0,0.228261,0.03761574,0.00337441,split_half_reliability,0.1474,0.0823,0.23005,region,6,2,33,0.3839,TRUE,NA,passed
Ghana,women_iron,Volta,Ho Municipal,0.125,0,0.125,0.125,8,0,0,0.210526,0.02604167,0.00337441,split_half_reliability,0.1474,0.1147,0.200715,region,15,3,42,0.3839,TRUE,NA,passed
Ghana,women_iron,Upper West,Jirapa,0,0,0,0,8,NA,0,0.093023,0.00983796,0.00337441,split_half_reliability,0.1474,0.2554,0.069265,region,60,28,73,0.3839,TRUE,NA,passed
Ghana,women_iron,Western,Jomoro,0,0,0,0,5,NA,0,0.025641,0.02291667,0.00337441,split_half_reliability,0.1474,0.1283,0.02235,region,71,41,75,0.3839,TRUE,NA,passed
Ghana,women_iron,Upper East,Kasena Nankana East,0.3529411764705882,0.06967978775912158,0.21444505326118943,0.49143729967998695,17,0.19742606531751117,0.2769922464187975,0.243902,0.02035675,0.00337441,split_half_reliability,0.1474,0.1422,0.259407,region,5,1,23,0.3839,TRUE,NA,passed
Ghana,women_iron,Bono East,Kintampo North,0.13333333333333333,0,0.13333333333333333,0.13333333333333333,15,0,0,0.08,0.01318359,0.00337441,split_half_reliability,0.1474,0.2038,0.090869,region,54,22,70,0.3839,TRUE,NA,passed
Ghana,women_iron,Northern,Kpandai,0,0,0,0,6,NA,0,0.244681,0.01658163,0.00337441,split_half_reliability,0.1474,0.1691,0.203307,region,14,4,43,0.3839,TRUE,NA,passed
Ghana,women_iron,Ashanti,Kumasi,0.2222222222222222,0.011838600036676155,0.198691722746904,0.24575272169754042,27,0.0532737001650427,0.047060998950636423,0.102273,0.00990292,0.00337441,split_half_reliability,0.1474,0.2541,0.132758,region,34,13,62,0.3839,TRUE,NA,passed
Ghana,women_iron,Ashanti,Kwadaso,0.2,1.7347234759768052e-17,0.19999999999999998,0.20000000000000004,15,8.673617379884026e-17,5.551115123125783e-17,0.111702,0.01708984,0.00337441,split_half_reliability,0.1474,0.1649,0.126262,region,40,13,65,0.3839,TRUE,NA,passed
Ghana,women_iron,Eastern,Kwahu Afram Plains North,0.11919423475008221,0.05657695142022641,0.0067414175601776954,0.23164705193998675,32,0.47466181178018246,0.22490563437980904,0.169492,0.00532699,0.00337441,split_half_reliability,0.1474,0.3878,0.149986,region,22,11,55,0.3839,TRUE,NA,passed
Ghana,women_iron,Greater Accra,La-Dade-Kotopon,0.1111111111111111,1.7347234759768063e-18,0.1111111111111111,0.1111111111111111,9,1.5612511283791258e-17,0,0.149123,0.02125,0.00337441,split_half_reliability,0.1474,0.137,0.143914,region,28,9,61,0.3839,TRUE,NA,passed
Ghana,women_iron,Upper West,Lambussie-Karni,0,0,0,0,7,NA,0,0.090909,0.0125558,0.00337441,split_half_reliability,0.1474,0.2118,0.071652,region,59,29,73,0.3839,TRUE,NA,passed
Ghana,women_iron,Central,Mfantseman,0,0,0,0,5,NA,0,0.148148,0.02291667,0.00337441,split_half_reliability,0.1474,0.1283,0.129134,region,37,12,64,0.3839,TRUE,NA,passed
Ghana,women_iron,Western,Mpohor,0,0,0,0,8,NA,0,0.027778,0.00983796,0.00337441,split_half_reliability,0.1474,0.2554,0.020683,region,72,46,75,0.3839,TRUE,NA,passed
Ghana,women_iron,Northern,Nanumba South,0.2,0,0.2,0.2,10,0,0,0.233333,0.02634298,0.00337441,split_half_reliability,0.1474,0.1136,0.229548,region,8,2,36,0.3839,TRUE,NA,passed
Ghana,women_iron,Oti,Nkwanta South,0,0,0,0,9,NA,0,0.13664,0.00791667,0.00337441,split_half_reliability,0.1474,0.2989,0.095804,national,52,22,69,0.3839,TRUE,NA,passed
Ghana,women_iron,Savannah,North East Gonja,0.1,6.938893903907225e-18,0.09999999999999999,0.10000000000000002,10,6.938893903907225e-17,2.7755575615628914e-17,0.03125,0.01766529,0.00337441,split_half_reliability,0.1474,0.1604,0.042276,region,67,37,75,0.3839,TRUE,NA,passed
Ghana,women_iron,Ashanti,Obuasi,0,0,0,0,6,NA,0,0.121827,0.01658163,0.00337441,split_half_reliability,0.1474,0.1691,0.101227,region,51,18,69,0.3839,TRUE,NA,passed
Ghana,women_iron,Western,Prestea-Huni Valley,0.058823529411764705,7.806255641895641e-18,0.05882352941176469,0.05882352941176472,17,1.327063459122259e-16,2.7755575615628914e-17,0,0.0067402,0.00337441,split_half_reliability,0.1474,0.3336,0.019625,region,73,47,75,0.3839,TRUE,NA,passed
Ghana,women_iron,Northern,Sagnerigu,0.35000000000000003,0.08270741950622877,0.1856100480405583,0.5143899519594417,20,0.23630691287493932,0.3287799039188834,0.2,0.01721939,0.00337441,split_half_reliability,0.1474,0.1639,0.224578,region,11,2,34,0.3839,TRUE,NA,passed
Ghana,women_iron,Northern,Savelugu,0.375,0,0.375,0.375,16,0,0,0.202381,0.02213992,0.00337441,split_half_reliability,0.1474,0.1323,0.225211,region,10,2,35,0.3839,TRUE,NA,passed
Ghana,women_iron,Savannah,Sawla-Tuna-Kalba,0,0,0,0,9,NA,0,0.060606,0.00791667,0.00337441,split_half_reliability,0.1474,0.2989,0.042494,region,66,40,74,0.3839,TRUE,NA,passed
Ghana,women_iron,Western North,Sefwi-Akontombra,0,0,0,0,7,NA,0,0.13636,0.0125558,0.00337441,split_half_reliability,0.1474,0.2118,0.107475,national,47,19,67,0.3839,TRUE,NA,passed
Ghana,women_iron,Ashanti,Sekyere Kumawu,0.14285714285714285,2.77555756156289e-17,0.1428571428571428,0.1428571428571429,14,1.9428902930940232e-16,1.1102230246251565e-16,0.116402,0.01488095,0.00337441,split_half_reliability,0.1474,0.1848,0.121292,region,43,15,65,0.3839,TRUE,NA,passed
Ghana,women_iron,Ashanti,Sekyere South,0,0,0,0,13,NA,0,0.126316,0.0039737,0.00337441,split_half_reliability,0.1474,0.4592,0.068309,region,61,33,72,0.3839,TRUE,NA,passed
Ghana,women_iron,Bono East,Sene West,0.08333333333333333,3.816391647148975e-17,0.08333333333333326,0.0833333333333334,12,4.579669976578771e-16,1.3877787807814457e-16,0.107143,0.01275888,0.00337441,split_half_reliability,0.1474,0.2092,0.102163,region,50,19,69,0.3839,TRUE,NA,passed
Ghana,women_iron,Upper West,Sissala East,0.14285714285714288,0,0.14285714285714288,0.14285714285714288,7,0,0,0.068182,0.03264509,0.00337441,split_half_reliability,0.1474,0.0937,0.075178,region,57,25,73,0.3839,TRUE,NA,passed
Ghana,women_iron,Volta,South Tongu,0.25,2.428612866367531e-17,0.24999999999999994,0.25000000000000006,12,9.714451465470123e-17,1.1102230246251565e-16,0.176471,0.0245932,0.00337441,split_half_reliability,0.1474,0.1207,0.185342,region,17,5,49.049999999999955,0.3839,TRUE,NA,passed
Ghana,women_iron,Bono,Sunyani West,0,0,0,0,7,NA,0,0.04,0.0125558,0.00337441,split_half_reliability,0.1474,0.2118,0.031527,region,68,41,75,0.3839,TRUE,NA,passed
Ghana,women_iron,Upper East,Talensi,0.25,1.7347234759768052e-17,0.24999999999999997,0.25000000000000006,12,6.938893903907221e-17,8.326672684688674e-17,0.282609,0.0245932,0.00337441,split_half_reliability,0.1474,0.1207,0.278674,region,3,1,19,0.3839,TRUE,NA,passed
Ghana,women_iron,Northern,Tamale,0.16666666666666666,2.0816681711721707e-17,0.16666666666666663,0.16666666666666669,18,1.2490009027033026e-16,5.551115123125783e-17,0.243902,0.01252308,0.00337441,split_half_reliability,0.1474,0.2123,0.227508,region,9,2,33,0.3839,TRUE,NA,passed
Ghana,women_iron,Ahafo,Tano North,0.03571428571428571,0.02201617200698192,-0.008045240095681014,0.07947381152425244,28,0.6164528161954937,0.08751905161993345,0.138315,0.00262761,0.00337441,split_half_reliability,0.1474,0.5622,0.080632,national,56,32,69,0.3839,TRUE,NA,passed
Ghana,women_iron,Northern,Tatale Sanguli,0,0,0,0,9,NA,0,0.252747,0.00791667,0.00337441,split_half_reliability,0.1474,0.2989,0.177212,region,19,7,46,0.3839,TRUE,NA,passed
Ghana,women_iron,Bono East,Techiman,0.07692307692307691,6.938893903907225e-18,0.0769230769230769,0.07692307692307693,13,9.020562075079394e-17,2.7755575615628914e-17,0.111111,0.01103807,0.00337441,split_half_reliability,0.1474,0.2341,0.103107,region,49,19,68,0.3839,TRUE,NA,passed
Ghana,women_iron,Greater Accra,Tema West,0.15384615384615385,0,0.15384615384615385,0.15384615384615385,13,0,0,0.145455,0.01692504,0.00337441,split_half_reliability,0.1474,0.1662,0.146849,region,27,10,59,0.3839,TRUE,NA,passed
Ghana,women_iron,Northern,Tolon,0.23076923076923078,4.857225732735062e-17,0.2307692307692307,0.23076923076923087,13,2.1047978175185266e-16,1.6653345369377348e-16,0.229885,0.02163462,0.00337441,split_half_reliability,0.1474,0.1349,0.230004,region,7,2,33,0.3839,TRUE,NA,passed
Ghana,women_iron,Central,Twifo-Atti-Morkwa,0.1111111111111111,1.0408340855860853e-17,0.11111111111111109,0.11111111111111112,9,9.367506770274768e-17,2.7755575615628914e-17,0.14,0.02125,0.00337441,split_half_reliability,0.1474,0.137,0.136041,region,31,12,62,0.3839,TRUE,NA,passed
Ghana,women_iron,Central,Twifo-Hemang-Lower Denkyira,0.3333333333333333,5.55111512312578e-17,0.3333333333333332,0.3333333333333334,3,1.665334536937734e-16,2.220446049250313e-16,0.125,0.1171875,0.00337441,split_half_reliability,0.1474,0.028,0.130831,region,36,12,66,0.3839,TRUE,NA,passed
Ghana,women_iron,Upper West,Wa East,0,0,0,0,10,NA,0,0.097561,0.00650826,0.00337441,split_half_reliability,0.1474,0.3414,0.064249,region,62,33,73,0.3839,TRUE,NA,passed
Ghana,women_iron,Upper West,Wa Municipal,0.15789473684210525,0.031875676553044935,0.0945383781440186,0.2212510955401919,19,0.20187928483595127,0.1267127173961733,0.03125,0.01139803,0.00337441,split_half_reliability,0.1474,0.2284,0.060179,region,63,33,73,0.3839,TRUE,NA,passed
Ghana,women_iron,Greater Accra,Weija Gbawe,0.10526315789473685,0.03586013612217554,0.033987254359389374,0.17653906143008433,38,0.34067129316066763,0.14255180707069495,0.164706,0.00402912,0.00337441,split_half_reliability,0.1474,0.4558,0.137613,region,30,14,57,0.3839,TRUE,NA,passed
Ghana,women_iron,Bono,Wenchi,0,0,0,0,16,NA,0,0.0625,0.00267625,0.00337441,split_half_reliability,0.1474,0.5577,0.027644,region,69,50.95,74,0.3839,TRUE,NA,passed
Ghana,women_iron,North East,West Mamprusi,0.4,6.938893903907225e-18,0.4,0.4,15,1.7347234759768062e-17,0,0.052632,0.02412109,0.00337441,split_half_reliability,0.1474,0.1227,0.095263,region,53,20,71,0.3839,TRUE,NA,passed
Ghana,women_iron,North East,Yunyoo-Nasuan,0,0,0,0,12,NA,0,0.318182,0.00462278,0.00337441,split_half_reliability,0.1474,0.4219,0.183925,region,18,7,42,0.3839,TRUE,NA,passed
Ghana,women_folate,Greater Accra,Ablekuma Central,0.7142857142857142,6.938893903907221e-17,0.7142857142857141,0.7142857142857143,7,9.714451465470111e-17,2.220446049250313e-16,0.490909,0.04603795,0.06101607,split_half_reliability,0.5086,0.57,0.618224,region,34,7,58,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Greater Accra,Ablekuma North,0.5714285714285714,0.058709792018618465,0.45473650260199344,0.6881206402551494,7,0.10274213603258232,0.23338413765315597,0.509091,0.05273438,0.06101607,split_half_reliability,0.5086,0.5364,0.542529,region,41,11,65,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Eastern,Abuakwa South,0.75,2.77555756156289e-17,0.75,0.75,4,3.700743415417187e-17,0,0.553971,0.07875,0.06101607,split_half_reliability,0.5086,0.4366,0.639549,region,29,4,60,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Ashanti,Adansi Asokwa,0.3333333333333333,2.77555756156289e-17,0.33333333333333326,0.33333333333333337,6,8.32667268468867e-17,1.1102230246251565e-16,0.52809,0.05739796,0.06101607,split_half_reliability,0.5086,0.5153,0.427736,region,54,20,69,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Volta,Afadzato South,0.7,2.0816681711721707e-17,0.7,0.7,10,2.973811673103101e-17,0,0.583333,0.03254132,0.06101607,split_half_reliability,0.5086,0.6522,0.659421,region,25,7,52,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Central,Agona West,0.19999999999999998,2.77555756156289e-17,0.19999999999999993,0.20000000000000004,5,1.3877787807814452e-16,1.1102230246251565e-16,0.625,0.05625,0.06101607,split_half_reliability,0.5086,0.5203,0.403863,region,59,22,70,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Volta,Akatsi South,0.25,0,0.25,0.25,4,0,0,0.722222,0.07875,0.06101607,split_half_reliability,0.5086,0.4366,0.51607,region,43,11,67,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Eastern,Akwapem North,0.2727272727272727,0.08321263910076915,0.10733314211770145,0.43812140333684396,11,0.30511301003615354,0.3307882612191425,0.675153,0.02817235,0.06101607,split_half_reliability,0.5086,0.6841,0.399843,region,61,30,68,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Ashanti,Asante-Akim South,0.8,2.77555756156289e-17,0.8,0.8,10,3.4694469519536123e-17,0,0.482353,0.02634298,0.06101607,split_half_reliability,0.5086,0.6985,0.704214,region,17,5,46,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Greater Accra,Ashaiman,0.75,0,0.75,0.75,8,0,0,0.481481,0.03761574,0.06101607,split_half_reliability,0.5086,0.6186,0.647594,region,28,7,55,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Central,Asikuma-Odoben-Brakwa,0.5555555555555556,1.387778780781445e-17,0.5555555555555556,0.5555555555555556,9,2.498001805406601e-17,0,0.55,0.04125,0.06101607,split_half_reliability,0.5086,0.5966,0.553315,region,40,12,63,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Ashanti,Asokore-Mampong,0.375,4.1633363423443413e-17,0.37499999999999994,0.37500000000000006,8,1.1102230246251578e-16,1.1102230246251565e-16,0.528736,0.04456019,0.06101607,split_half_reliability,0.5086,0.5779,0.439887,region,51.5,22,68,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Ashanti,Asokwa,0.6666666666666666,1.387778780781445e-17,0.6666666666666666,0.6666666666666666,6,2.0816681711721676e-17,0,0.505618,0.05739796,0.06101607,split_half_reliability,0.5086,0.5153,0.588603,region,37,9,62,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Ahafo,Asunafo North,0.42857142857142855,1.387778780781445e-17,0.42857142857142855,0.42857142857142855,7,3.238150488490039e-17,0,0.548301,0.05273438,0.06101607,split_half_reliability,0.5086,0.5364,0.484078,national,46,16,68,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Eastern,Atiwa East,0.7777777777777778,1.0408340855860853e-17,0.7777777777777778,0.7777777777777778,9,1.3382152528963955e-17,0,0.517791,0.03125,0.06101607,split_half_reliability,0.5086,0.6613,0.689722,region,20,5,49.049999999999955,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Ashanti,Atwima-Mponua,0.375,0.04494968451425478,0.28565763480465123,0.46434236519534877,16,0.11986582537134609,0.17868473039069754,0.544304,0.02213992,0.06101607,split_half_reliability,0.5086,0.7338,0.420076,region,57,29,67,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Ashanti,Atwima-Nwabiagya South,0.8,2.77555756156289e-17,0.8,0.8,5,3.4694469519536123e-17,0,0.5,0.05625,0.06101607,split_half_reliability,0.5086,0.5203,0.656096,region,26,5,56,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Central,Awutu Senya West,0.6,4.1633363423443413e-17,0.5999999999999999,0.6000000000000001,5,6.938893903907236e-17,2.220446049250313e-16,0.541667,0.07291667,0.06101607,split_half_reliability,0.5086,0.4556,0.568242,region,39,9,64,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Greater Accra,Ayawaso West,0.39999999999999997,5.55111512312578e-17,0.39999999999999986,0.4000000000000001,5,1.3877787807814452e-16,2.220446049250313e-16,0.526316,0.07291667,0.06101607,split_half_reliability,0.5086,0.4556,0.46877,region,47,15,69,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Upper East,Bawku West,1,0,1,1,5,0,0,0.48,0.02291667,0.06101607,split_half_reliability,0.5086,0.727,0.858021,region,3,1,28,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Ashanti,Bekwai,0.3333333333333333,2.77555756156289e-17,0.33333333333333326,0.33333333333333337,6,8.32667268468867e-17,1.1102230246251565e-16,0.52809,0.05739796,0.06101607,split_half_reliability,0.5086,0.5153,0.427736,region,54,21,69,0.7131,TRUE,NA,calibration_failed
Ghana,women_folate,Upper East,Binduri,0.875,0.08989936902850953,0.6963152696093025,1.0536847303906975,8,0.10274213603258232,0.3573694607813951,0.454545,0.02604167,0.06101607,split_half_reliability,0.5086,0.7009,0.749229,region,10,3,41,0.7131,TRUE,NA,calibration_failed
