"Admin2","country","outcome","support_distance","out_of_support","surveyed","n_svy","small_sample","pi_width","wide_interval","trust"
"Amansie Central","Ghana","child_vitA",1.327,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Amansie South","Ghana","child_vitA",2.442,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Amansie West","Ghana","child_vitA",0.549,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asante-Akim Central","Ghana","child_vitA",0.545,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asante-Akim North","Ghana","child_vitA",0.406,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asene-Manso-Akroso","Ghana","child_vitA",0.548,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Atebubu-Amantin","Ghana","child_vitA",0.461,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ga South","Ghana","child_vitA",0.559,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Atwima-Kwanwoma","Ghana","child_vitA",0.411,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nkoranza North","Ghana","child_vitA",0.445,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Atwima-Nwabiagya North","Ghana","child_vitA",0.405,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Pru East","Ghana","child_vitA",0.414,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Pru West","Ghana","child_vitA",0.483,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bosome Freho","Ghana","child_vitA",0.559,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bosomtwe","Ghana","child_vitA",0.435,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ejisu","Ghana","child_vitA",0.533,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ejura-Sekyedumase","Ghana","child_vitA",0.453,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Juaben","Ghana","child_vitA",0.409,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Agona East","Ghana","child_vitA",0.567,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwabre East","Ghana","child_vitA",0.418,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ajumako-Enyan-Essiam","Ghana","child_vitA",1.303,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Mampong","Ghana","child_vitA",0.422,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Assin Central","Ghana","child_vitA",0.571,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Obuasi East","Ghana","child_vitA",0.532,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Offinso","Ghana","child_vitA",0.404,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Offinso North","Ghana","child_vitA",0.415,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asunafo South","Ghana","child_vitA",0.44,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asutifi North","Ghana","child_vitA",0.411,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asutifi South","Ghana","child_vitA",0.401,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sekyere Central","Ghana","child_vitA",0.425,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sekyere East","Ghana","child_vitA",0.412,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Gomoa East","Ghana","child_vitA",0.53,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nanton","Ghana","child_vitA",0.599,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Suame","Ghana","child_vitA",0.823,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Banda","Ghana","child_vitA",0.765,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Berekum East","Ghana","child_vitA",0.616,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Berekum West","Ghana","child_vitA",0.418,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dormaa","Ghana","child_vitA",0.4,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dormaa East","Ghana","child_vitA",0.427,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Abuakwa North","Ghana","child_vitA",0.538,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Jaman North","Ghana","child_vitA",0.598,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Jaman South","Ghana","child_vitA",0.661,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sunyani","Ghana","child_vitA",0.402,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Akwapem South","Ghana","child_vitA",0.524,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Tain","Ghana","child_vitA",1.064,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kadjebi","Ghana","child_vitA",1.194,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Asuogyaman","Ghana","child_vitA",0.86,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Krachi Nchumuru","Ghana","child_vitA",0.404,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kintampo South","Ghana","child_vitA",0.476,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ayensuano","Ghana","child_vitA",0.543,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nkoranza South","Ghana","child_vitA",0.451,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Birim North","Ghana","child_vitA",0.559,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Birim South","Ghana","child_vitA",0.568,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sene East","Ghana","child_vitA",1.2,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Fanteakwa North","Ghana","child_vitA",0.547,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Fanteakwa South","Ghana","child_vitA",0.528,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Techiman North","Ghana","child_vitA",0.43,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Abura-Asebu-Kwamankese","Ghana","child_vitA",0.698,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwahu Afram Plains South","Ghana","child_vitA",0.429,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwahu East","Ghana","child_vitA",0.405,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwahu South","Ghana","child_vitA",0.446,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwahu West","Ghana","child_vitA",0.553,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Lower Manya-Krobo","Ghana","child_vitA",0.518,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Assin North","Ghana","child_vitA",0.622,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Assin South","Ghana","child_vitA",0.688,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Awutu Senya East","Ghana","child_vitA",0.545,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Oforikrom","Ghana","child_vitA",0.425,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Old Tafo","Ghana","child_vitA",0.829,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sekyere Afram Plains North","Ghana","child_vitA",0.471,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ekumfi","Ghana","child_vitA",1.675,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Gomoa Central","Ghana","child_vitA",0.489,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Yilo-Krobo","Ghana","child_vitA",0.525,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Tempane","Ghana","child_vitA",0.662,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Komenda-Edina-Eguafo-Abirem-","Ghana","child_vitA",0.754,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ablekuma West","Ghana","child_vitA",1.734,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Accra","Ghana","child_vitA",1.724,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Ada East","Ghana","child_vitA",0.523,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Upper Denkyira East","Ghana","child_vitA",0.617,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Upper Denkyira West","Ghana","child_vitA",10.273,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Bibiani-Anhwiaso-Bekwai-","Ghana","child_vitA",1.383,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Ayawaso Central","Ghana","child_vitA",2.002,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Achiase","Ghana","child_vitA",0.574,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ayawaso North","Ghana","child_vitA",1.87,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Biakoye","Ghana","child_vitA",1.285,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Akyemansa","Ghana","child_vitA",0.55,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Tema","Ghana","child_vitA",1.419,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Ga North","Ghana","child_vitA",0.539,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Akatsi North","Ghana","child_vitA",0.535,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Atiwa West","Ghana","child_vitA",0.568,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Korle-Klottey","Ghana","child_vitA",2.002,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Birim Central","Ghana","child_vitA",0.548,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Krowor","Ghana","child_vitA",1.83,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Ho West","Ghana","child_vitA",0.893,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"La-Nkwantanang-Madina","Ghana","child_vitA",0.533,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ledzokuku","Ghana","child_vitA",1.752,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Ningo-Prampram","Ghana","child_vitA",0.634,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kwaebibirem","Ghana","child_vitA",0.551,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Shai Osudoku","Ghana","child_vitA",0.571,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mion","Ghana","child_vitA",0.561,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"North Tongu","Ghana","child_vitA",0.544,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"South Dayi","Ghana","child_vitA",1.275,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Bunkpurugu Nakpanduri","Ghana","child_vitA",0.627,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bolgatanga","Ghana","child_vitA",0.634,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"New Juaben North","Ghana","child_vitA",0.542,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"New Juaben South","Ghana","child_vitA",0.543,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nsawam Adoagyiri","Ghana","child_vitA",0.53,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Okere","Ghana","child_vitA",0.527,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Cape Coast","Ghana","child_vitA",0.684,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Effutu","Ghana","child_vitA",0.49,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Upper West Akim","Ghana","child_vitA",0.529,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"West Akim","Ghana","child_vitA",0.551,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ga Central","Ghana","child_vitA",0.538,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Wassa Amenfi Central","Ghana","child_vitA",1.714,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Nanumba North","Ghana","child_vitA",0.533,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Wassa Amenfi West","Ghana","child_vitA",0.54,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Saboba","Ghana","child_vitA",0.594,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Lawra","Ghana","child_vitA",0.683,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ada West","Ghana","child_vitA",0.524,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mamprugu Moagduri","Ghana","child_vitA",0.634,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nandom","Ghana","child_vitA",0.673,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sissala West","Ghana","child_vitA",0.67,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ayawaso East","Ghana","child_vitA",2.002,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Zabzugu","Ghana","child_vitA",0.533,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Wa West","Ghana","child_vitA",0.646,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"West Gonja","Ghana","child_vitA",0.583,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bawku","Ghana","child_vitA",0.631,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Krachi East","Ghana","child_vitA",1.296,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Daffiama-Bussie-Issa","Ghana","child_vitA",0.656,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ga West","Ghana","child_vitA",0.563,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nkwanta North","Ghana","child_vitA",0.474,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kpone-Katamanso","Ghana","child_vitA",0.617,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nadowli-Kaleo","Ghana","child_vitA",0.66,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Builsa North","Ghana","child_vitA",0.638,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"East Gonja","Ghana","child_vitA",0.512,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Keta Municipal","Ghana","child_vitA",0.914,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"North Gonja","Ghana","child_vitA",0.605,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Okaikwei North","Ghana","child_vitA",1.141,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Kumbungu","Ghana","child_vitA",0.616,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Tarkwa Nsuaem","Ghana","child_vitA",0.529,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"North Dayi","Ghana","child_vitA",1.398,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Agotime Ziope","Ghana","child_vitA",0.902,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bolga East","Ghana","child_vitA",0.646,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ahanta West","Ghana","child_vitA",0.506,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"East Mamprusi","Ghana","child_vitA",0.64,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Central Tongu","Ghana","child_vitA",0.542,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Adenta","Ghana","child_vitA",0.528,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Garu","Ghana","child_vitA",0.643,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Suhum","Ghana","child_vitA",0.627,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Upper Manya","Ghana","child_vitA",0.58,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nabdam","Ghana","child_vitA",0.654,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sefwi-Wiawso","Ghana","child_vitA",0.568,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Jasikan","Ghana","child_vitA",1.194,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Adaklu","Ghana","child_vitA",0.712,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Suaman","Ghana","child_vitA",0.422,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Wassa Amenfi East","Ghana","child_vitA",1.926,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Wassa East","Ghana","child_vitA",0.567,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Aowin","Ghana","child_vitA",0.517,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bongo","Ghana","child_vitA",0.652,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ketu North","Ghana","child_vitA",0.541,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ketu South","Ghana","child_vitA",0.55,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bodi","Ghana","child_vitA",0.409,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Yendi","Ghana","child_vitA",0.559,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kasena Nankana West","Ghana","child_vitA",0.641,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kpando","Ghana","child_vitA",1.26,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Shama","Ghana","child_vitA",0.489,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Krachi West","Ghana","child_vitA",0.581,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Anloga","Ghana","child_vitA",0.511,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Juaboso","Ghana","child_vitA",0.44,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Hohoe","Ghana","child_vitA",1.194,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"Pusiga","Ghana","child_vitA",0.674,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nzema East","Ghana","child_vitA",0.552,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Karaga","Ghana","child_vitA",0.624,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bia East","Ghana","child_vitA",0.406,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Bia West","Ghana","child_vitA",0.42,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Sekondi Takoradi","Ghana","child_vitA",0.476,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Asunafo North","Ghana","women_vitA",0.419,FALSE,TRUE,14,TRUE,0.0916377944246174,FALSE,"Use with caution"
"Tano North","Ghana","women_vitA",0.402,FALSE,TRUE,28,FALSE,0.091749343868609,FALSE,"OK to use"
"Adansi Asokwa","Ghana","women_vitA",0.57,FALSE,TRUE,16,FALSE,0.122924627311831,FALSE,"OK to use"
"Asante-Akim South","Ghana","women_vitA",0.564,FALSE,TRUE,22,FALSE,0.0933034610912841,FALSE,"OK to use"
"Asokore-Mampong","Ghana","women_vitA",0.467,FALSE,TRUE,14,TRUE,0.0941533198566886,FALSE,"Use with caution"
"Asokwa","Ghana","women_vitA",0.419,FALSE,TRUE,12,TRUE,0.0946464887330442,FALSE,"Use with caution"
"Atwima-Mponua","Ghana","women_vitA",0.562,FALSE,TRUE,36,FALSE,0.0917032038166262,FALSE,"OK to use"
"Atwima-Nwabiagya South","Ghana","women_vitA",0.406,FALSE,TRUE,14,TRUE,0.0917656895225571,FALSE,"Use with caution"
"Bekwai","Ghana","women_vitA",0.537,FALSE,TRUE,14,TRUE,0.0918597622835487,FALSE,"Use with caution"
"Kumasi","Ghana","women_vitA",1.486,TRUE,TRUE,28,FALSE,0.0963094466140542,FALSE,"Do not rely"
"Kwadaso","Ghana","women_vitA",0.721,FALSE,TRUE,15,FALSE,0.0917641900303496,FALSE,"OK to use"
"Obuasi","Ghana","women_vitA",0.538,FALSE,TRUE,6,TRUE,0.0918932046810277,FALSE,"Use with caution"
"Sekyere Kumawu","Ghana","women_vitA",0.41,FALSE,TRUE,15,FALSE,0.0946420510910461,FALSE,"OK to use"
"Sekyere South","Ghana","women_vitA",0.404,FALSE,TRUE,13,TRUE,0.0946933331423281,FALSE,"Use with caution"
"Dormaa West","Ghana","women_vitA",0.399,FALSE,TRUE,9,TRUE,0.0916377944246174,FALSE,"Use with caution"
"Sunyani West","Ghana","women_vitA",0.513,FALSE,TRUE,8,TRUE,0.0944641753769984,FALSE,"Use with caution"
"Wenchi","Ghana","women_vitA",0.464,FALSE,TRUE,16,FALSE,0.110370603471894,FALSE,"OK to use"
"Kintampo North","Ghana","women_vitA",0.528,FALSE,TRUE,15,FALSE,0.0926645722023952,FALSE,"OK to use"
"Sene West","Ghana","women_vitA",0.426,FALSE,TRUE,12,TRUE,0.0926742397486484,FALSE,"Use with caution"
"Techiman","Ghana","women_vitA",0.421,FALSE,TRUE,13,TRUE,0.0918123430139591,FALSE,"Use with caution"
"Agona West","Ghana","women_vitA",1.073,FALSE,TRUE,11,TRUE,0.0939190866614289,FALSE,"Use with caution"
"Asikuma-Odoben-Brakwa","Ghana","women_vitA",0.594,FALSE,TRUE,20,FALSE,0.123612244039959,FALSE,"OK to use"
"Awutu Senya West","Ghana","women_vitA",0.538,FALSE,TRUE,11,TRUE,0.137201168205947,FALSE,"Use with caution"
"Mfantseman","Ghana","women_vitA",1.514,TRUE,TRUE,5,TRUE,0.110224711492394,FALSE,"Do not rely"
"Twifo-Atti-Morkwa","Ghana","women_vitA",0.596,FALSE,TRUE,9,TRUE,0.0916377944246174,FALSE,"Use with caution"
"Twifo-Hemang-Lower Denkyira","Ghana","women_vitA",0.593,FALSE,TRUE,3,TRUE,0.0916377944246174,FALSE,"Use with caution"
"Abuakwa South","Ghana","women_vitA",0.568,FALSE,TRUE,10,TRUE,0.183273588849235,TRUE,"Do not rely"
"Akwapem North","Ghana","women_vitA",0.524,FALSE,TRUE,21,FALSE,0.104363114137377,FALSE,"OK to use"
"Atiwa East","Ghana","women_vitA",0.565,FALSE,TRUE,15,FALSE,0.0918748896627127,FALSE,"OK to use"
"Denkyembour","Ghana","women_vitA",0.54,FALSE,TRUE,15,FALSE,0.106143554250977,FALSE,"OK to use"
"Kwahu Afram Plains North","Ghana","women_vitA",1.373,FALSE,TRUE,32,FALSE,0.0929411487313225,FALSE,"Use with caution"
"Ablekuma Central","Ghana","women_vitA",2.002,TRUE,TRUE,16,FALSE,0.101937188375482,FALSE,"Do not rely"
"Ablekuma North","Ghana","women_vitA",1.876,TRUE,TRUE,17,FALSE,0.0931188518484787,FALSE,"Do not rely"
"Ashaiman","Ghana","women_vitA",1.05,FALSE,TRUE,13,TRUE,0.156643550289994,TRUE,"Do not rely"
"Ayawaso West","Ghana","women_vitA",0.85,FALSE,TRUE,9,TRUE,0.0975345146294247,FALSE,"Use with caution"
"Ga East","Ghana","women_vitA",0.538,FALSE,TRUE,9,TRUE,0.119920196858084,FALSE,"Use with caution"
"La-Dade-Kotopon","Ghana","women_vitA",1.011,FALSE,TRUE,9,TRUE,0.130858801474792,FALSE,"Use with caution"
"Tema West","Ghana","women_vitA",0.839,FALSE,TRUE,13,TRUE,0.10194245698824,FALSE,"Use with caution"
"Weija Gbawe","Ghana","women_vitA",0.527,FALSE,TRUE,41,FALSE,0.128495959218982,FALSE,"OK to use"
"Chereponi","Ghana","women_vitA",0.621,FALSE,TRUE,7,TRUE,0.136909112006479,FALSE,"Use with caution"
"West Mamprusi","Ghana","women_vitA",0.636,FALSE,TRUE,15,FALSE,0.104528686158614,FALSE,"OK to use"
"Yunyoo-Nasuan","Ghana","women_vitA",0.631,FALSE,TRUE,12,TRUE,0.116285146819461,FALSE,"Use with caution"
"Gushegu","Ghana","women_vitA",0.607,FALSE,TRUE,9,TRUE,0.10366446469523,FALSE,"Use with caution"
"Kpandai","Ghana","women_vitA",0.451,FALSE,TRUE,6,TRUE,0.112036415920253,FALSE,"Use with caution"
"Nanumba South","Ghana","women_vitA",0.521,FALSE,TRUE,10,TRUE,0.0925736135967307,FALSE,"Use with caution"
"Sagnerigu","Ghana","women_vitA",0.586,FALSE,TRUE,20,FALSE,0.1,FALSE,"OK to use"
"Savelugu","Ghana","women_vitA",0.62,FALSE,TRUE,16,FALSE,0.122238829664974,FALSE,"OK to use"
"Tamale","Ghana","women_vitA",0.549,FALSE,TRUE,18,FALSE,0.183273588849235,TRUE,"Use with caution"
"Tatale Sanguli","Ghana","women_vitA",0.53,FALSE,TRUE,9,TRUE,0.0981544864466954,FALSE,"Use with caution"
"Tolon","Ghana","women_vitA",0.615,FALSE,TRUE,13,TRUE,0.116323396595299,FALSE,"Use with caution"
"Nkwanta South","Ghana","women_vitA",0.417,FALSE,TRUE,9,TRUE,0.111888667075308,FALSE,"Use with caution"
"Bole","Ghana","women_vitA",0.564,FALSE,TRUE,5,TRUE,0.0932973163101393,FALSE,"Use with caution"
"Central Gonja","Ghana","women_vitA",0.554,FALSE,TRUE,18,FALSE,0.0916377944246174,FALSE,"OK to use"
"North East Gonja","Ghana","women_vitA",0.452,FALSE,TRUE,10,TRUE,0.0972386771965465,FALSE,"Use with caution"
"Sawla-Tuna-Kalba","Ghana","women_vitA",0.61,FALSE,TRUE,9,TRUE,0.0979361214592386,FALSE,"Use with caution"
"Bawku West","Ghana","women_vitA",0.653,FALSE,TRUE,11,TRUE,0.153388539777538,TRUE,"Do not rely"
"Binduri","Ghana","women_vitA",0.665,FALSE,TRUE,16,FALSE,0.105928064267956,FALSE,"OK to use"
"Builsa South","Ghana","women_vitA",0.646,FALSE,TRUE,2,TRUE,0.136374401275293,FALSE,"Use with caution"
"Kasena Nankana East","Ghana","women_vitA",0.642,FALSE,TRUE,17,FALSE,0.143832738827645,FALSE,"OK to use"
"Talensi","Ghana","women_vitA",0.64,FALSE,TRUE,12,TRUE,0.0988363368412651,FALSE,"Use with caution"
"Jirapa","Ghana","women_vitA",0.669,FALSE,TRUE,8,TRUE,0.120660819819537,FALSE,"Use with caution"
"Lambussie-Karni","Ghana","women_vitA",0.674,FALSE,TRUE,7,TRUE,0.124543933107107,FALSE,"Use with caution"
"Sissala East","Ghana","women_vitA",0.653,FALSE,TRUE,7,TRUE,0.147433223577393,TRUE,"Do not rely"
"Wa East","Ghana","women_vitA",0.634,FALSE,TRUE,10,TRUE,0.0991142448726561,FALSE,"Use with caution"
"Wa Municipal","Ghana","women_vitA",0.629,FALSE,TRUE,20,FALSE,0.101599212873092,FALSE,"OK to use"
